quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A2-20160726,"[1355992, 1357081, 1393200, 1394554, 1395974, 1396869, 1412857, 1519650, 1743913]","[1395974, 1396869]","[1395807, 1395974, 1396869, 1412857, 1742180]","[1519650, 1742180, 1396869, 1395974, 1743913, 1393200, 1412857, 1355992, 1357081, 1394554, 1395807]"
CBN-PdlC-A2-20170816,"[1394866, 1395990, 1396737, 1741706]","[1395974, 1742052]","[1395974, 1701831]","[1396737, 1742052, 1395974, 1701831, 1741706, 1394866, 1395990]"
CBN-PdlC-A2-20180702,"[1357081, 1357988, 1359444, 1361617, 1389329, 1394336, 1394613, 1396417, 1396737, 1396869, 1397524, 1398824, 1478563, 1502503, 1503192, 1742180, 1743913, 1743924]","[1394336, 1394613, 1395974, 1396417, 1396869, 1398816, 1722437, 1722444, 1743913, 1743924]","[1361079, 1394336, 1395974, 1396869, 1503192, 1722437, 1722444, 1743924]","[1396737, 1396869, 1395974, 1389329, 1397524, 1357081, 1394336, 1398816, 1478563, 1357988, 1502503, 1398824, 1743913, 1743924, 1394613, 1361079, 1396417, 1722437, 1722444, 1361617, 1359444, 1503192, 1742180]"
CBN-PdlC-A2-20180723,[1396869],"[1393200, 1396869, 1743913]",[1396869],"[1393200, 1743913, 1396869]"
CBN-PdlC-A2-20180815,"[1356370, 1363741, 1396737]","[1363741, 1396869]","[1356370, 1361079, 1363741, 1364038, 1394336, 1396869, 1398824, 1722444, 1743337, 1743924]","[1394336, 1396737, 1396869, 1364038, 1398824, 1743337, 1722444, 1356370, 1743924, 1361079, 1363741]"
CBN-PdlC-A2-20180905,"[1357988, 1390846, 1394336, 1394540, 1396737, 1396869, 1743913, 1743924]","[1394336, 1396869, 1743913, 1743924]","[1356871, 1359511, 1361079, 1393824, 1393946, 1394336, 1394613, 1395974, 1396737, 1396869, 1412857, 1737655, 1743397, 1743913, 1743924, 1743971]","[1396737, 1396869, 1395974, 1359511, 1393946, 1394336, 1393824, 1357988, 1743397, 1743913, 1743924, 1394613, 1737655, 1361079, 1356871, 1743971, 1394540, 1412857, 1390846]"
CBN-PdlC-A2-20190701,"[1391345, 1392388, 1396869, 1722444, 1741600, 1743913, 1743924]","[1356424, 1392388, 1395974, 1396869, 1398824, 1478563, 1722444, 1737655, 1743913, 1743924]","[1394336, 1395974, 1396869, 1398824, 1743924]","[1741600, 1394336, 1478563, 1392388, 1396869, 1395974, 1356424, 1743913, 1398824, 1722444, 1391345, 1743924, 1737655]"
CBN-PdlC-A2-20190722,"[1360563, 1363741, 1396737, 1397528, 1503192, 1512231, 1549015, 1743913]","[1355992, 1357988, 1359511, 1361079, 1363741, 1390934, 1392383, 1392388, 1392626, 1393946, 1394336, 1394540, 1394613, 1394630, 1395974, 1396253, 1396417, 1396471, 1396737, 1396869, 1397524, 1398184, 1398816, 1399096, 1412857, 1414365, 1478563, 1502503, 1503192, 1549015, 1722437, 1722444, 1737655, 1741834, 1743396, 1743397, 1743913, 1743924]","[1361079, 1390846, 1393946, 1394336, 1395974, 1396737, 1396869, 1502503, 1503192, 1549015]","[1396737, 1392388, 1396869, 1395974, 1741834, 1397524, 1359511, 1397528, 1393946, 1363741, 1396253, 1394336, 1398816, 1478563, 1357988, 1743396, 1743397, 1512231, 1398184, 1743913, 1502503, 1360563, 1743924, 1394613, 1361079, 1399096, 1737655, 1396417, 1722437, 1394630, 1722444, 1390934, 1549015, 1503192, 1355992, 1414365, 1394540, 1392626, 1396471, 1412857, 1390846, 1392383]"
CBN-PdlC-A2-20190812,"[1359444, 1363741, 1390764, 1392745, 1396417, 1396471, 1396737, 1396869, 1414365, 1502503, 1622908, 1743422]","[1359511, 1394336, 1395974, 1396417, 1396737, 1396869, 1722444, 1743924]","[1394336, 1396417, 1396869, 1398824, 1722437, 1722444, 1743924]","[1396737, 1396869, 1395974, 1359511, 1363741, 1394336, 1502503, 1398824, 1390764, 1743924, 1743422, 1396417, 1722437, 1722444, 1359444, 1414365, 1392745, 1396471, 1622908]"
CBN-PdlC-A2-20190909,"[1355992, 1356370, 1395990, 1396417, 1399096, 1622908, 1741706, 1743913]","[1395990, 1743913]","[1395807, 1395974, 1395990, 1412857, 1741805]","[1396417, 1399096, 1395974, 1743913, 1741706, 1741805, 1356370, 1395990, 1355992, 1412857, 1622908, 1395807]"
CBN-PdlC-A2-20200629,"[1363426, 1722437]","[1356356, 1356370, 1363472, 1390051, 1390790, 1390880, 1399096, 1722437, 1741805, 1742099, 1743913, 1743924]","[1356356, 1356370, 1356669, 1390051, 1390790, 1390934, 1394789, 1395974, 1396417, 1722437, 1741805]","[1390880, 1396417, 1363426, 1390051, 1356356, 1722437, 1390790, 1394789, 1395974, 1743913, 1741805, 1363472, 1356370, 1742099, 1743924, 1390934, 1399096, 1356669]"
CBN-PdlC-A2-20200722,"[1356356, 1390690, 1392549, 1394540, 1395974, 1396737, 1738641]","[1393946, 1395974, 1396869]","[1395974, 1396869]","[1396737, 1390690, 1356356, 1392549, 1395974, 1396869, 1394540, 1738641, 1393946]"
CBN-PdlC-A2-20200812,"[1395807, 1396737, 1396869, 1410243]","[1361079, 1392662, 1395974, 1396869, 1410243]","[1359511, 1393224, 1393946, 1394336, 1396737, 1396869]","[1394336, 1396737, 1410243, 1396869, 1395974, 1359511, 1393224, 1392662, 1361079, 1393946, 1395807]"
CBN-PdlC-A3-20130807,"[1391771, 1393824, 1394540, 1394866, 1395990, 1397500, 1397524, 1397535, 1410243, 1426085]","[1390846, 1394540, 1397535]","[1397524, 1397535]","[1393824, 1410243, 1426085, 1394540, 1394866, 1397524, 1395990, 1391771, 1397500, 1390846, 1397535]"
CBN-PdlC-A3-20130903,"[1390641, 1392608, 1394840, 1397468, 1412857, 1646497, 1741600, 1743742]",[1392608],[1392608],"[1392608, 1646497, 1741600, 1390641, 1394840, 1412857, 1397468, 1743742]"
CBN-PdlC-A3-20140721,"[1363741, 1390641]","[1363741, 1398824]",[1363741],"[1398824, 1390641, 1363741]"
CBN-PdlC-A3-20140811,"[1392608, 1393200, 1393314, 1393824, 1394540, 1394643, 1396733, 1397535, 1412857]","[1392608, 1412857]","[1392608, 1412857]","[1392608, 1393824, 1393314, 1394540, 1393200, 1394643, 1412857, 1396733, 1397535]"
CBN-PdlC-A3-20140901,[1412857],"[1364179, 1391331, 1392608, 1393314, 1395974, 1396869, 1412857, 1742052]","[1392608, 1396869, 1412857, 1743924]","[1392608, 1393314, 1391331, 1742052, 1396869, 1395974, 1364179, 1743924, 1412857]"
CBN-PdlC-A3-20150701,"[1363992, 1394581, 1412857]","[1356356, 1363741, 1390846, 1392608, 1393200, 1393314, 1394540, 1396869, 1397535, 1412857, 1478563, 1701831, 1737655]","[1363741, 1392608, 1397535]","[1392608, 1393314, 1478563, 1356356, 1396869, 1701831, 1394540, 1393200, 1394581, 1737655, 1363992, 1412857, 1363741, 1390846, 1397535]"
CBN-PdlC-A3-20150720,"[1357608, 1359511, 1361382, 1363741, 1391775, 1393200, 1396107, 1396663, 1396733, 1412857, 1664563]","[1359511, 1359665, 1361647, 1363741, 1388766, 1390846, 1391775, 1392608, 1393200, 1394540, 1396107, 1397528, 1412857, 1628790, 1664563]","[1363741, 1393200, 1394540, 1398824]","[1396107, 1359511, 1397528, 1363741, 1391775, 1357608, 1398824, 1393200, 1359665, 1664563, 1396663, 1388766, 1392608, 1361382, 1394540, 1361647, 1628790, 1412857, 1396733, 1390846]"
CBN-PdlC-A3-20150810,"[1355992, 1392608, 1393200, 1393824, 1396733, 1397528, 1412857, 1426085]","[1392608, 1393200, 1393314, 1412857]","[1392608, 1393200, 1393314, 1393619, 1395870, 1412857]","[1392608, 1393824, 1393314, 1426085, 1393200, 1397528, 1393619, 1355992, 1412857, 1396733, 1395870]"
CBN-PdlC-A3-20150831,"[1394866, 1412857, 1742052]","[1390846, 1392608, 1394857, 1412857, 1519650]","[1392608, 1394857, 1412857]","[1392608, 1519650, 1742052, 1394857, 1394866, 1412857, 1390846]"
CBN-PdlC-A3-20160705,"[1357577, 1361077, 1362368, 1391771, 1393200, 1393824, 1394866, 1394999, 1412857, 1426085, 1737669]","[1393200, 1393824, 1412857]","[1361057, 1391120, 1391331, 1392608, 1393200, 1393824, 1394857, 1394866, 1397535, 1398824, 1400188, 1412857, 1741564]","[1741564, 1357577, 1391120, 1391771, 1397535, 1393824, 1361057, 1426085, 1398824, 1394857, 1393200, 1394866, 1361077, 1394999, 1362368, 1737669, 1392608, 1391331, 1412857, 1400188]"
CBN-PdlC-A3-20160726,"[1363741, 1397500, 1478563, 1549015]","[1362368, 1363741, 1393200, 1393824, 1394540, 1397535]",[1393200],"[1362368, 1393824, 1478563, 1394540, 1393200, 1549015, 1397500, 1363741, 1397535]"
CBN-PdlC-A3-20170816,"[1412857, 1512231]","[1363741, 1393619, 1394643, 1412857]",[1412857],"[1512231, 1393619, 1394643, 1412857, 1363741]"
CBN-PdlC-A3-20170906,"[1359511, 1394866, 1412857]","[1356882, 1359511, 1394857, 1394864, 1394866, 1394999, 1396869, 1412857, 1426085]",[1412857],"[1396869, 1426085, 1394857, 1394864, 1394866, 1356882, 1359511, 1412857, 1394999]"
CBN-PdlC-A3-20180702,"[1363741, 1397060, 1737655]","[1355992, 1357988, 1363741, 1397524, 1402995]",[1363741],"[1357988, 1397060, 1402995, 1397524, 1737655, 1355992, 1363741]"
CBN-PdlC-A3-20180723,"[1391331, 1392730, 1393200, 1397046, 1412857]","[1391331, 1393200, 1397046, 1412857]","[1396185, 1396869, 1397046, 1412857]","[1391331, 1396869, 1396185, 1393200, 1397046, 1412857, 1392730]"
CBN-PdlC-A3-20180815,"[1390641, 1391331, 1412857, 1738641, 1741706, 1742180]",[1412857],[1412857],"[1391331, 1742180, 1741706, 1390641, 1738641, 1412857]"
CBN-PdlC-A3-20180905,"[1362711, 1390846, 1393824, 1394641, 1394999, 1396737, 1426085, 1512231, 1742052]",[1412857],[1412857],"[1393824, 1396737, 1742052, 1426085, 1512231, 1362711, 1394641, 1394999, 1412857, 1390846]"
CBN-PdlC-A3-20190701,"[1391331, 1394336, 1396471, 1399772, 1414270, 1722444, 1743913]","[1397535, 1722444]","[1396471, 1396869, 1722444, 1743913, 1743924]","[1394336, 1391331, 1396869, 1743913, 1722444, 1743924, 1396471, 1399772, 1414270, 1397535]"
CBN-PdlC-A3-20190722,"[1356775, 1357577, 1363741, 1394999, 1412857, 1489036, 1628790]","[1363741, 1412857]","[1357081, 1357577, 1396869, 1412857]","[1396869, 1357081, 1356775, 1357577, 1489036, 1628790, 1394999, 1412857, 1363741]"
CBN-PdlC-A3-20190812,"[1357608, 1409318, 1412857, 1741564]","[1389330, 1394999, 1396471, 1397497, 1397524, 1412857, 1741564, 1742053]","[1360826, 1390846, 1394999, 1396471, 1398569, 1489036, 1742052, 1742053, 1743971]","[1743971, 1742052, 1742053, 1409318, 1357608, 1398569, 1396471, 1489036, 1389330, 1397524, 1397497, 1394999, 1412857, 1360826, 1741564, 1390846]"
CBN-PdlC-A3-20190909,"[1390786, 1394366, 1400096, 1519650, 1739270]",[1742052],"[1392608, 1394643]","[1400096, 1392608, 1390786, 1519650, 1742052, 1739270, 1394643, 1394366]"
CBN-PdlC-A3-20200629,"[1356370, 1389580, 1389740, 1390790, 1396471]","[1356399, 1361528, 1390790, 1396471, 1399567, 1555067]",[1555067],"[1390790, 1389740, 1389580, 1356399, 1399567, 1356370, 1396471, 1361528, 1555067]"
CBN-PdlC-A3-20200722,"[1393200, 1396858, 1412857, 1512231]","[1396869, 1412857]","[1393314, 1396869, 1412857]","[1393314, 1396869, 1512231, 1393200, 1412857, 1396858]"
CBN-PdlC-A3-20200812,"[1412857, 1512231]",[1412857],[1412857],"[1412857, 1512231]"
CBN-PdlC-A4-20130807,"[1392050, 1393200, 1394540]",[1394540],"[1356424, 1400126]","[1356424, 1394540, 1393200, 1392050, 1400126]"
CBN-PdlC-A4-20130903,"[1392608, 1393200, 1394322]","[1392608, 1397046]","[1360591, 1392608, 1397046, 1502503, 1646703]","[1392608, 1502503, 1360591, 1393200, 1646703, 1394322, 1397046]"
CBN-PdlC-A4-20140811,"[1393200, 1393824, 1395190, 1396733]","[1393200, 1396733]",[1393200],"[1393200, 1395190, 1396733, 1393824]"
CBN-PdlC-A4-20140901,"[1677641, 1721513, 1738042, 1741706, 1741903]","[1356356, 1393200, 1394322, 1646703, 1677641, 1741903, 1743299]","[1355992, 1356356, 1395063, 1478563, 1741767, 1741903, 1743299]","[1743299, 1356356, 1478563, 1741767, 1677641, 1721513, 1741706, 1741903, 1393200, 1646703, 1394322, 1395063, 1355992, 1738042]"
CBN-PdlC-A4-20150701,"[1393200, 1394322]","[1392608, 1393200]","[1392608, 1393200]","[1393200, 1394322, 1392608]"
CBN-PdlC-A4-20150810,"[1355992, 1392608, 1393200, 1393314, 1397500, 1397528, 1742052, 1743247]","[1360591, 1392608, 1393200, 1396869]","[1392608, 1393200, 1394908, 1396869]","[1392608, 1393314, 1742052, 1396869, 1743247, 1393200, 1397528, 1360591, 1394908, 1355992, 1397500]"
CBN-PdlC-A4-20150831,"[1356145, 1363945, 1389771, 1392608, 1393824, 1396107]","[1391331, 1392608, 1393200]","[1356145, 1360591, 1392608, 1393200, 1646703]","[1392608, 1393824, 1391331, 1363945, 1389771, 1396107, 1360591, 1393200, 1356145, 1646703]"
CBN-PdlC-A4-20160705,[1360299],"[1363741, 1389771, 1390793, 1392608, 1393200, 1393824, 1394908, 1394999, 1397513, 1397535]","[1392608, 1393200]","[1392608, 1393824, 1390793, 1397513, 1360299, 1389771, 1393200, 1394999, 1394908, 1363741, 1397535]"
CBN-PdlC-A4-20160726,"[1389771, 1392137, 1392608, 1393200, 1397500, 1397528, 1442193, 1737558]","[1359921, 1360070, 1392608, 1392611, 1394322, 1397193]","[1392608, 1393200]","[1392608, 1392611, 1360070, 1392137, 1397193, 1389771, 1393200, 1442193, 1359921, 1394322, 1737558, 1397528, 1397500]"
CBN-PdlC-A4-20170816,"[1360591, 1646703, 1677641, 1741661, 1743984]","[1355992, 1360591, 1390846, 1396417, 1396869, 1398816, 1646703, 1677641, 1743913, 1743924, 1743971, 1743984]",[1489036],"[1398816, 1396417, 1743971, 1396869, 1677641, 1743913, 1489036, 1646703, 1743984, 1360591, 1743924, 1355992, 1741661, 1390846]"
CBN-PdlC-A4-20170906,"[1519650, 1651162, 1743984]","[1360299, 1390846, 1390880, 1392608, 1396869, 1397535, 1426085, 1495503, 1651162, 1722671, 1742523, 1743299, 1743984]","[1356728, 1356992, 1357988, 1359511, 1360110, 1361079, 1393946, 1394840, 1394999, 1396417, 1396869, 1397184, 1397535, 1398816, 1410243, 1423209, 1741834, 1742052, 1742523, 1743984]","[1396869, 1741834, 1359511, 1394840, 1393946, 1397535, 1390880, 1398816, 1519650, 1357988, 1426085, 1360299, 1722671, 1361079, 1356728, 1394999, 1742523, 1356992, 1396417, 1397184, 1743299, 1410243, 1495503, 1651162, 1392608, 1742052, 1423209, 1360110, 1743984, 1390846]"
CBN-PdlC-A4-20180702,"[1391144, 1394322]","[1359511, 1361077, 1391345, 1393026, 1393200, 1742953]","[1359502, 1394502, 1512231, 1590997, 1743408, 1743923]","[1393026, 1394502, 1512231, 1391144, 1742953, 1359502, 1393200, 1391345, 1394322, 1743408, 1743923, 1361077, 1590997, 1359511]"
CBN-PdlC-A4-20180723,[1393200],[1393200],"[1393200, 1400101]","[1393200, 1400101]"
CBN-PdlC-A4-20180815,"[1391412, 1646703, 1743299]",[1393200],[1646703],"[1393200, 1743299, 1391412, 1646703]"
