"quadrat_id","species_ids"
"CBN-PdlC-A2-20140721","[1356669, 1426085, 1744235, 1390846, 1363741, 1396737, 1356370, 1389462, 1743337, 1357577, 1355992, 1396869, 1743913]"
"CBN-PdlC-A2-20140901","[1394322, 1396185, 1489036, 1742052, 1395990, 1396857, 1558164, 1393245, 1412857, 1395711, 1396869, 1738699, 1390846, 1394540, 1395974, 1394895, 1741805, 1356871, 1392193, 1392383, 1396471, 1502503, 1743924, 1355992, 1396417]"
"CBN-PdlC-A2-20150720","[1360312, 1394540, 1412857, 1413421, 1396094, 1393824, 1395974, 1396737, 1356871]"
"CBN-PdlC-A2-20150810","[1357577, 1412857, 1363741, 1512231, 1395974, 1396737, 1393314, 1558164, 1392050]"
"CBN-PdlC-A2-20150831","[1395990, 1512231, 1393824, 1742052, 1743971, 1412857, 1741624, 1396253, 1391331, 1392535, 1394540, 1394643, 1395974, 1396737, 1395807, 1722696, 1356871]"
"CBN-PdlC-A2-20160705","[1362331, 1397535, 1412857, 1400110, 1395974, 1743422, 1396737, 1397383, 1355992, 1390934, 1394336, 1394613, 1396417, 1398816, 1722444, 1737494, 1743913, 1743924, 1356370, 1361079, 1396471, 1396869, 1741805, 1356871, 1356359, 1390898, 1391511, 1502503, 1722437]"
"CBN-PdlC-A2-20160726","[1393200, 1412857, 1742052, 1395974, 1741805]"
"CBN-PdlC-A2-20170816","[1391331, 1395990, 1738042, 1741706, 1393200, 1397046, 1356764, 1412857, 1395974, 1395807, 1356871]"
"CBN-PdlC-A2-20180702","[1398824, 1395974, 1741805, 1743645, 1396737, 1528543, 1394336, 1742180, 1355992, 1357988, 1361079, 1390934, 1393946, 1394613, 1396417, 1396869, 1397942, 1398184, 1478563, 1502503, 1503192, 1722437, 1722444, 1737655, 1741834, 1743396, 1743913, 1743924]"
"CBN-PdlC-A2-20180723","[1396869, 1393200, 1743913, 1361647, 1356871, 1396737, 1390846, 1392050, 1502503, 1741706]"
"CBN-PdlC-A2-20180815","[1359511, 1410243, 1393564, 1396869, 1396733, 1356370, 1396737, 1743337, 1398824, 1742180]"
"CBN-PdlC-A2-20180905","[1396869, 1410243, 1355992, 1743397, 1743924, 1393824, 1489036, 1390894, 1394336, 1426085, 1412857, 1392626, 1395990, 1397513, 1738699, 1394613, 1743913, 1395974, 1356871, 1396737, 1392388, 1396417, 1478563, 1722444]"
"CBN-PdlC-A2-20190701","[1737655, 1395974, 1398824, 1741600]"
"CBN-PdlC-A2-20190722","[1549015, 1412857, 1363741, 1394540, 1390846, 1396869, 1743913, 1737655, 1394336, 1395974, 1741805, 1355992, 1361079, 1390934, 1392388, 1396417, 1396471, 1398184, 1398816, 1399096, 1414365, 1478563, 1502503, 1503192, 1722437, 1722444, 1741834, 1743396, 1743924, 1356370]"
"CBN-PdlC-A2-20190812","[1363223, 1410243, 1502503, 1512231, 1355992, 1394336, 1396417, 1396869, 1722444, 1743924, 1390846, 1395974, 1356871, 1392388, 1393564]"
"CBN-PdlC-A2-20190909","[1396869, 1395990, 1359444, 1396471, 1414365, 1502503, 1649664, 1722437, 1395868, 1412857, 1512231, 1742052, 1391331, 1364038, 1622908, 1701831, 1395974, 1741805, 1743337, 1742180]"
"CBN-PdlC-A2-20200629","[1356356, 1478563, 1389740, 1390880, 1741564, 1356370, 1396737, 1741805, 1390790, 1742099, 1743913, 1743924, 1363472]"
"CBN-PdlC-A2-20200722","[1356589, 1390955, 1419225, 1390690, 1397123, 1742052, 1395974, 1396869, 1743924, 1741805, 1356356, 1737655, 1396737, 1355992, 1363741, 1390898, 1393314, 1393762, 1394336, 1395351, 1478563, 1701831, 1741706, 1741834, 1742115, 1743397, 1743913]"
"CBN-PdlC-A2-20200812","[1396869, 1478563, 1361079, 1410243, 1502503, 1622908, 1738592, 1363622, 1742053, 1359511, 1363741, 1393224, 1390846, 1394613, 1742180, 1390880, 1390934, 1394336, 1722437, 1722444, 1395974, 1396737]"
"CBN-PdlC-A3-20130807","[1396869, 1410243, 1395990, 1356356, 1743742, 1394540, 1394581, 1397535, 1393224, 1397524, 1426085]"
"CBN-PdlC-A3-20130903","[1363741, 1392565, 1412857, 1742052, 1388766, 1395990, 1393619, 1395868, 1392608, 1395807, 1395974]"
"CBN-PdlC-A3-20140721","[1393200, 1357577, 1363741, 1398824]"
"CBN-PdlC-A3-20140811","[1393200, 1394603, 1412857, 1359587, 1396253, 1392608]"
"CBN-PdlC-A3-20140901","[1364179, 1649664, 1361872, 1390641, 1412857, 1395990, 1742052, 1390793, 1392608, 1394840, 1360299, 1392614, 1393314, 1395974, 1395718, 1395949, 1391331, 1396869, 1743924]"
"CBN-PdlC-A3-20150701","[1363741, 1391331, 1412857, 1393314, 1398816, 1356401, 1390846, 1737655]"
"CBN-PdlC-A3-20150720","[1393200, 1356424, 1393824, 1363741, 1391775, 1394581, 1396663, 1359511, 1396107, 1741564, 1664563, 1392608, 1394540]"
"CBN-PdlC-A3-20150810","[1393200, 1398569, 1412857, 1363741, 1423209, 1393619, 1742052, 1394643, 1392608]"
"CBN-PdlC-A3-20150831","[1393200, 1394999, 1412857, 1519650, 1390846, 1394643, 1394857, 1395807, 1397468, 1397528, 1359587, 1361514, 1355993, 1392608, 1394866, 1394540, 1394840]"
"CBN-PdlC-A3-20160705","[1393200, 1393824, 1390793, 1390872, 1412857, 1664563, 1742180]"
"CBN-PdlC-A3-20160726","[1393200, 1393824, 1721018, 1737647, 1397535, 1412857, 1398824]"
"CBN-PdlC-A3-20170816","[1361031, 1392557, 1742052, 1412857, 1393619, 1394643, 1744215, 1392608, 1394840, 1363741, 1512231, 1400110, 1390846, 1395949, 1395974]"
"CBN-PdlC-A3-20170906","[1359511, 1426085, 1423209, 1393200, 1394866, 1360306, 1397513]"
"CBN-PdlC-A3-20180702","[1363741, 1397524, 1395974]"
"CBN-PdlC-A3-20180723","[1393200, 1392565, 1412857, 1391331, 1394908, 1394597, 1519650, 1392608, 1722697]"
"CBN-PdlC-A3-20180815","[1396185, 1742052, 1412857, 1392608, 1512231, 1395949, 1742180]"
"CBN-PdlC-A3-20180905","[1360563, 1742052, 1412857, 1397535, 1394540, 1357608, 1519650, 1392745, 1391869]"
"CBN-PdlC-A3-20190701","[1363741, 1397535]"
"CBN-PdlC-A3-20190722","[1363426, 1398824, 1512231, 1397046, 1412857, 1357577, 1357608, 1722672, 1394540, 1397468, 1697384, 1392608, 1393200, 1478563]"
"CBN-PdlC-A3-20190812","[1394999, 1743971, 1357608, 1409318, 1412857, 1359853, 1357577, 1742053, 1393824, 1355993, 1392608]"
"CBN-PdlC-A3-20190909","[1743971, 1742052, 1412857, 1394643, 1392608, 1394866, 1397468]"
"CBN-PdlC-A3-20200629","[1558164, 1361528, 1399567, 1555067, 1356399]"
"CBN-PdlC-A3-20200722","[1390690, 1393200, 1412857, 1363741, 1396869, 1393619, 1512231, 1393314, 1394643, 1391511, 1701831, 1741767]"
"CBN-PdlC-A3-20200812","[1361723, 1722545, 1390690, 1393200, 1412857, 1512231, 1393619, 1742053, 1392608, 1394866, 1400188, 1742180, 1359511, 1394840]"
"CBN-PdlC-A4-20130807","[1358925, 1396717, 1426085, 1388793, 1394785, 1519650, 1396118]"
"CBN-PdlC-A4-20130903","[1396471, 1502503, 1722444, 1392608, 1393200, 1394366, 1397535, 1391331, 1396869, 1742052, 1360591]"
"CBN-PdlC-A4-20140811","[1396733, 1664563, 1392608, 1393200, 1393619, 1394554, 1356350, 1636731, 1489036, 1737483, 1397475]"
"CBN-PdlC-A4-20140901","[1664563, 1743971, 1646703]"
"CBN-PdlC-A4-20150701","[1392608, 1363741, 1743397, 1395711, 1393200, 1412857, 1396185, 1713472]"
"CBN-PdlC-A4-20150810","[1373165, 1393200, 1392608, 1393824, 1397468, 1519650, 1393225, 1394908, 1397046, 1394322, 1360591, 1396185]"
"CBN-PdlC-A4-20150831","[1393200, 1392608, 1742115, 1360591, 1391331, 1394540, 1397046, 1397475]"
"CBN-PdlC-A4-20160705","[1393200, 1363741, 1397535, 1389771, 1392608, 1361077, 1390793, 1391881, 1397528, 1393824, 1397513, 1588658]"
"CBN-PdlC-A4-20160726","[1393200, 1392611, 1392608]"
"CBN-PdlC-A4-20170816","[1737565, 1360591, 1743913, 1646703]"
"CBN-PdlC-A4-20170906","[1393946, 1360299, 1392608, 1495503, 1519650, 1651162, 1363226, 1363550, 1646703, 1743984, 1742523]"
"CBN-PdlC-A4-20180702","[1360299, 1393200, 1391345, 1358625, 1394322, 1397046, 1742953, 1742523, 1677641]"
"CBN-PdlC-A4-20180723","[1393200, 1395990, 1400101, 1741880, 1392608, 1645851, 1391198, 1744004, 1394908, 1392408, 1390345, 1396185, 1360910, 1478563]"
"CBN-PdlC-A4-20180815","[1393245, 1360143, 1392608, 1741600, 1646703, 1741903, 1391412]"
"CBN-PdlC-A4-20180905","[1359511, 1519650, 1394840, 1394540, 1400121, 1722416, 1361077, 1395870, 1397046, 1394999, 1722671]"
"CBN-PdlC-A4-20190701","[1361647, 1393947, 1359921, 1414270, 1360590, 1360591, 1394322, 1426005, 1741903, 1391144]"
"CBN-PdlC-A4-20190722","[1355993, 1360299, 1392759, 1397475, 1360590, 1743299, 1743984, 1502503, 1505455, 1356669]"
"CBN-PdlC-A4-20190812","[1359511, 1363741, 1389771, 1392106, 1396745, 1742523, 1741903, 1646703, 1363407, 1743971]"
"CBN-PdlC-A4-20190909","[1590997, 1359665, 1395855, 1360591, 1395805, 1519650, 1397475, 1646703, 1356728, 1397403]"
"CBN-PdlC-A4-20200629","[1393314, 1361281, 1394322, 1397535, 1646703, 1737658]"
"CBN-PdlC-A4-20200722","[1392608, 1471596, 1393200, 1360591, 1646703, 1397475, 1677641, 1743984, 1389028, 1741776, 1362348, 1743299]"
"CBN-PdlC-A4-20200812","[1362403, 1392608, 1412857, 1389771, 1646703, 1360591, 1743984, 1677641, 1391331, 1394322]"
"CBN-PdlC-A5-20130807","[1393314, 1737491, 1359835, 1721018, 1392767, 1743971, 1392626, 1397475, 1364066, 1741903]"
"CBN-PdlC-A5-20130903","[1394999, 1396857, 1384658, 1397468, 1743536, 1418211, 1397497, 1360591, 1396185, 1397475, 1646703]"
"CBN-PdlC-A5-20140721","[1392767, 1360140, 1360205, 1397046, 1397475, 1418211, 1359511, 1363741, 1363933, 1394663, 1393710, 1590997, 1389028, 1388915, 1396094, 1359835]"
"CBN-PdlC-A5-20140811","[1359511, 1390659, 1423209, 1395807, 1393946, 1388915, 1358733]"
"CBN-PdlC-A5-20150701","[1392767, 1393200, 1396094, 1397528, 1423209, 1402995, 1398675, 1388915, 1397043]"
"CBN-PdlC-A5-20150831","[1397475, 1359511, 1363741, 1743971, 1360269, 1395870, 1396441, 1646703, 1743299]"
"CBN-PdlC-A5-20160705","[1363741, 1397475, 1744235, 1356882, 1359511, 1397535, 1360591, 1743984, 1356424, 1360826]"
"CBN-PdlC-A5-20160726","[1393824, 1363741, 1396253, 1398824, 1360269, 1646703, 1397475]"
"CBN-PdlC-A5-20170816","[1741706, 1359511, 1360591, 1397475, 1743299, 1677641, 1363741, 1646703, 1363016]"
"CBN-PdlC-A5-20170906","[1359511, 1743299]"
"CBN-PdlC-A5-20180815","[1393245, 1393200, 1414270, 1489036, 1358010]"
"CBN-PdlC-A5-20180905","[1361079, 1478563, 1357081, 1393946, 1628790, 1359511, 1363741, 1363016, 1397475, 1389580, 1359677, 1361382]"
"CBN-PdlC-A5-20190909","[1393810, 1741706, 1392681, 1362729, 1359511, 1396185, 1535234, 1360591, 1400110, 1397475, 1722416]"
"CBN-PdlC-A5-20200722","[1363741, 1392767, 1359511, 1397535, 1356835, 1390955, 1363933, 1646703, 1418211]"
"CBN-PdlC-A6-20130807","[1393824, 1646703, 1396900, 1397475, 1395870, 1360591, 1743299, 1395190, 1743463]"
"CBN-PdlC-A6-20130903","[1646703, 1743984, 1360591, 1389028, 1396869, 1737491, 1356728, 1743299, 1397475, 1741661, 1391412, 1395805, 1741624, 1741880, 1396185, 1495503, 1395870, 1392553]"
"CBN-PdlC-A6-20140630","[1394811, 1737458, 1393026, 1741903, 1389028, 1394322, 1395990]"
"CBN-PdlC-A6-20140721","[1397475, 1360591, 1396185, 1677641, 1646703, 1743299, 1395805, 1363741]"
"CBN-PdlC-A6-20140901","[1360591, 1397475, 1396185, 1646703, 1389028, 1743299, 1425936, 1741880, 1743971, 1391331, 1396869, 1363056]"
"CBN-PdlC-A6-20150701","[1356697, 1393824, 1646703, 1356356, 1397500, 1393810, 1418211]"
"CBN-PdlC-A6-20150810","[1390955, 1397475, 1356729, 1397497, 1425936, 1360591, 1391649, 1396843, 1396185, 1646703, 1394371, 1397971, 1391412, 1743299]"
"CBN-PdlC-A6-20150831","[1360591, 1395805, 1397475, 1743299, 1646703, 1742052, 1397046, 1360070, 1390955, 1395870, 1394641, 1393824]"
"CBN-PdlC-A6-20160705","[1397475, 1646703, 1360591, 1495503, 1394540, 1391312, 1418211]"
"CBN-PdlC-A6-20160726","[1397475, 1646703, 1393200, 1394999, 1360591, 1546251, 1395805, 1396869, 1722416, 1358147, 1737592]"
"CBN-PdlC-A6-20170816","[1397475, 1743299, 1743984, 1741706, 1391419, 1721513, 1391412, 1360591, 1360268, 1359835]"
"CBN-PdlC-A6-20170906","[1743299, 1741661, 1646703, 1358334, 1360591, 1722416, 1743984, 1390898, 1392662, 1502503, 1701831, 1743247, 1364037, 1741708, 1397475, 1495503, 1397325, 1519650, 1742523]"
"CBN-PdlC-A6-20180702","[1360591, 1397475, 1743299, 1743984, 1393824, 1394581, 1394754, 1519650, 1359511]"
"CBN-PdlC-A6-20180723","[1395049, 1743299, 1360269, 1389028, 1395870, 1397475, 1741903, 1360591, 1396185, 1392553, 1360268, 1395868, 1396717]"
"CBN-PdlC-A6-20180815","[1395805, 1391412, 1646703, 1397475, 1397065, 1396481, 1741708, 1389815, 1422538]"
"CBN-PdlC-A6-20180905","[1546251, 1396253, 1396974, 1360591, 1397475, 1392662, 1743299, 1360268, 1360878, 1480628]"
"CBN-PdlC-A6-20190701","[1738699, 1360591, 1390677, 1394065, 1664443, 1395990, 1743397, 1395805, 1395870, 1394911, 1396333]"
"CBN-PdlC-A6-20190722","[1396185, 1646703, 1394641, 1356145, 1360591, 1397475, 1743984, 1389028, 1395805, 1743299, 1396869, 1743924, 1359835]"
"CBN-PdlC-A6-20190812","[1360591, 1546251, 1646703, 1397475, 1743984, 1395990, 1359524, 1519650, 1396185, 1397045, 1397046, 1743299, 1394999]"
"CBN-PdlC-A6-20190909","[1392553, 1677641, 1360591, 1391331, 1397475, 1646703, 1721513, 1560697, 1743299, 1396185, 1359675, 1395990, 1628790, 1361819, 1395937, 1741706]"
"CBN-PdlC-A6-20200722","[1389308, 1646703, 1392408, 1357317, 1743299]"
"CBN-PdlC-A6-20200812","[1396185, 1741708, 1646703, 1396869, 1393200, 1743299, 1358701]"
"CBN-PdlC-B1-20130807","[1743924, 1396737, 1395974, 1397535, 1396733, 1355992, 1392608, 1394840, 1390639, 1392611, 1393200, 1396307, 1395870, 1396869, 1361079, 1361511, 1361514, 1392193, 1393314, 1744004]"
"CBN-PdlC-B1-20130903","[1558164, 1395974, 1355992, 1396417, 1701831, 1392608, 1392611, 1390690, 1392747, 1361079, 1364025, 1392662, 1394848, 1391198, 1391869, 1394336, 1394432, 1394613, 1396733, 1396869, 1722444, 1741834, 1743397, 1743924, 1397942, 1743396, 1355993, 1360215, 1396307, 1666569]"
"CBN-PdlC-B1-20140721","[1396471, 1390846, 1394289, 1359632, 1360299, 1392611, 1393200, 1396307, 1398816, 1722444, 1392608, 1393213, 1361079, 1743924, 1355992, 1361514, 1397942, 1502503]"
"CBN-PdlC-B1-20140811","[1390846, 1393314, 1396869, 1737655, 1360300, 1392608, 1550182, 1393200, 1358746, 1355995]"
"CBN-PdlC-B1-20140901","[1361079, 1395990, 1396471, 1502503, 1723120, 1743924, 1395807, 1412857, 1392608, 1393200, 1363016, 1362745, 1356007]"
"CBN-PdlC-B1-20150701","[1395974, 1392608, 1360299, 1393200, 1397490, 1362745]"
"CBN-PdlC-B1-20150720","[1395990, 1359835, 1394857, 1396733, 1392608, 1741564, 1363741, 1360299, 1360300, 1550182, 1394840, 1738592, 1392611, 1355993]"
"CBN-PdlC-B1-20150810","[1392608, 1395974, 1357608, 1399923, 1412857, 1396307, 1744004, 1393200, 1393245]"
"CBN-PdlC-B1-20150831","[1737693, 1412857, 1395807, 1394643, 1396107, 1360299, 1392608, 1418612, 1742053, 1393200, 1393213, 1426085, 1394857, 1396307, 1394866]"
"CBN-PdlC-B1-20160705","[1392608, 1489036, 1394866, 1393200]"
"CBN-PdlC-B1-20160726","[1744004, 1396737, 1512231, 1356764, 1737656, 1359511, 1392608, 1489036, 1395063, 1392220, 1392611, 1393200, 1362363]"
"CBN-PdlC-B1-20170816","[1361091, 1355992, 1391120, 1394540, 1412857, 1363741, 1392608, 1744004, 1394848, 1393200]"
"CBN-PdlC-B1-20170906","[1628790, 1394643, 1399923, 1359511, 1426085, 1392608, 1394840, 1363992, 1394857, 1363872, 1479511, 1360300]"
"CBN-PdlC-B1-20180702","[1395974, 1720975, 1362361, 1390887, 1738592, 1736442]"
"CBN-PdlC-B1-20180723","[1519650, 1392767, 1394322, 1742052, 1392608, 1396307, 1360299, 1393200, 1395049, 1395063, 1396857, 1622908, 1388766, 1398675, 1738592]"
"CBN-PdlC-B1-20180815","[1427744, 1389815, 1392608, 1359511, 1355992, 1664563, 1398824, 1481925, 1396107]"
"CBN-PdlC-B1-20180905","[1478563, 1412857, 1395990, 1357577, 1492221, 1392608, 1426085, 1355992, 1396307, 1360299]"
"CBN-PdlC-B1-20190701","[1390887, 1360299, 1361382, 1392608]"
"CBN-PdlC-B1-20190722","[1628790, 1395807, 1363741, 1355993, 1359632, 1360299, 1389771, 1392608, 1361302, 1363455, 1393200, 1358654, 1399923, 1396307, 1396107, 1360194]"
"CBN-PdlC-B1-20190812","[1398824, 1393824, 1363741, 1410243, 1478563, 1356278, 1359511, 1394643, 1412857, 1355993, 1360299, 1399923, 1392608, 1395135, 1394857, 1396307, 1363992, 1667464, 1391503]"
"CBN-PdlC-B1-20190909","[1395974, 1741805, 1391120, 1412857, 1395990, 1392608, 1355992, 1394866, 1669039, 1393619, 1396958, 1360940]"
"CBN-PdlC-B1-20200629","[1355992, 1361123]"
"CBN-PdlC-B1-20200722","[1362348, 1393946, 1396869, 1502503, 1392767, 1394641, 1412857, 1363413, 1392608, 1394371, 1394375, 1355993, 1550182, 1392611, 1396307]"
"CBN-PdlC-B1-20200812","[1356278, 1360841, 1741767, 1412857, 1742053, 1392608, 1360299, 1392611, 1361079, 1355992, 1363945]"
"CBN-PdlC-B2-20130807","[1395974, 1356355, 1392608, 1362745, 1356401, 1363630, 1360299, 1358985, 1361079, 1363741, 1390846, 1396857, 1396869, 1355993, 1355992, 1389771, 1393564, 1396417, 1743247]"
"CBN-PdlC-B2-20130903","[1356564, 1394641, 1647187, 1395049, 1742052, 1741767, 1392608, 1355993, 1360299, 1359714, 1392611, 1355992]"
"CBN-PdlC-B2-20140721","[1503192, 1394789, 1396869, 1398816, 1391427, 1738592, 1360299, 1400126, 1392608, 1355992, 1363992, 1358886, 1355993, 1392612, 1550182, 1362745]"
"CBN-PdlC-B2-20140811","[1737669, 1398816, 1357081, 1361079, 1393564, 1393946, 1396869, 1397334, 1722444, 1741834, 1743397, 1395974, 1392608, 1355995, 1399923, 1389627, 1392614, 1392612, 1360299, 1360300, 1392611, 1391085]"
"CBN-PdlC-B2-20140901","[1395974, 1741805, 1393314, 1701831, 1355992, 1392608, 1741708, 1394767, 1362228, 1394336, 1394613, 1743913, 1358853, 1396958, 1397867, 1362745, 1392614, 1358653, 1393535]"
"CBN-PdlC-B2-20150701","[1395974, 1360299, 1362361, 1392608, 1356401, 1394725, 1414270, 1418211, 1355992, 1741884, 1442818]"
"CBN-PdlC-B2-20150720","[1355993, 1392608, 1394866, 1418211, 1399923, 1355992]"
"CBN-PdlC-B2-20150810","[1395974, 1359835, 1392608, 1362228, 1399923, 1394848]"
"CBN-PdlC-B2-20150831","[1390846, 1396737, 1389543, 1391094, 1397468, 1741880, 1743971, 1393314, 1664563, 1362228, 1363741, 1392608, 1397879, 1355992, 1399923]"
"CBN-PdlC-B2-20160705","[1360547, 1395974, 1391964, 1654153, 1391427, 1528543, 1418211, 1392608, 1360299, 1360300, 1362745]"
"CBN-PdlC-B2-20160726","[1392608, 1391331, 1519650, 1355993, 1689240, 1362745, 1360299]"
"CBN-PdlC-B2-20170816","[1390846, 1720959, 1741805, 1394540, 1361158, 1391331, 1397046, 1355992, 1392608, 1359511, 1394840, 1391798, 1399923, 1396307, 1622908, 1743397]"
"CBN-PdlC-B2-20170906","[1390880, 1361130, 1390764, 1359511, 1426085, 1394857, 1394884, 1356401, 1355992, 1741706]"
"CBN-PdlC-B2-20180702","[1398824, 1395974, 1639681, 1397524, 1743971, 1359511, 1360563, 1391427, 1426085]"
"CBN-PdlC-B2-20180723","[1737693, 1400101, 1742052, 1356852, 1362471, 1393679, 1737699, 1395974, 1549015, 1392608]"
"CBN-PdlC-B2-20180815","[1555067, 1440300, 1363741, 1742113, 1355992]"
"CBN-PdlC-B2-20180905","[1391331, 1363625, 1395974, 1741805, 1737693, 1392565, 1390846, 1359511, 1512231, 1392608, 1356401, 1426085, 1741706, 1355992, 1391798]"
"CBN-PdlC-B2-20190701","[1395974, 1359521, 1393679, 1360782, 1394309, 1741805, 1741600]"
"CBN-PdlC-B2-20190722","[1396869, 1528543, 1397046, 1742050, 1391313, 1392534, 1392535, 1392608, 1400101, 1392611, 1418211, 1355992, 1355993, 1359835, 1356669, 1478563, 1741706, 1502503]"
"CBN-PdlC-B2-20190812","[1722437, 1392608, 1355992, 1362745, 1742050]"
"CBN-PdlC-B2-20190909","[1390846, 1392553, 1396733, 1355992, 1362745, 1392608, 1396097, 1392614]"
"CBN-PdlC-B2-20200629","[1390880, 1393946, 1512231, 1356356]"
"CBN-PdlC-B2-20200722","[1741880, 1395974, 1397468, 1356422, 1392608, 1392611, 1667464, 1390345, 1742115, 1355993, 1400101]"
"CBN-PdlC-B2-20200812","[1390846, 1722437, 1395974, 1742050, 1392611, 1355992, 1667464, 1357081, 1361079, 1394336, 1394613, 1397879, 1397942, 1666569, 1701831, 1392608, 1741767]"
"CBN-PdlC-B3-20130807","[1397468, 1357317, 1394540, 1489036, 1741706, 1356356]"
"CBN-PdlC-B3-20130903","[1418211, 1397046, 1741684, 1392565, 1394270, 1394322]"
"CBN-PdlC-B3-20140721","[1390846, 1722444, 1396417, 1396869, 1397942, 1743924, 1393200, 1363741, 1397535, 1402995, 1395974, 1396094, 1398816]"
"CBN-PdlC-B3-20140811","[1361079, 1396869, 1478563, 1393200, 1364066, 1412857, 1394643, 1423209, 1394636, 1397535, 1359511, 1363741, 1390659, 1395870, 1397043, 1395974]"
"CBN-PdlC-B3-20140901","[1391310, 1392767, 1395718, 1393200, 1664563, 1393314, 1412857, 1359835, 1423209, 1394908, 1356356, 1394598, 1391331]"
"CBN-PdlC-B3-20150701","[1398824, 1392626, 1742180, 1356356, 1397046, 1360985, 1361647, 1418211, 1361382, 1398675]"
"CBN-PdlC-B3-20150810","[1394641, 1394910, 1398569, 1393200, 1412857, 1393314, 1356356, 1388915, 1392549, 1452750, 1363741]"
"CBN-PdlC-B3-20150831","[1742052, 1742053, 1357577, 1361373, 1391427, 1397046, 1528543, 1394540, 1744190, 1361585]"
"CBN-PdlC-B3-20160705","[1398824, 1393200, 1394502, 1397535, 1744235, 1363741]"
"CBN-PdlC-B3-20160726","[1398824, 1393200, 1359835, 1394322, 1356356]"
"CBN-PdlC-B3-20170816","[1356370, 1393200, 1397046, 1394554, 1519650, 1743971]"
"CBN-PdlC-B3-20170906","[1360435, 1495503, 1743971, 1398824]"
