quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A1-20170816,"[1742052, 1393340, 1742052, 1395974]","[1742052, 1742052, 1742052, 1412857, 1395974, 1363741, 1392608]","[1360110, 1395990, 1394641, 1742052, 1558164, 1412857, 1395974, 1363741, 1394840, 1392608]","[1392608, 1742052, 1395974, 1360110, 1394641, 1558164, 1395990, 1394840, 1412857, 1393340, 1363741]"
CBN-PdlC-A1-20170906,"[1519650, 1390846, 1742052, 1390846, 1390846]","[1394540, 1743971, 1426085, 1390898, 1359511, 1391331, 1396869, 1742052, 1412857, 1394336, 1394613, 1743913, 1743924, 1356359, 1390846, 1392608, 1394840, 1722437, 1741834, 1390846, 1664563]","[1359511, 1361079, 1390898, 1390934, 1394336, 1411648, 1502503, 1394554, 1489036, 1738627, 1391331, 1742052, 1394613, 1412857, 1743913, 1743924, 1395974, 1390846, 1355992]","[1738627, 1396869, 1395974, 1741834, 1489036, 1359511, 1394840, 1394336, 1519650, 1426085, 1502503, 1743913, 1390898, 1664563, 1743924, 1394613, 1361079, 1411648, 1722437, 1356359, 1390934, 1355992, 1392608, 1743971, 1742052, 1391331, 1394540, 1412857, 1394554, 1390846]"
CBN-PdlC-A1-20180702,"[1397524, 1397524, 1357130, 1363550, 1398824]","[1397524, 1398824, 1398824, 1361382, 1398824]",[1398824],"[1361382, 1398824, 1357130, 1397524, 1363550]"
CBN-PdlC-A1-20180815,"[1394554, 1359511, 1396417]",[],"[1742523, 1423209, 1398824]","[1396417, 1398824, 1423209, 1359511, 1394554, 1742523]"
CBN-PdlC-A1-20180905,[],"[1363741, 1359835, 1356399, 1412857]","[1394540, 1412857, 1356399]","[1394540, 1356399, 1412857, 1359835, 1363741]"
CBN-PdlC-A1-20190701,"[1390934, 1393946, 1396869, 1722437, 1743924, 1741600, 1743913]","[1701506, 1743465, 1355992, 1357988, 1359945, 1361079, 1391511, 1396417, 1502503, 1722437, 1743396, 1743924, 1355992, 1743924, 1394613, 1722437, 1722444, 1743913, 1743924, 1395974, 1398824, 1398824]","[1701506, 1743465, 1737655, 1355992, 1722437, 1743924, 1392565, 1395974, 1398824]","[1701506, 1396869, 1395974, 1391511, 1393946, 1741600, 1357988, 1743396, 1502503, 1398824, 1743913, 1743924, 1394613, 1392565, 1361079, 1737655, 1396417, 1722437, 1359945, 1722444, 1390934, 1355992, 1743465]"
CBN-PdlC-A1-20190722,"[1395990, 1743924, 1396869, 1356356, 1743913]","[1395990, 1355992, 1361079, 1362348, 1396869, 1502503, 1741834, 1743924, 1396869, 1396869, 1360981, 1512231, 1390846, 1394613, 1743913, 1743924, 1396417]","[1425936, 1356775, 1359835, 1356399, 1742180, 1397468]","[1396869, 1741834, 1425936, 1395990, 1502503, 1512231, 1743913, 1362348, 1743924, 1394613, 1361079, 1396417, 1356356, 1360981, 1355992, 1359835, 1397468, 1742180, 1356775, 1356399, 1390846]"
CBN-PdlC-A1-20190812,"[1390846, 1396417, 1390846, 1396417, 1502503, 1397528]","[1743971, 1628790, 1392608, 1390846, 1396869, 1390846, 1396869, 1360299]","[1363741, 1743971, 1394540, 1390846]","[1392608, 1396417, 1743971, 1396869, 1502503, 1360299, 1394540, 1628790, 1397528, 1363741, 1390846]"
CBN-PdlC-A1-20190909,"[1395974, 1355992, 1392608]","[1390966, 1395974, 1392608, 1392608]","[1395974, 1393619, 1362745]","[1392608, 1395974, 1393619, 1390966, 1355992, 1362745]"
CBN-PdlC-A1-20200629,"[1396417, 1743913, 1743913]","[1355992, 1394336, 1396417, 1722444, 1743924, 1355992, 1361079, 1390846, 1394336, 1394565, 1396417, 1722437, 1722444, 1743396, 1743924, 1361079, 1396417, 1398816, 1399096, 1701831, 1722437, 1743913, 1361079, 1399096, 1722437, 1743913, 1743924]",[1356564],"[1394336, 1396417, 1398816, 1399096, 1743396, 1394565, 1722437, 1701831, 1743913, 1722444, 1743924, 1356564, 1361079, 1355992, 1390846]"
CBN-PdlC-A1-20200722,"[1394540, 1397046, 1549015, 1742052, 1722437, 1355993, 1392608]","[1742052, 1392534, 1392553, 1549015, 1392549, 1549015, 1742052, 1412857, 1392608, 1392608, 1512231, 1396417, 1722437, 1722444]","[1392534, 1392549, 1392553, 1549015, 1649664, 1392608]","[1392608, 1396417, 1649664, 1742052, 1722437, 1392549, 1512231, 1392553, 1394540, 1722444, 1412857, 1397046, 1549015, 1392534, 1355993]"
CBN-PdlC-A1-20200812,"[1396417, 1355993, 1512231]","[1495503, 1355992, 1355993]","[1394540, 1356394, 1398824, 1355993, 1358654, 1360299]","[1396417, 1512231, 1398824, 1356394, 1360299, 1394540, 1495503, 1355992, 1355993, 1358654]"
CBN-PdlC-A2-20130807,"[1396857, 1396471, 1395990, 1412857, 1396869, 1396737, 1397468, 1741880, 1396869, 1391494]","[1361079, 1390785, 1396471, 1396869, 1361079, 1397468, 1412857, 1741880, 1360591, 1355992, 1356669, 1361079, 1390846, 1393314, 1396471, 1396869, 1701831, 1743247, 1743924, 1356370, 1397468, 1359921, 1388915, 1412857, 1390846, 1396869, 1356370, 1396737, 1396737]","[1396869, 1396471, 1394322, 1356356, 1743971, 1395990, 1741624, 1412857, 1360984, 1395807, 1396737, 1722015]","[1396737, 1396869, 1391494, 1743247, 1394322, 1395990, 1722015, 1393314, 1359921, 1743924, 1361079, 1741880, 1741624, 1390785, 1356356, 1701831, 1360591, 1356370, 1355992, 1360984, 1397468, 1395807, 1396857, 1743971, 1388915, 1396471, 1412857, 1356669, 1390846]"
CBN-PdlC-A2-20130903,"[1395974, 1396737, 1395974, 1437724]","[1396471, 1396869, 1394895, 1395974, 1396737, 1394613, 1722444, 1743913, 1743924, 1356370, 1395974]","[1355992, 1361079, 1361514, 1502503, 1743256, 1395974, 1743465, 1356370]","[1396737, 1396869, 1395974, 1502503, 1743256, 1743913, 1361514, 1743465, 1722444, 1394895, 1356370, 1743924, 1394613, 1396471, 1355992, 1361079, 1437724]"
CBN-PdlC-A2-20140721,"[1399772, 1356370, 1396737, 1743337, 1743913]","[1356442, 1396737, 1356370, 1743337, 1390846, 1396737, 1396869, 1743913]","[1363741, 1356370, 1396737, 1394502, 1396094, 1396869]","[1396737, 1396094, 1396869, 1394502, 1743337, 1743913, 1356370, 1356442, 1399772, 1363741, 1390846]"
CBN-PdlC-A2-20140901,"[1412857, 1396737, 1390539, 1394789]","[1395990, 1412857, 1742052, 1394322, 1394322, 1395974, 1394895, 1356370, 1396471]","[1394322, 1395990, 1743801, 1412857, 1742052, 1392565, 1397046, 1394895, 1395974, 1359521, 1359444, 1391646, 1396471, 1742099, 1743924]","[1396737, 1395974, 1394322, 1742099, 1395990, 1391646, 1359521, 1743924, 1392565, 1397046, 1743801, 1390539, 1394895, 1356370, 1359444, 1742052, 1394789, 1396471, 1412857]"
CBN-PdlC-A2-20150720,"[1395990, 1396869, 1397524, 1395974, 1398824]","[1394999, 1397528, 1394540, 1412857, 1396094, 1356356, 1395974]","[1360312, 1389815, 1394540, 1358147, 1397524, 1412857, 1393200, 1397500, 1394603, 1395974, 1397528, 1396737]","[1396737, 1358147, 1356356, 1396869, 1395974, 1360312, 1398824, 1394603, 1394540, 1393200, 1397524, 1395990, 1394999, 1397528, 1412857, 1389815, 1397500, 1396094]"
CBN-PdlC-A2-20150810,"[1395974, 1412857, 1395974, 1395974, 1396737]","[1412857, 1412857, 1395974, 1359723]","[1412857, 1357577, 1363741, 1395974]","[1396737, 1395974, 1357577, 1359723, 1412857, 1363741]"
CBN-PdlC-A2-20150831,"[1395990, 1412857, 1512231, 1396857, 1412857, 1395974, 1396737, 1396737]","[1742052, 1412857, 1395974, 1392535, 1412857, 1412857, 1356370, 1743924, 1395974]","[1412857, 1396253, 1741624, 1742052, 1356370, 1395974]","[1396857, 1396737, 1742052, 1395974, 1512231, 1356370, 1743924, 1395990, 1392535, 1741624, 1412857, 1396253]"
CBN-PdlC-A2-20160705,[],"[1394322, 1362331, 1412857, 1393314, 1392388, 1394336, 1396869, 1398816, 1503192, 1722444, 1743913, 1743924, 1743422, 1394336, 1394613, 1743924, 1743337, 1361079, 1393314, 1394336, 1396471, 1395974, 1741805, 1393314, 1502503]","[1394322, 1397535, 1412857, 1388915, 1394336, 1394613, 1722444, 1743913, 1356370, 1395974, 1396737, 1361079, 1396471, 1741805, 1356359, 1502503]","[1396737, 1392388, 1396869, 1395974, 1394322, 1362331, 1397535, 1394336, 1398816, 1393314, 1502503, 1743913, 1743924, 1394613, 1361079, 1743422, 1356359, 1722444, 1356370, 1503192, 1743337, 1741805, 1388915, 1396471, 1412857]"
CBN-PdlC-A2-20160726,"[1412857, 1743913, 1394554, 1412857, 1396869, 1357081, 1396869]","[1393200, 1412857, 1741880, 1743913, 1396869, 1741706, 1743924, 1396869]","[1393200, 1412857, 1394641, 1392565, 1397535, 1395974]","[1396869, 1357081, 1395974, 1743913, 1741706, 1393200, 1394641, 1743924, 1392565, 1741880, 1412857, 1394554, 1397535]"
CBN-PdlC-A2-20170816,[1396737],"[1742052, 1393200, 1412857, 1742052, 1396869, 1395974, 1361079]","[1393200, 1394911, 1397046, 1395990, 1395807, 1356370, 1395974, 1355992, 1478563, 1398816]","[1398816, 1396737, 1478563, 1742052, 1396869, 1395974, 1355992, 1393200, 1356370, 1397046, 1361079, 1395990, 1412857, 1395807, 1394911]"
CBN-PdlC-A2-20180702,"[1357081, 1357988, 1359444, 1396869, 1478563, 1502503, 1503192, 1743913, 1389329, 1397524, 1396737]","[1396869, 1722437, 1722444, 1743913, 1398824, 1394336, 1396869, 1722437, 1722444, 1743913, 1743924, 1395974, 1356370, 1394336, 1396869, 1398816, 1722437, 1722444, 1743913, 1743924, 1355992, 1357988, 1394336, 1394613, 1743396, 1743924, 1395974, 1396417, 1722444]","[1398824, 1391427, 1528543, 1395974, 1741805, 1743337, 1394336, 1394613, 1396737, 1357081, 1361079, 1390934, 1393946, 1396417, 1396869, 1397942, 1398184, 1502503, 1503192, 1722437, 1722444, 1737655, 1741834, 1743396, 1743397, 1743924]","[1396737, 1396869, 1395974, 1741834, 1389329, 1397524, 1357081, 1393946, 1394336, 1398816, 1478563, 1357988, 1743396, 1743397, 1502503, 1398824, 1743913, 1398184, 1743924, 1394613, 1397942, 1361079, 1737655, 1396417, 1391427, 1722437, 1722444, 1356370, 1359444, 1390934, 1503192, 1355992, 1528543, 1743337, 1741805]"
CBN-PdlC-A2-20180723,[1396869],"[1396869, 1393200, 1393200, 1391331, 1359162, 1396869, 1502503]","[1393200, 1396869, 1359853, 1396737, 1743397, 1359162, 1502503]","[1396737, 1391331, 1396869, 1743397, 1502503, 1359853, 1393200, 1359162]"
CBN-PdlC-A2-20180815,"[1363741, 1355992, 1478563, 1396869, 1502503, 1396737, 1356370, 1356370, 1392745, 1390846]","[1363741, 1364038, 1356370, 1396869, 1396869]","[1397353, 1356370, 1356399, 1722015, 1398824, 1743337, 1396737]","[1396737, 1478563, 1396869, 1364038, 1502503, 1398824, 1392745, 1397353, 1743337, 1356399, 1356370, 1355992, 1363741, 1390846, 1722015]"
CBN-PdlC-A2-20180905,"[1359531, 1390955, 1395990, 1355992, 1396869, 1743924, 1426085, 1357988, 1394336, 1396869, 1398816, 1722444, 1737494, 1743396, 1743913, 1743924, 1395807, 1743913, 1396737, 1396737, 1646497, 1357988, 1390846, 1394336, 1396869]","[1396857, 1396869, 1410243, 1361079, 1743924, 1394336, 1412857, 1396869, 1743913, 1743924, 1394613, 1743913, 1743924, 1356871, 1357988, 1392388, 1394336, 1396417, 1396869, 1478563, 1503192, 1722444, 1743396, 1743913, 1743924]","[1361079, 1393946, 1743971, 1394613, 1412857, 1393824, 1396869, 1395807, 1359511, 1356871, 1396737, 1394336, 1395974, 1392388, 1396417, 1503192, 1722437, 1722444, 1737655, 1741834, 1743924]","[1396737, 1392388, 1396869, 1395974, 1741834, 1395990, 1737494, 1359511, 1393946, 1394336, 1398816, 1646497, 1478563, 1357988, 1426085, 1743396, 1393824, 1743913, 1359531, 1743924, 1394613, 1361079, 1737655, 1396417, 1410243, 1722437, 1356871, 1722444, 1412857, 1355992, 1503192, 1395807, 1743971, 1390955, 1396857, 1390846]"
CBN-PdlC-A2-20190701,"[1392388, 1396869, 1722444, 1743913, 1743924]","[1737655, 1395974, 1395974, 1398824, 1392388, 1722444, 1743924]","[1355992, 1390887, 1737655, 1395974, 1398824]","[1392388, 1396869, 1395974, 1390887, 1398824, 1743913, 1722444, 1743924, 1737655, 1355992]"
CBN-PdlC-A2-20190722,"[1549015, 1549015, 1503192, 1512231, 1363741, 1396737, 1743913]","[1393946, 1549015, 1392626, 1412857, 1412857, 1359511, 1363741, 1396253, 1394540, 1363741, 1396869, 1737655, 1743913, 1395974, 1355992, 1357988, 1361079, 1390934, 1392388, 1394336, 1394613, 1396417, 1396869, 1398184, 1398816, 1414365, 1478563, 1502503, 1503192, 1722437, 1722444, 1741834, 1743396, 1743397, 1743913, 1743924]","[1549015, 1738592, 1503192, 1394540, 1363741, 1390846, 1396869, 1394336, 1395974, 1396737, 1722437, 1743422, 1361079, 1396471, 1502503, 1722444, 1741834, 1743924]","[1396737, 1392388, 1396869, 1395974, 1741834, 1359511, 1393946, 1396253, 1363741, 1394336, 1398816, 1478563, 1357988, 1743396, 1743397, 1512231, 1398184, 1743913, 1502503, 1743924, 1394613, 1361079, 1737655, 1743422, 1396417, 1722437, 1722444, 1390934, 1549015, 1503192, 1355992, 1414365, 1738592, 1394540, 1392626, 1396471, 1412857, 1390846]"
CBN-PdlC-A2-20190812,"[1396471, 1502503, 1622908, 1392745, 1396737, 1743422, 1390764, 1396869]","[1396869, 1359511, 1394336, 1396869, 1722444, 1743913, 1743924, 1359511, 1394336, 1512231, 1390846, 1394336, 1396869, 1357081, 1392388, 1396471, 1502503]","[1396869, 1359511, 1398824, 1394336, 1722437, 1743924, 1512231, 1363741, 1412857, 1394613, 1396737, 1393564, 1392388, 1396417]","[1396737, 1392388, 1396869, 1359511, 1357081, 1393564, 1363741, 1394336, 1502503, 1512231, 1743913, 1398824, 1390764, 1743924, 1394613, 1743422, 1396417, 1722437, 1722444, 1392745, 1396471, 1412857, 1622908, 1390846]"
CBN-PdlC-A2-20190909,"[1355992, 1396417, 1743913, 1743913]","[1395990, 1396869, 1391891, 1412857, 1742052, 1364038, 1396869, 1622908, 1701831, 1395990, 1743913, 1743913, 1395974, 1743913, 1742180]","[1394322, 1741706, 1390966, 1414365, 1391331, 1609716, 1412857, 1395974, 1395990, 1395807, 1741805]","[1396869, 1395974, 1741706, 1394322, 1391891, 1395990, 1743913, 1396417, 1364038, 1701831, 1355992, 1414365, 1395807, 1391331, 1742052, 1742180, 1741805, 1609716, 1390966, 1412857, 1622908]"
CBN-PdlC-A2-20200629,[1363426],"[1356356, 1390880, 1741805, 1399096, 1743913, 1743924, 1390790]","[1722437, 1395974, 1361123, 1361528, 1390790]","[1390880, 1363426, 1361123, 1356356, 1722437, 1390790, 1395974, 1743913, 1361528, 1741805, 1743924, 1399096]"
CBN-PdlC-A2-20200722,"[1394540, 1390690, 1396737]","[1396733, 1742052, 1743913, 1395974, 1395974, 1390898, 1394336, 1396869, 1503192, 1395974, 1395974, 1393946]","[1361971, 1390690, 1395049, 1398816, 1395974, 1394641, 1393946, 1394336, 1396869]","[1394336, 1396737, 1390690, 1398816, 1742052, 1396869, 1395974, 1743913, 1395049, 1394540, 1394641, 1390898, 1361971, 1503192, 1393946, 1396733]"
CBN-PdlC-A2-20200812,"[1396869, 1395807, 1396737, 1396869]","[1396857, 1396869, 1410243, 1423209, 1396869, 1396737, 1396869, 1395974, 1356669, 1357081, 1359357, 1359636, 1361079, 1361402, 1361514, 1363630, 1390846, 1390934, 1392388, 1393946, 1394336, 1394613, 1396417, 1396471, 1396869, 1398184, 1410243, 1414365, 1418380, 1478563, 1502503, 1503192, 1508026, 1701831, 1722407, 1722437, 1722444, 1737655, 1741834, 1743924]","[1363741, 1359511, 1393224, 1394336, 1396869, 1356370]","[1396737, 1392388, 1396869, 1395974, 1741834, 1418380, 1356669, 1359636, 1359511, 1357081, 1393946, 1363741, 1394336, 1478563, 1502503, 1398184, 1722407, 1363630, 1743924, 1394613, 1361079, 1737655, 1508026, 1396417, 1410243, 1722437, 1701831, 1393224, 1722444, 1356370, 1390934, 1503192, 1414365, 1395807, 1423209, 1361514, 1396471, 1396857, 1361402, 1359357, 1390846]"
CBN-PdlC-A3-20130807,"[1410243, 1394866, 1397524, 1397535, 1393824]","[1356356, 1396869, 1397535, 1394540, 1397535, 1397535, 1394540, 1392608]","[1356669, 1397535, 1412857, 1395807]","[1393824, 1392608, 1410243, 1356356, 1396869, 1394540, 1394866, 1397524, 1412857, 1356669, 1395807, 1397535]"
CBN-PdlC-A3-20130903,"[1412857, 1646497, 1741600, 1392608, 1397468]","[1412857, 1393619, 1392608, 1392608]","[1355992, 1396869, 1412857, 1364179, 1742052, 1392608, 1395807]","[1741600, 1646497, 1392608, 1742052, 1396869, 1393619, 1364179, 1355992, 1412857, 1397468, 1395807]"
CBN-PdlC-A3-20140721,[1363741],"[1397500, 1398824, 1361510, 1363741, 1363741]","[1390785, 1532449, 1398824, 1363741, 1402995, 1722444, 1361872]","[1390785, 1532449, 1361510, 1398824, 1722444, 1361872, 1402995, 1397500, 1363741]"
CBN-PdlC-A3-20140811,"[1393200, 1393314, 1394540, 1397535, 1412857, 1412857, 1392608]","[1393200, 1412857, 1412857, 1412857, 1396253, 1397535, 1392608, 1412857, 1392608, 1395807]","[1393200, 1392608, 1393619, 1412857, 1392612, 1397535, 1395807, 1360299]","[1392608, 1393314, 1392612, 1360299, 1394540, 1393200, 1393619, 1412857, 1396253, 1395807, 1397535]"
CBN-PdlC-A3-20140901,"[1390641, 1412857, 1390910, 1412857, 1360299, 1392608, 1396974]","[1364179, 1393314, 1361872, 1390641, 1412857, 1742052, 1412857, 1393314, 1412857, 1412857, 1742052, 1392608, 1392608, 1392608, 1392608, 1395949, 1395974, 1482204, 1396869, 1396869]","[1361872, 1390641, 1412857, 1742052, 1393314, 1392608, 1356883, 1395974, 1391331, 1396869, 1741834, 1743924, 1743913]","[1396869, 1395974, 1741834, 1393314, 1743913, 1360299, 1390641, 1743924, 1390910, 1361872, 1364179, 1356883, 1482204, 1392608, 1391331, 1742052, 1395949, 1396974, 1412857]"
CBN-PdlC-A3-20150701,"[1412857, 1412857]","[1393314, 1397535, 1363741, 1392608, 1478563, 1393200]","[1355992, 1397535, 1391331, 1393619, 1392626]","[1392608, 1393314, 1478563, 1391331, 1393200, 1392626, 1393619, 1355992, 1412857, 1363741, 1397535]"
CBN-PdlC-A3-20150720,"[1393200, 1359511, 1363741, 1396107, 1361382, 1396733]","[1393200, 1391775, 1359511, 1396107, 1664563, 1412857, 1392608]","[1398824, 1393200, 1390764, 1359511, 1363741, 1664563, 1394540, 1392608]","[1392608, 1361382, 1398824, 1396107, 1390764, 1394540, 1393200, 1396733, 1664563, 1359511, 1412857, 1363741, 1391775]"
CBN-PdlC-A3-20150810,"[1393200, 1412857, 1355992, 1392608]","[1393200, 1398569, 1393200, 1412857, 1363741, 1393314, 1393314, 1743913, 1392608, 1392608, 1393314, 1492664, 1392608, 1392608]","[1393200, 1412857, 1363741, 1394540, 1393619, 1392608, 1395870, 1397528, 1400096, 1359587]","[1392608, 1400096, 1393314, 1359587, 1398569, 1743913, 1394540, 1492664, 1393200, 1397528, 1393619, 1355992, 1412857, 1363741, 1395870]"
CBN-PdlC-A3-20150831,"[1742052, 1412857, 1742052, 1390793, 1519650, 1412857, 1394630, 1394857, 1394864, 1394866, 1394866]","[1393200, 1394999, 1412857, 1519650, 1390846, 1392608, 1394857, 1392608, 1394857, 1394866, 1394840]","[1393200, 1394999, 1398569, 1412857, 1359511, 1423209, 1389543, 1391092, 1394643, 1355993, 1360299, 1392608, 1394857, 1550182, 1393314]","[1359511, 1394840, 1519650, 1393314, 1394857, 1398569, 1360299, 1394864, 1393200, 1394866, 1394999, 1394630, 1390793, 1394643, 1355993, 1392608, 1742052, 1550182, 1389543, 1423209, 1391092, 1412857, 1390846]"
CBN-PdlC-A3-20160705,"[1393200, 1393824, 1394999, 1412857, 1357577, 1391771, 1426085, 1361077, 1394866]","[1393824, 1356424, 1393824, 1412857, 1395990, 1742180]","[1393200, 1397535, 1412857, 1392608]","[1393824, 1392608, 1742180, 1426085, 1356424, 1357577, 1393200, 1394866, 1361077, 1395990, 1394999, 1412857, 1391771, 1397535]"
CBN-PdlC-A3-20160726,[1397500],"[1393824, 1393200, 1397535]","[1393200, 1393824, 1394999, 1394540, 1397046, 1412857, 1398824]","[1393824, 1398824, 1394540, 1393200, 1397046, 1394999, 1412857, 1397500, 1397535]"
CBN-PdlC-A3-20170816,"[1412857, 1412857, 1394643, 1512231]","[1742052, 1412857, 1412857, 1394643, 1412857, 1744215, 1392608, 1363741, 1512231, 1363741, 1390846]","[1412857, 1393619, 1394643, 1392608]","[1392608, 1742052, 1512231, 1394643, 1393619, 1744215, 1412857, 1363741, 1390846]"
CBN-PdlC-A3-20170906,"[1359511, 1412857, 1394866]","[1359511, 1412857, 1394866, 1396869]","[1393200, 1359853, 1394840, 1394866, 1394366, 1363992, 1356370, 1356399, 1356669, 1396869, 1393946]","[1396869, 1359853, 1356399, 1393200, 1394866, 1363992, 1356370, 1359511, 1394840, 1412857, 1393946, 1356669, 1394366]"
CBN-PdlC-A3-20180702,"[1737655, 1363741]",[1363741],[],"[1363741, 1737655]"
CBN-PdlC-A3-20180723,"[1391331, 1397046, 1412857]","[1393200, 1393200, 1392565, 1391331, 1397046, 1412857, 1397046, 1393200, 1392608, 1396869, 1701831, 1743913]","[1393200, 1396185, 1394908, 1397046, 1356947, 1412857, 1396869, 1392608]","[1392608, 1391331, 1396869, 1701831, 1743913, 1396185, 1393200, 1356947, 1392565, 1397046, 1412857, 1394908]"
CBN-PdlC-A3-20180815,"[1412857, 1391331, 1742180]","[1394643, 1412857, 1412857]","[1391331, 1394643, 1394421, 1396272, 1412857, 1391120]","[1391331, 1742180, 1396272, 1391120, 1394643, 1394421, 1412857]"
CBN-PdlC-A3-20180905,[1426085],"[1361617, 1390846, 1412857, 1412857, 1397535, 1412857, 1412857, 1357608, 1412857, 1395928, 1412857, 1391869]","[1423209, 1412857, 1397535, 1390641, 1356399, 1356370, 1742180, 1478563]","[1478563, 1742180, 1426085, 1357608, 1423209, 1356399, 1361617, 1390641, 1356370, 1395928, 1412857, 1391869, 1390846, 1397535]"
CBN-PdlC-A3-20190701,"[1396471, 1722444]","[1722444, 1397535, 1722444, 1722444]","[1393947, 1397535]","[1397535, 1393947, 1722444, 1396471]"
CBN-PdlC-A3-20190722,"[1363741, 1412857, 1363741, 1489036]","[1478563, 1396869, 1363741, 1412857, 1363741, 1357577, 1412857, 1358295, 1412857, 1391480]","[1356669, 1393200, 1398824, 1412857, 1393824, 1357577, 1394289, 1356775, 1395049]","[1393824, 1478563, 1396869, 1356775, 1398824, 1357577, 1395049, 1489036, 1356669, 1393200, 1394289, 1358295, 1391480, 1412857, 1363741]"
CBN-PdlC-A3-20190812,"[1357608, 1412857]","[1394999, 1412857, 1397497]","[1744004, 1742052, 1742053, 1412857, 1357577, 1360826, 1489036]","[1744004, 1742052, 1742053, 1357608, 1357577, 1489036, 1397497, 1394999, 1412857, 1360826]"
CBN-PdlC-A3-20190909,[1400096],"[1742052, 1392730, 1412857, 1742052, 1392608]","[1391337, 1743971, 1412857, 1742052, 1394643, 1392608, 1358674]","[1400096, 1392608, 1743971, 1742052, 1391337, 1358674, 1394643, 1412857, 1392730]"
CBN-PdlC-A3-20200629,"[1389740, 1390790, 1356370]","[1396471, 1399567]","[1396471, 1389740, 1555067]","[1390790, 1389740, 1399567, 1356370, 1396471, 1555067]"
