"quadrat_id","species_ids"
"CBN-PdlC-A2-20160705","[1394322, 1397535, 1412857, 1388915, 1394336, 1394613, 1722444, 1743913, 1356370, 1395974, 1396737, 1361079, 1396471, 1741805, 1356359, 1502503]"
"CBN-PdlC-A2-20160726","[1393200, 1412857, 1394641, 1392565, 1397535, 1395974]"
"CBN-PdlC-A2-20170816","[1393200, 1394911, 1397046, 1395990, 1395807, 1356370, 1395974, 1355992, 1478563, 1398816]"
"CBN-PdlC-A2-20180702","[1398824, 1391427, 1528543, 1395974, 1741805, 1743337, 1394336, 1394613, 1396737, 1357081, 1361079, 1390934, 1393946, 1396417, 1396869, 1397942, 1398184, 1502503, 1503192, 1722437, 1722444, 1737655, 1741834, 1743396, 1743397, 1743924]"
"CBN-PdlC-A2-20180723","[1393200, 1396869, 1359853, 1396737, 1743397, 1359162, 1502503]"
"CBN-PdlC-A2-20180815","[1397353, 1356370, 1356399, 1722015, 1398824, 1743337, 1396737]"
"CBN-PdlC-A2-20180905","[1361079, 1393946, 1743971, 1394613, 1412857, 1393824, 1396869, 1395807, 1359511, 1356871, 1396737, 1394336, 1395974, 1392388, 1396417, 1503192, 1722437, 1722444, 1737655, 1741834, 1743924]"
"CBN-PdlC-A2-20190701","[1355992, 1390887, 1737655, 1395974, 1398824]"
"CBN-PdlC-A2-20190722","[1549015, 1738592, 1503192, 1394540, 1363741, 1390846, 1396869, 1394336, 1395974, 1396737, 1722437, 1743422, 1361079, 1396471, 1502503, 1722444, 1741834, 1743924]"
"CBN-PdlC-A2-20190812","[1396869, 1359511, 1398824, 1394336, 1722437, 1743924, 1512231, 1363741, 1412857, 1394613, 1396737, 1393564, 1392388, 1396417]"
"CBN-PdlC-A2-20190909","[1394322, 1741706, 1390966, 1414365, 1391331, 1609716, 1412857, 1395974, 1395990, 1395807, 1741805]"
"CBN-PdlC-A2-20200629","[1722437, 1395974, 1361123, 1361528, 1390790]"
"CBN-PdlC-A2-20200722","[1361971, 1390690, 1395049, 1398816, 1395974, 1394641, 1393946, 1394336, 1396869]"
"CBN-PdlC-A2-20200812","[1363741, 1359511, 1393224, 1394336, 1396869, 1356370]"
"CBN-PdlC-A3-20130807","[1356669, 1397535, 1412857, 1395807]"
"CBN-PdlC-A3-20130903","[1355992, 1396869, 1412857, 1364179, 1742052, 1392608, 1395807]"
"CBN-PdlC-A3-20140721","[1390785, 1532449, 1398824, 1363741, 1402995, 1722444, 1361872]"
"CBN-PdlC-A3-20140811","[1393200, 1392608, 1393619, 1412857, 1392612, 1397535, 1395807, 1360299]"
"CBN-PdlC-A3-20140901","[1361872, 1390641, 1412857, 1742052, 1393314, 1392608, 1356883, 1395974, 1391331, 1396869, 1741834, 1743924, 1743913]"
"CBN-PdlC-A3-20150701","[1355992, 1397535, 1391331, 1393619, 1392626]"
"CBN-PdlC-A3-20150720","[1398824, 1393200, 1390764, 1359511, 1363741, 1664563, 1394540, 1392608]"
"CBN-PdlC-A3-20150810","[1393200, 1412857, 1363741, 1394540, 1393619, 1392608, 1395870, 1397528, 1400096, 1359587]"
"CBN-PdlC-A3-20150831","[1393200, 1394999, 1398569, 1412857, 1359511, 1423209, 1389543, 1391092, 1394643, 1355993, 1360299, 1392608, 1394857, 1550182, 1393314]"
"CBN-PdlC-A3-20160705","[1393200, 1397535, 1412857, 1392608]"
"CBN-PdlC-A3-20160726","[1393200, 1393824, 1394999, 1394540, 1397046, 1412857, 1398824]"
"CBN-PdlC-A3-20170816","[1412857, 1393619, 1394643, 1392608]"
"CBN-PdlC-A3-20170906","[1393200, 1359853, 1394840, 1394866, 1394366, 1363992, 1356370, 1356399, 1356669, 1396869, 1393946]"
"CBN-PdlC-A3-20180702","[]"
"CBN-PdlC-A3-20180723","[1393200, 1396185, 1394908, 1397046, 1356947, 1412857, 1396869, 1392608]"
"CBN-PdlC-A3-20180815","[1391331, 1394643, 1394421, 1396272, 1412857, 1391120]"
"CBN-PdlC-A3-20180905","[1423209, 1412857, 1397535, 1390641, 1356399, 1356370, 1742180, 1478563]"
"CBN-PdlC-A3-20190701","[1393947, 1397535]"
"CBN-PdlC-A3-20190722","[1356669, 1393200, 1398824, 1412857, 1393824, 1357577, 1394289, 1356775, 1395049]"
"CBN-PdlC-A3-20190812","[1744004, 1742052, 1742053, 1412857, 1357577, 1360826, 1489036]"
"CBN-PdlC-A3-20190909","[1391337, 1743971, 1412857, 1742052, 1394643, 1392608, 1358674]"
"CBN-PdlC-A3-20200629","[1396471, 1389740, 1555067]"
"CBN-PdlC-A3-20200722","[1393200, 1395049, 1412857, 1398167, 1396869, 1361402, 1355992, 1503192]"
"CBN-PdlC-A3-20200812","[1738592, 1393200, 1390690, 1742052, 1512231, 1412857, 1742053, 1392608, 1400096]"
"CBN-PdlC-A4-20130807","[1363741, 1394908]"
"CBN-PdlC-A4-20130903","[1396471, 1392608, 1363741, 1397043, 1397475, 1360591, 1646703]"
"CBN-PdlC-A4-20140811","[1392608, 1359511, 1393200, 1400096, 1390659, 1394540, 1396842, 1397475]"
"CBN-PdlC-A4-20140901","[1489036, 1743971]"
"CBN-PdlC-A4-20150701","[1359521, 1392608, 1392626, 1393200, 1397065, 1722416, 1743299]"
"CBN-PdlC-A4-20150810","[1393200, 1356356, 1392608, 1742100, 1396185, 1360591, 1391412]"
"CBN-PdlC-A4-20150831","[1356356, 1391499, 1391331, 1392608, 1396733, 1403109, 1393200, 1356145, 1646703, 1397468, 1362399, 1360591, 1393564]"
"CBN-PdlC-A4-20160705","[1393200, 1362745, 1392608, 1397535, 1426085, 1359511]"
"CBN-PdlC-A4-20160726","[1393200, 1392608, 1400188, 1392611, 1397500, 1398824, 1646703]"
"CBN-PdlC-A4-20170816","[1391337, 1395990, 1489036, 1743971, 1646703]"
"CBN-PdlC-A4-20170906","[1393200, 1360110, 1743971]"
"CBN-PdlC-A4-20180702","[1512231]"
"CBN-PdlC-A4-20180723","[1393200, 1400101, 1392608, 1396869, 1362745, 1393947, 1394065, 1742115, 1360910]"
"CBN-PdlC-A4-20180815","[1373165, 1393245, 1396185, 1664563, 1397046]"
"CBN-PdlC-A4-20180905","[1393200, 1392608, 1359511]"
"CBN-PdlC-A4-20190701","[1393200, 1360591, 1394322, 1389028]"
"CBN-PdlC-A4-20190722","[1357445, 1646703, 1743299, 1360591, 1397475, 1359835, 1398824, 1502503, 1677641, 1356145]"
"CBN-PdlC-A4-20190812","[1355993, 1394999, 1363056]"
"CBN-PdlC-A4-20190909","[1389771, 1743299, 1397475, 1360591, 1395805, 1394641, 1743984, 1356145, 1677641, 1646703]"
"CBN-PdlC-A4-20200629","[1363741, 1397535, 1646703, 1737655]"
"CBN-PdlC-A4-20200722","[1358654, 1362745, 1392608, 1645851, 1393200, 1737647, 1361511, 1646703, 1389028, 1743984, 1744004]"
"CBN-PdlC-A4-20200812","[1392608, 1359665, 1359667, 1393200, 1646703, 1743984, 1391144, 1677641]"
"CBN-PdlC-A5-20130807","[1356669, 1358925, 1360878, 1393857, 1397432, 1359511, 1400110, 1392626, 1393200, 1402995]"
"CBN-PdlC-A5-20130903","[1360878, 1738592, 1397475]"
"CBN-PdlC-A5-20140721","[1359835, 1360205, 1394911, 1722516, 1397475, 1418211, 1393710, 1590997, 1413865, 1394598, 1360591, 1388915]"
"CBN-PdlC-A5-20140811","[1359511, 1395807]"
"CBN-PdlC-A5-20150701","[1393200, 1392767, 1359835, 1396094, 1402995]"
"CBN-PdlC-A5-20150831","[1364025, 1397475, 1359511, 1363741, 1402995, 1741880, 1360269, 1396253, 1360591, 1360268, 1646703, 1743299]"
"CBN-PdlC-A5-20160705","[1363741, 1397475, 1358517, 1519650, 1397535, 1360591]"
"CBN-PdlC-A5-20160726","[1392626, 1392767, 1393946, 1393657, 1363741, 1392534, 1398824, 1646703]"
"CBN-PdlC-A5-20170816","[1535234, 1360591, 1677641, 1397475, 1646703, 1743299, 1363016, 1391412, 1395807]"
"CBN-PdlC-A5-20170906","[1396900, 1396253, 1359511, 1743299]"
"CBN-PdlC-A5-20180815","[1393245, 1393200, 1395049, 1358627]"
"CBN-PdlC-A5-20180905","[1362348, 1393946, 1396869, 1502503, 1743971, 1359511, 1396253, 1397475]"
"CBN-PdlC-A5-20190909","[1393810, 1396249, 1603775, 1396116, 1369309]"
"CBN-PdlC-A5-20200722","[1397450, 1743299, 1423209, 1356042, 1363738]"
"CBN-PdlC-A6-20130807","[1646703, 1743299, 1360070, 1360591, 1392662, 1396869, 1397475, 1395190, 1393857]"
"CBN-PdlC-A6-20130903","[1743299, 1389028, 1396869, 1360591, 1646703, 1743984, 1395990, 1396185, 1391412, 1393245]"
"CBN-PdlC-A6-20140630","[1361079, 1364025, 1722437, 1389028, 1360591]"
"CBN-PdlC-A6-20140721","[1397475, 1360591, 1396185, 1646703, 1394322, 1395990, 1743984, 1722490, 1743299, 1359511, 1363741]"
"CBN-PdlC-A6-20140901","[1360591, 1743299, 1646703, 1397403, 1425936, 1397475, 1396185, 1359079, 1743971, 1737699]"
"CBN-PdlC-A6-20150701","[1393200, 1356356, 1394540, 1389977]"
"CBN-PdlC-A6-20150810","[1360591, 1646703, 1743299]"
"CBN-PdlC-A6-20150831","[1363499, 1360591, 1397475, 1646703, 1742052, 1743299, 1361553, 1360070, 1743984, 1360640, 1395807]"
"CBN-PdlC-A6-20160705","[1397475, 1646703, 1397535, 1364037, 1495503, 1394754]"
"CBN-PdlC-A6-20160726","[1397475, 1646703, 1546251, 1360591, 1390955, 1743299, 1393824, 1359511, 1390659]"
"CBN-PdlC-A6-20170816","[1397475, 1393874, 1391412, 1646703, 1743299, 1397042, 1394641]"
"CBN-PdlC-A6-20170906","[1743299, 1395937, 1743984, 1360591, 1364037, 1390898, 1392662, 1411648, 1397325, 1359511]"
"CBN-PdlC-A6-20180702","[1360591, 1397475, 1356793, 1396253, 1393200, 1359511]"
"CBN-PdlC-A6-20180723","[1395990, 1397551, 1395870, 1360591, 1395868, 1389028, 1512231]"
"CBN-PdlC-A6-20180815","[1391412, 1389028, 1646703, 1677641, 1741903, 1545855, 1397475, 1478563, 1743348]"
"CBN-PdlC-A6-20180905","[1360591, 1397475, 1399096, 1394999, 1743299]"
"CBN-PdlC-A6-20190701","[1393314, 1389028, 1743299, 1356793, 1397158, 1395805, 1743397, 1390887, 1393200]"
"CBN-PdlC-A6-20190722","[1395805, 1360591, 1389800, 1743984, 1646703, 1743299, 1361079, 1392662, 1397942, 1502503, 1743924, 1362348, 1396869, 1390673, 1393679]"
"CBN-PdlC-A6-20190812","[1646703, 1360591, 1397475, 1359524, 1743984, 1360638, 1743299, 1390955, 1359511]"
"CBN-PdlC-A6-20190909","[1395868, 1360591, 1397475, 1743984, 1389800, 1646703, 1546251, 1396185, 1743299, 1395990, 1393564, 1743668, 1361803]"
"CBN-PdlC-A6-20200722","[1737592, 1546251, 1743299, 1359667, 1646703, 1356145, 1395807]"
"CBN-PdlC-A6-20200812","[1369309, 1397475, 1743953, 1529305, 1646703, 1677641]"
"CBN-PdlC-B1-20130807","[1394065, 1395974, 1397500, 1392608, 1355992, 1396733, 1393200, 1394840, 1489036, 1392611, 1664563, 1360299, 1396869]"
"CBN-PdlC-B1-20130903","[1392608, 1394848, 1392747, 1355992, 1394336, 1396869, 1743397, 1395990, 1355993, 1356669]"
"CBN-PdlC-B1-20140721","[1363741, 1502503, 1359835, 1392608, 1397061, 1722444, 1396307, 1355992, 1361079, 1743924]"
"CBN-PdlC-B1-20140811","[1391596, 1392608, 1363944, 1393200]"
"CBN-PdlC-B1-20140901","[1502503, 1723120, 1395990, 1412857, 1392608, 1362745, 1396958, 1738592, 1744004, 1396168]"
"CBN-PdlC-B1-20150701","[1395974, 1359521, 1392566, 1393200, 1392608, 1360299]"
"CBN-PdlC-B1-20150720","[1394643, 1355993, 1389771, 1392608, 1394857, 1396733, 1390659, 1399923, 1550182, 1738592]"
"CBN-PdlC-B1-20150810","[1412857, 1392608, 1396733, 1360522]"
"CBN-PdlC-B1-20150831","[1395974, 1395807, 1412857, 1399923, 1362363, 1392608, 1392611, 1396253, 1363741]"
"CBN-PdlC-B1-20160705","[1395974, 1397535, 1396094, 1489036, 1392608, 1363741]"
"CBN-PdlC-B1-20160726","[1362745, 1392408, 1398655, 1395807, 1412857, 1519650, 1392608, 1355992, 1666569, 1393200, 1396307, 1744004, 1392612]"
"CBN-PdlC-B1-20170816","[1512231, 1394643, 1412857, 1394581, 1550275, 1363741, 1392608, 1394840, 1394848, 1744004, 1393200]"
"CBN-PdlC-B1-20170906","[1394643, 1412857, 1395974, 1355992, 1392608, 1394840, 1399923, 1402995]"
"CBN-PdlC-B1-20180702","[1398824, 1396107]"
"CBN-PdlC-B1-20180723","[1363618, 1393245, 1742113, 1392608, 1395049, 1744004, 1360299, 1393200, 1390955, 1398675, 1419225, 1738592]"
"CBN-PdlC-B1-20180815","[1398824, 1392611, 1356350, 1396307]"
"CBN-PdlC-B1-20180905","[1478563, 1398569, 1412857, 1394641, 1391092, 1360910, 1392608, 1358655, 1355992, 1394840]"
"CBN-PdlC-B1-20190701","[1395974]"
"CBN-PdlC-B1-20190722","[1741767, 1398824, 1355993, 1398569, 1392608]"
"CBN-PdlC-B1-20190812","[1398824, 1362399, 1412857, 1355993, 1394857, 1360299, 1395135]"
"CBN-PdlC-B1-20190909","[1395990, 1412857, 1742052, 1391092, 1394643, 1744004, 1355992, 1392608, 1362745, 1396958, 1393200]"
"CBN-PdlC-B1-20200629","[]"
"CBN-PdlC-B1-20200722","[1628790, 1362348, 1396869, 1502503, 1622908, 1741834, 1743397, 1390639, 1395063, 1412857, 1392608, 1399923, 1393200, 1396307, 1738592]"
"CBN-PdlC-B1-20200812","[1412857, 1742053, 1394857, 1392608, 1741564, 1355993, 1355992, 1396307]"
"CBN-PdlC-B2-20130807","[1395974, 1647187, 1392608, 1390345, 1722444, 1360300, 1363630, 1396869, 1645851, 1362745, 1394840, 1355992, 1398816]"
"CBN-PdlC-B2-20130903","[1356359, 1394641, 1647187, 1392608, 1397065, 1362745, 1355993, 1738870, 1355992, 1741767, 1363945]"
"CBN-PdlC-B2-20140721","[1396869, 1394789, 1403109, 1394725, 1418211, 1360299, 1391427, 1396307, 1359442, 1355992, 1355993, 1356401]"
"CBN-PdlC-B2-20140811","[1396869, 1361079, 1390898, 1392662, 1393946, 1397334, 1392535, 1392608, 1355995, 1392612, 1399923, 1391798, 1394848, 1355992, 1360299, 1391755]"
"CBN-PdlC-B2-20140901","[1622908, 1701831, 1361514, 1743924, 1355992, 1396958, 1361079, 1394613, 1394767, 1743397, 1743913, 1392608, 1399923, 1358925, 1363945, 1391198, 1362745, 1358653]"
"CBN-PdlC-B2-20150701","[1395974, 1392608, 1357653, 1393275]"
"CBN-PdlC-B2-20150720","[1395974, 1360435, 1399923, 1392608, 1667464]"
"CBN-PdlC-B2-20150810","[1742180, 1418211, 1362228, 1392608, 1362745, 1399923, 1361823]"
"CBN-PdlC-B2-20150831","[1390846, 1389771, 1392608, 1360299, 1392614, 1396733, 1355992, 1392220, 1399923]"
"CBN-PdlC-B2-20160705","[1391427, 1360299, 1356401]"
"CBN-PdlC-B2-20160726","[1356370, 1720968, 1390914, 1392608, 1361647, 1397467, 1418211, 1689240]"
"CBN-PdlC-B2-20170816","[1390846, 1361389, 1590997, 1362745, 1392608, 1397074, 1737565, 1355992]"
"CBN-PdlC-B2-20170906","[1720968, 1358748, 1359511, 1426085]"
"CBN-PdlC-B2-20180702","[1398824, 1395974, 1363741, 1397524, 1359511, 1743536]"
"CBN-PdlC-B2-20180723","[1395974, 1701506, 1737693, 1397046, 1356129, 1396362, 1362471, 1737699, 1392535, 1392608, 1400101, 1388915, 1362745]"
"CBN-PdlC-B2-20180815","[1396121, 1392626, 1394540, 1392608, 1741706, 1356401, 1355992]"
"CBN-PdlC-B2-20180905","[1390846, 1743536, 1395990, 1392608]"
"CBN-PdlC-B2-20190701","[1395974, 1741805, 1396118, 1414270, 1360435]"
"CBN-PdlC-B2-20190722","[1396869, 1426085, 1392549, 1392608, 1392611, 1359511, 1418211, 1355992, 1355993, 1392612, 1396307, 1738870, 1356669]"
"CBN-PdlC-B2-20190812","[1359511, 1361823, 1358749, 1355993, 1667464]"
"CBN-PdlC-B2-20190909","[1390846, 1363625, 1397468, 1355992, 1392608, 1363945, 1396097, 1362745, 1361079]"
"CBN-PdlC-B2-20200629","[1361148, 1361528]"
"CBN-PdlC-B2-20200722","[1395974, 1392608, 1743859, 1399923, 1392220]"
"CBN-PdlC-B2-20200812","[1722437, 1389543, 1360435, 1743971, 1742050, 1392608, 1363945, 1667464, 1355992, 1355993, 1357081, 1361079, 1394613, 1418380, 1666569, 1743924]"
"CBN-PdlC-B3-20130807","[1397046, 1392631, 1397535, 1362729, 1393245, 1394540]"
"CBN-PdlC-B3-20130903","[1743971, 1397046, 1392565]"
"CBN-PdlC-B3-20140721","[1396869, 1502503, 1743924, 1393200, 1402995, 1744235, 1398816, 1722437, 1741834]"
"CBN-PdlC-B3-20140811","[1393200, 1364066, 1395807, 1390659, 1360826]"
"CBN-PdlC-B3-20140901","[1393200, 1393314, 1394540, 1412857, 1391331]"
"CBN-PdlC-B3-20150701","[1397108, 1394289, 1360910, 1412241, 1398824, 1395974]"
"CBN-PdlC-B3-20150810","[1357608, 1393200, 1393314, 1394595]"
"CBN-PdlC-B3-20150831","[1396411, 1398824, 1744190, 1743536, 1396107, 1394540, 1744235, 1391331, 1397535]"
"CBN-PdlC-B3-20160705","[1398824, 1426085, 1393200, 1397535, 1363741, 1394502]"
"CBN-PdlC-B3-20160726","[1398824, 1394540, 1393200, 1359835, 1397535, 1738592]"
"CBN-PdlC-B3-20170816","[1356370, 1356440, 1743971, 1363741]"
"CBN-PdlC-B3-20170906","[]"
"CBN-PdlC-B3-20180702","[1741600, 1395974]"
"CBN-PdlC-B3-20180723","[1391310, 1393200]"
"CBN-PdlC-B3-20180815","[1394322, 1393200, 1391503, 1398789]"
"CBN-PdlC-B3-20180905","[1356355, 1393200, 1363550]"
"CBN-PdlC-B3-20190701","[1395974, 1390880, 1393946, 1396869, 1503192, 1359351]"
"CBN-PdlC-B3-20190722","[1396869, 1394641, 1393200, 1388785, 1394908, 1397535, 1398824, 1426085]"
"CBN-PdlC-B3-20190812","[1393200, 1363835, 1393213, 1397193, 1412857, 1363741, 1398824, 1390955]"
"CBN-PdlC-B3-20190909","[1363741]"
"CBN-PdlC-B3-20200629","[1741834, 1742099, 1722437, 1555067, 1356370, 1395974]"
"CBN-PdlC-B3-20200722","[1393200, 1742052, 1412857, 1390690, 1414270, 1646497, 1356424, 1394595, 1418380]"
"CBN-PdlC-B3-20200812","[1393200, 1742180, 1742051, 1412857, 1397535, 1397500, 1359511]"
"CBN-PdlC-B4-20130807","[1677641, 1512231, 1396185, 1356424, 1360591, 1394641]"
"CBN-PdlC-B4-20130903","[1743299, 1646703, 1391412, 1389028, 1546251, 1677641, 1360591, 1394322, 1396185, 1394613]"
"CBN-PdlC-B4-20140721","[1397475, 1360070, 1360591, 1743984, 1722416]"
"CBN-PdlC-B4-20140811","[1396869, 1398816, 1743924, 1359517, 1359518, 1647128, 1397475, 1395190, 1394530, 1395807, 1392136, 1391649, 1395204, 1677641, 1400110, 1418211, 1356201, 1358748]"
"CBN-PdlC-B4-20140901","[1396869, 1397475, 1743801, 1743299, 1360591, 1395870, 1741880, 1646703, 1741903]"
"CBN-PdlC-B4-20150701","[1356669, 1397526, 1743984, 1519650, 1646703, 1397475, 1393824]"
"CBN-PdlC-B4-20150810","[1391412, 1397475, 1394322, 1360591, 1395870, 1396185, 1646703, 1392241, 1389028, 1358176]"
"CBN-PdlC-B4-20150831","[1398824, 1360591, 1495503, 1360070, 1743984, 1646703, 1743971]"
"CBN-PdlC-B4-20160726","[1646703, 1392553, 1358748, 1360591, 1743299, 1360563, 1743984]"
"CBN-PdlC-B4-20170816","[1646703, 1392553, 1423913, 1743299, 1677641, 1743984, 1360591, 1722416]"
"CBN-PdlC-B4-20170906","[1395990, 1393874, 1399738, 1397475, 1393612, 1743984, 1396189, 1389543, 1646703, 1397046]"
"CBN-PdlC-B4-20180702","[1744369, 1722444, 1357988, 1397535, 1360591, 1677641, 1391144, 1394540, 1646703]"
"CBN-PdlC-B4-20180723","[1396869, 1622908, 1394065, 1677641, 1395990, 1360591, 1741903, 1742115, 1741880]"
"CBN-PdlC-B4-20180815","[1397526, 1646703, 1393200, 1742115, 1395805]"
"CBN-PdlC-B4-20180905","[1356793, 1397193, 1664563, 1677641, 1360640, 1356853, 1743984, 1393855, 1646703]"
"CBN-PdlC-B4-20190701","[1742115, 1395805, 1391419, 1677641, 1391144, 1741903]"
"CBN-PdlC-B4-20190722","[1397475, 1739015, 1743299, 1395805, 1403445]"
"CBN-PdlC-B4-20190812","[1646703, 1743299, 1741903, 1355993, 1393824, 1743984]"
"CBN-PdlC-B4-20190909","[1743299, 1360591, 1426005, 1677641, 1664443, 1396185, 1397475, 1360269, 1391648, 1360116, 1646703]"
"CBN-PdlC-B4-20200629","[1677641, 1646703, 1397475, 1741880, 1361872]"
"CBN-PdlC-B4-20200722","[1397475, 1737559, 1741903, 1389028, 1743299, 1396717, 1399738, 1646703, 1393200, 1713472, 1743971, 1360268]"
"CBN-PdlC-B4-20200812","[1397475, 1742180, 1395990, 1743984, 1396900, 1360591, 1646703, 1743299]"
"CBN-PdlC-B5-20130807","[1396185, 1396411, 1396764, 1360591, 1397475, 1397123, 1394336, 1396869, 1478563, 1743913, 1743924]"
"CBN-PdlC-B5-20130903","[1396185, 1743801, 1360591, 1743984, 1356356, 1677641, 1390690, 1489036, 1743536, 1743971, 1391878]"
"CBN-PdlC-B5-20140630","[1355992, 1359987, 1360414, 1361079, 1361576, 1390934, 1396417, 1397942, 1722437, 1722444, 1741834, 1743924, 1742099, 1399096, 1394895, 1395974, 1741805, 1743465, 1390880, 1393315, 1362293, 1390786, 1396249, 1502503, 1743396, 1394065, 1390790]"
"CBN-PdlC-B5-20140721","[1397475, 1738749, 1360591, 1396094, 1489036, 1356669, 1590997, 1397535]"
"CBN-PdlC-B5-20140811","[1395807, 1390659, 1397475, 1394554]"
"CBN-PdlC-B5-20140901","[1677641, 1393314, 1723120, 1395974, 1743299, 1360591, 1356356, 1393475, 1396411, 1393824, 1743971]"
"CBN-PdlC-B5-20150701","[1396185, 1677641, 1397475, 1400101]"
"CBN-PdlC-B5-20150720","[1646703, 1677641, 1396717, 1519650, 1395807]"
"CBN-PdlC-B5-20150810","[1395807, 1397123, 1395868, 1360269, 1356589, 1741706, 1389028, 1360591, 1356370, 1393710, 1590997]"
"CBN-PdlC-B5-20150831","[1360591, 1397475, 1646703, 1360269, 1395807, 1396185, 1359511, 1677641, 1742052, 1396411, 1356370]"
"CBN-PdlC-B5-20160705","[1646703, 1397475, 1418211, 1396185, 1677641, 1394322, 1395990, 1489036, 1360591, 1741880, 1361647, 1743299, 1394540]"
"CBN-PdlC-B5-20160726","[1397475, 1646703, 1360591, 1396185, 1361113, 1393824, 1361801, 1391596]"
"CBN-PdlC-B5-20170816","[1360591, 1743299, 1397475, 1646703, 1359511, 1677641, 1590997, 1361079, 1390846]"
"CBN-PdlC-B5-20170906","[1397475, 1646703, 1360591]"
"CBN-PdlC-B5-20180702","[]"
"CBN-PdlC-B5-20180723","[1393245, 1395807, 1414270, 1396185, 1646703, 1360591, 1390690, 1481537]"
"CBN-PdlC-B5-20180815","[1389028, 1646703, 1363741, 1394322, 1590997, 1424208]"
"CBN-PdlC-B5-20180905","[1397475, 1389028, 1646703, 1743299, 1395974, 1677641, 1392685, 1356370, 1395870, 1489036, 1419103, 1395990]"
"CBN-PdlC-B5-20190701","[1395974]"
"CBN-PdlC-B5-20190722","[1741903, 1741706, 1395190, 1397475, 1743299, 1395807, 1360591, 1356589, 1360269, 1400101, 1512231]"
"CBN-PdlC-B5-20190812","[1646703, 1360591, 1397475, 1400101, 1363223]"
"CBN-PdlC-B5-20190909","[1397475, 1395974, 1677641, 1646703, 1360591, 1741706, 1489036, 1397468, 1359361, 1356775, 1397333, 1743801]"
"CBN-PdlC-B5-20200629","[1395974, 1360591, 1677641, 1391144, 1646703, 1395990]"
"CBN-PdlC-B5-20200722","[1396869, 1360591, 1646703, 1392549, 1391724, 1361801, 1392626]"
"CBN-PdlC-B5-20200812","[1741903, 1395990, 1395949, 1391144, 1743971, 1397442, 1396422, 1400101, 1356775]"
