quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A1-20170906,[1390846],"[1356359, 1359511, 1390846, 1390898, 1391331, 1392608, 1394336, 1394540, 1394613, 1394840, 1396869, 1412857, 1426085, 1664563, 1722437, 1741834, 1742052, 1743913, 1743924, 1743971]","[1394336, 1394613]","[1396869, 1741834, 1359511, 1394840, 1394336, 1426085, 1743913, 1390898, 1664563, 1743924, 1394613, 1722437, 1356359, 1392608, 1391331, 1742052, 1743971, 1394540, 1412857, 1390846]"
CBN-PdlC-A1-20180702,"[1357130, 1363550, 1397524, 1398824]",[1398824],[1398824],"[1398824, 1357130, 1397524, 1363550]"
CBN-PdlC-A1-20180815,"[1359511, 1394554, 1396417]",[],"[1398824, 1737565]","[1396417, 1398824, 1359511, 1394554, 1737565]"
CBN-PdlC-A1-20180905,[1356399],"[1356399, 1359835, 1363741, 1412857]",[1412857],"[1412857, 1359835, 1363741, 1356399]"
CBN-PdlC-A1-20190701,"[1390934, 1393946, 1396869, 1722437, 1741600, 1743913, 1743924]","[1355992, 1398824, 1722437, 1743924]","[1355992, 1394613, 1394911, 1395974, 1396869, 1398824, 1701506, 1722437, 1722444, 1741601, 1743397, 1743465, 1743913, 1743924]","[1741600, 1741601, 1701506, 1722437, 1396869, 1395974, 1398824, 1743913, 1743397, 1743465, 1722444, 1743924, 1394613, 1390934, 1355992, 1393946, 1394911]"
CBN-PdlC-A1-20190722,"[1356356, 1395990, 1396869, 1743913, 1743924]","[1396869, 1743924]","[1361079, 1393946, 1396869, 1502503, 1743397, 1743924]","[1356356, 1396869, 1743397, 1502503, 1743913, 1743924, 1395990, 1361079, 1393946]"
CBN-PdlC-A1-20190812,"[1390846, 1396417, 1397528, 1502503]","[1360299, 1390846, 1392608, 1396869, 1519650, 1628790, 1743971]","[1390846, 1398824, 1743971, 1744194]","[1392608, 1396417, 1519650, 1743971, 1744194, 1396869, 1502503, 1398824, 1360299, 1628790, 1397528, 1390846]"
CBN-PdlC-A1-20190909,"[1355992, 1392608, 1395974]","[1390966, 1392608, 1395974]","[1355928, 1362745, 1391331, 1396471]","[1392608, 1391331, 1395974, 1390966, 1396471, 1355992, 1362745, 1355928]"
CBN-PdlC-A1-20200629,"[1396417, 1743913]","[1355992, 1361079, 1394336, 1396417, 1399096, 1722437, 1722444, 1743913, 1743924]","[1361079, 1722437]","[1394336, 1396417, 1399096, 1722437, 1743913, 1722444, 1743924, 1361079, 1355992]"
CBN-PdlC-A1-20200722,"[1355993, 1392608, 1394540, 1397046, 1549015, 1722437, 1742052]","[1392534, 1392549, 1392553, 1392608, 1394908, 1396417, 1412857, 1512231, 1549015, 1722437, 1722444, 1742052]","[1392534, 1392549, 1392553, 1393824, 1394540, 1395974, 1412857, 1425990, 1549015, 1742052]","[1392608, 1396417, 1393824, 1742052, 1722437, 1392549, 1512231, 1395974, 1392553, 1425990, 1394540, 1722444, 1412857, 1397046, 1549015, 1392534, 1355993, 1394908]"
CBN-PdlC-A1-20200812,"[1355993, 1396417, 1512231]","[1355992, 1355993, 1495503]","[1360299, 1392553, 1394540, 1396307, 1517561, 1628790]","[1396417, 1512231, 1392553, 1360299, 1394540, 1495503, 1396307, 1628790, 1355992, 1355993, 1517561]"
CBN-PdlC-A2-20130807,"[1391494, 1395990, 1396471, 1396737, 1396857, 1396869, 1397468, 1412857, 1741880]","[1356370, 1361079, 1390846, 1396471, 1396737, 1396869, 1397468, 1412857]",[1396869],"[1396737, 1396869, 1391494, 1361079, 1356370, 1412857, 1395990, 1396471, 1741880, 1396857, 1397468, 1390846]"
CBN-PdlC-A2-20130903,"[1395974, 1396737, 1437724]","[1356370, 1394613, 1394895, 1395974, 1396471, 1396737, 1396869, 1722444, 1743913, 1743924]","[1355992, 1361079, 1394613, 1395974, 1396417, 1396471, 1396737, 1396869, 1701831, 1722444, 1743256, 1743397, 1743924]","[1396737, 1396417, 1396869, 1395974, 1701831, 1743256, 1743913, 1743397, 1722444, 1394895, 1356370, 1743924, 1394613, 1396471, 1355992, 1361079, 1437724]"
CBN-PdlC-A2-20140721,"[1356370, 1396737, 1399772, 1743337, 1743913]","[1356370, 1356442, 1390846, 1396737, 1396869, 1743337, 1743913]","[1356669, 1357577, 1363741, 1390846, 1394336, 1396737, 1396869, 1741834, 1743924, 1744235]","[1394336, 1396737, 1396869, 1743337, 1743913, 1357577, 1363741, 1741834, 1744235, 1356370, 1743924, 1356442, 1399772, 1356669, 1390846]"
CBN-PdlC-A2-20140901,"[1390539, 1394789, 1396737, 1412857]","[1356370, 1394322, 1394895, 1395974, 1395990, 1396471, 1412857, 1742052]","[1391337, 1394895, 1395974, 1395990, 1396471, 1396869, 1742052]","[1396737, 1742052, 1394789, 1395974, 1396869, 1391337, 1390539, 1394895, 1356370, 1394322, 1395990, 1396471, 1412857]"
CBN-PdlC-A2-20150720,"[1395974, 1395990, 1396869, 1397524, 1398824]","[1356356, 1394540, 1394999, 1395974, 1396094, 1397528, 1412857]","[1389815, 1393824, 1393946, 1396737, 1396869, 1397500, 1412857, 1743337]","[1393824, 1396737, 1356356, 1396869, 1395974, 1398824, 1743337, 1394540, 1397524, 1395990, 1394999, 1397528, 1412857, 1393946, 1389815, 1397500, 1396094]"
CBN-PdlC-A2-20150810,[1395974],"[1359723, 1395974, 1412857]",[1412857],"[1412857, 1359723, 1395974]"
CBN-PdlC-A2-20150831,"[1395974, 1395990, 1396737, 1396857, 1412857, 1512231]","[1395974, 1412857]","[1395974, 1412857]","[1396737, 1395974, 1512231, 1412857, 1395990, 1396857]"
CBN-PdlC-A2-20160705,[],"[1393314, 1394336, 1743924]","[1355992, 1356370, 1361079, 1393314, 1394336, 1394613, 1395974, 1396253, 1396869, 1414365, 1503192, 1722437, 1722444, 1743337, 1743913, 1743924]","[1394336, 1393314, 1396869, 1395974, 1722437, 1743337, 1743913, 1722444, 1503192, 1356370, 1743924, 1394613, 1361079, 1355992, 1396253, 1414365]"
CBN-PdlC-A2-20160726,"[1357081, 1394554, 1396869, 1412857, 1743913]","[1393200, 1396869, 1412857, 1741706, 1741880, 1743913, 1743924]","[1395807, 1395974, 1396869, 1412857]","[1396869, 1395974, 1743913, 1741706, 1393200, 1743924, 1412857, 1741880, 1357081, 1394554, 1395807]"
CBN-PdlC-A2-20170816,[1396737],"[1361079, 1393200, 1395974, 1396869, 1412857, 1742052]","[1390846, 1395974, 1412857, 1701831]","[1396737, 1742052, 1396869, 1395974, 1701831, 1393200, 1361079, 1412857, 1390846]"
CBN-PdlC-A2-20180702,"[1357081, 1357988, 1359444, 1389329, 1396737, 1396869, 1397524, 1478563, 1502503, 1503192, 1743913]","[1394336, 1395974, 1396869, 1722437, 1722444, 1743913, 1743924]","[1394336, 1395974, 1396869, 1503192, 1722437, 1722444, 1743924]","[1394336, 1396737, 1478563, 1357988, 1396869, 1395974, 1502503, 1722437, 1743913, 1722444, 1389329, 1359444, 1397524, 1743924, 1503192, 1357081]"
CBN-PdlC-A2-20180723,[1396869],"[1359162, 1391331, 1393200, 1396869, 1502503]",[1396869],"[1391331, 1396869, 1502503, 1393200, 1359162]"
CBN-PdlC-A2-20180815,"[1355992, 1356370, 1363741, 1390846, 1392745, 1396737, 1396869, 1478563, 1502503]","[1356370, 1363741, 1364038, 1396869]","[1361079, 1394336, 1396869, 1398824, 1722444, 1743924]","[1394336, 1396737, 1478563, 1396869, 1364038, 1502503, 1398824, 1392745, 1722444, 1356370, 1743924, 1361079, 1355992, 1363741, 1390846]"
CBN-PdlC-A2-20180905,"[1357988, 1394336, 1396737, 1396869, 1743913, 1743924]","[1394336, 1396869, 1743913, 1743924]","[1359511, 1361079, 1393946, 1394613, 1395974]","[1394336, 1396737, 1357988, 1396869, 1395974, 1743913, 1743924, 1394613, 1359511, 1361079, 1393946]"
CBN-PdlC-A2-20190701,"[1392388, 1396869, 1722444, 1743913, 1743924]","[1392388, 1395974, 1398824, 1722444, 1737655, 1743924]","[1355992, 1392388, 1394336, 1395974, 1396869, 1398824, 1478563, 1722444, 1741834, 1743924]","[1394336, 1478563, 1392388, 1396869, 1395974, 1398824, 1743913, 1741834, 1722444, 1743924, 1737655, 1355992]"
CBN-PdlC-A2-20190722,"[1363741, 1396737, 1503192, 1512231, 1549015, 1743913]","[1355992, 1357988, 1359511, 1361079, 1363741, 1390934, 1392388, 1392626, 1393946, 1394336, 1394540, 1394613, 1395974, 1396253, 1396417, 1396869, 1398184, 1398816, 1412857, 1414365, 1502503, 1503192, 1549015, 1722437, 1722444, 1737655, 1741834, 1743396, 1743397, 1743913, 1743924]","[1355992, 1361079, 1392388, 1394336, 1394540, 1395974, 1396417, 1396471, 1396737, 1396869, 1502503, 1503192, 1549015, 1622908, 1722437, 1722444, 1738592, 1741834, 1743422, 1743924]","[1396737, 1392388, 1396869, 1395974, 1741834, 1359511, 1393946, 1396253, 1363741, 1394336, 1398816, 1357988, 1743396, 1743397, 1512231, 1398184, 1743913, 1502503, 1743924, 1394613, 1361079, 1737655, 1743422, 1396417, 1722437, 1722444, 1390934, 1549015, 1503192, 1355992, 1414365, 1738592, 1394540, 1392626, 1396471, 1412857, 1622908]"
CBN-PdlC-A2-20190812,"[1390764, 1392745, 1396471, 1396737, 1396869, 1502503, 1622908, 1743422]","[1359511, 1394336, 1396869]","[1394336, 1396869]","[1394336, 1396737, 1396869, 1502503, 1359511, 1392745, 1390764, 1396471, 1622908, 1743422]"
CBN-PdlC-A2-20190909,"[1355992, 1396417, 1743913]","[1395990, 1396869, 1743913]","[1395807, 1395974, 1412857]","[1396417, 1396869, 1395974, 1743913, 1395990, 1355992, 1412857, 1395807]"
CBN-PdlC-A2-20200629,[1363426],"[1356356, 1390790, 1390880, 1399096, 1741805, 1743913, 1743924]","[1390051, 1390790, 1394789, 1395974, 1722437]","[1390880, 1363426, 1390051, 1356356, 1394789, 1390790, 1395974, 1722437, 1743913, 1741805, 1743924, 1399096]"
CBN-PdlC-A2-20200722,"[1390690, 1394540, 1396737]",[1395974],[1395974],"[1396737, 1390690, 1394540, 1395974]"
CBN-PdlC-A2-20200812,"[1395807, 1396737, 1396869]","[1396869, 1410243]","[1393946, 1394336, 1396869]","[1394336, 1396737, 1410243, 1396869, 1393946, 1395807]"
CBN-PdlC-A3-20130807,"[1393824, 1394866, 1397524, 1397535, 1410243]","[1394540, 1397535]","[1356669, 1394540, 1395807, 1397500, 1397524, 1397535, 1742180]","[1393824, 1410243, 1742180, 1394540, 1394866, 1397524, 1397500, 1356669, 1395807, 1397535]"
CBN-PdlC-A3-20130903,"[1392608, 1397468, 1412857, 1646497, 1741600]","[1392608, 1393619, 1412857]",[1392608],"[1392608, 1741600, 1646497, 1393619, 1412857, 1397468]"
CBN-PdlC-A3-20140721,[1363741],"[1361510, 1363741, 1397500, 1398824]","[1363741, 1402995]","[1361510, 1398824, 1402995, 1397500, 1363741]"
CBN-PdlC-A3-20140811,"[1392608, 1393200, 1393314, 1394540, 1397535, 1412857]","[1392608, 1412857]","[1392608, 1412857]","[1392608, 1393314, 1394540, 1393200, 1412857, 1397535]"
CBN-PdlC-A3-20140901,"[1356359, 1360299, 1390641, 1390910, 1392608, 1396974, 1412857]","[1392608, 1393314, 1396869, 1412857, 1742052]","[1392608, 1412857]","[1392608, 1393314, 1742052, 1396869, 1356359, 1360299, 1396974, 1390641, 1412857, 1390910]"
CBN-PdlC-A3-20150701,[1412857],"[1363741, 1392608, 1393200, 1393314, 1397535, 1478563]","[1355992, 1363741, 1390846, 1391331, 1392608, 1397528, 1397535, 1412857, 1505431]","[1392608, 1393314, 1478563, 1391331, 1393200, 1397528, 1505431, 1355992, 1412857, 1363741, 1390846, 1397535]"
CBN-PdlC-A3-20150720,"[1359511, 1361382, 1363741, 1393200, 1396107, 1396733]","[1359511, 1391775, 1392608, 1393200, 1396107, 1412857, 1664563]","[1363741, 1393200]","[1392608, 1361382, 1396107, 1393200, 1396733, 1664563, 1359511, 1412857, 1363741, 1391775]"
CBN-PdlC-A3-20150810,"[1355992, 1392608, 1393200, 1412857]","[1392608, 1393200, 1393314]","[1389718, 1392608, 1393200, 1393314, 1393619, 1395870, 1397528, 1398723, 1412857, 1622908]","[1392608, 1393314, 1398723, 1393200, 1397528, 1393619, 1389718, 1355992, 1412857, 1622908, 1395870]"
CBN-PdlC-A3-20150831,"[1390793, 1394630, 1394857, 1394864, 1394866, 1412857, 1519650, 1742052]","[1390846, 1392608, 1393200, 1394840, 1394857, 1394866, 1394999, 1412857, 1519650]","[1394857, 1412857]","[1392608, 1519650, 1742052, 1394630, 1390793, 1394857, 1394864, 1393200, 1394866, 1394999, 1394840, 1412857, 1390846]"
CBN-PdlC-A3-20160705,"[1357577, 1361077, 1391771, 1393200, 1393824, 1394866, 1394999, 1412857, 1426085]","[1356424, 1393824, 1395990, 1412857, 1742180]","[1361057, 1392608, 1393200, 1393824, 1394857, 1394866, 1397535, 1412857, 1741564]","[1393824, 1361057, 1392608, 1742180, 1426085, 1356424, 1357577, 1394857, 1393200, 1394866, 1361077, 1395990, 1394999, 1412857, 1391771, 1741564, 1397535]"
CBN-PdlC-A3-20160726,[1397500],"[1393200, 1393824, 1397535]","[1363741, 1393200, 1393824, 1398824, 1412857, 1664563]","[1393824, 1398824, 1393200, 1664563, 1412857, 1397500, 1363741, 1397535]"
CBN-PdlC-A3-20170816,"[1394643, 1412857, 1512231]","[1363741, 1412857]",[1412857],"[1412857, 1394643, 1363741, 1512231]"
CBN-PdlC-A3-20170906,"[1359511, 1394866, 1412857]","[1359511, 1394866, 1396869, 1412857]","[1393619, 1394840, 1394866, 1396869, 1412857, 1423209]","[1396869, 1423209, 1394866, 1393619, 1359511, 1394840, 1412857]"
CBN-PdlC-A3-20180702,"[1363741, 1737655]",[1363741],[1363741],"[1363741, 1737655]"
CBN-PdlC-A3-20180723,"[1391331, 1397046, 1412857]","[1393200, 1397046]","[1356947, 1392608, 1393200, 1394289, 1394502, 1394598, 1394908, 1396144, 1396185, 1396869, 1397046, 1412857, 1502503, 1722444]","[1392608, 1391331, 1396869, 1394502, 1394598, 1502503, 1396185, 1722444, 1393200, 1394289, 1396144, 1356947, 1397046, 1412857, 1394908]"
CBN-PdlC-A3-20180815,"[1391331, 1412857, 1742180]","[1394643, 1412857]","[1391331, 1392484, 1400110, 1412857, 1742052]","[1391331, 1392484, 1742180, 1742052, 1400110, 1394643, 1412857]"
CBN-PdlC-A3-20180905,[1426085],[1412857],[1412857],"[1412857, 1426085]"
CBN-PdlC-A3-20190701,"[1396471, 1722444]",[1722444],"[1393200, 1394613, 1396471, 1396869, 1397535, 1722444, 1737655, 1743913, 1743924]","[1396869, 1743913, 1722444, 1393200, 1737655, 1743924, 1394613, 1396471, 1397535]"
CBN-PdlC-A3-20190722,"[1363741, 1412857, 1489036]","[1363741, 1412857]","[1357577, 1412857]","[1412857, 1489036, 1363741, 1357577]"
CBN-PdlC-A3-20190812,"[1357608, 1412857]","[1394999, 1397497, 1412857]","[1360826, 1396471, 1742052, 1743971]","[1743971, 1742052, 1357608, 1396471, 1397497, 1394999, 1412857, 1360826]"
CBN-PdlC-A3-20190909,[1400096],"[1392608, 1392730, 1412857, 1742052]",[1392608],"[1400096, 1392608, 1742052, 1412857, 1392730]"
CBN-PdlC-A3-20200629,"[1356370, 1389740, 1390790, 1396471]","[1396471, 1399567]","[1356399, 1396471, 1555067]","[1390790, 1389740, 1399567, 1356399, 1356370, 1396471, 1555067]"
CBN-PdlC-A3-20200722,"[1393200, 1396858, 1412857, 1512231]",[1412857],"[1396869, 1412857]","[1396869, 1512231, 1393200, 1412857, 1396858]"
CBN-PdlC-A3-20200812,"[1412857, 1512231]",[1412857],[1412857],"[1412857, 1512231]"
CBN-PdlC-A4-20130807,[1394540],[],[1400126],"[1394540, 1400126]"
CBN-PdlC-A4-20130903,"[1392608, 1393200, 1394322]",[1392608],"[1360591, 1363741, 1392608, 1393200, 1395870, 1396471, 1397046, 1646703]","[1392608, 1360591, 1393200, 1646703, 1394322, 1397046, 1396471, 1363741, 1395870]"
CBN-PdlC-A4-20140811,"[1393200, 1393824, 1395190, 1396733]","[1393200, 1396733]",[1393200],"[1393200, 1395190, 1396733, 1393824]"
CBN-PdlC-A4-20140901,"[1677641, 1741706]","[1393200, 1394322, 1646703, 1677641, 1741903, 1743299]","[1355992, 1478563]","[1743299, 1478563, 1677641, 1741706, 1646703, 1393200, 1741903, 1394322, 1355992]"
CBN-PdlC-A4-20150701,[1393200],[1393200],"[1392608, 1393200]","[1393200, 1392608]"
CBN-PdlC-A4-20150810,"[1392608, 1393200, 1393314, 1397528]","[1392608, 1393200, 1396869]","[1392608, 1393200]","[1392608, 1393314, 1396869, 1393200, 1397528]"
CBN-PdlC-A4-20150831,"[1356145, 1363945]",[1393200],"[1392608, 1393200, 1646703]","[1392608, 1363945, 1646703, 1393200, 1356145]"
CBN-PdlC-A4-20160705,[],"[1390793, 1392608, 1393200, 1393824]","[1359511, 1360874, 1362745, 1363741, 1390051, 1392608, 1393200, 1397363]","[1392608, 1393824, 1390051, 1390793, 1360874, 1393200, 1397363, 1359511, 1362745, 1363741]"
CBN-PdlC-A4-20160726,"[1392137, 1393200]","[1359921, 1360070, 1392608, 1394322]","[1392608, 1393200, 1396869]","[1392608, 1396869, 1360070, 1392137, 1393200, 1359921, 1394322]"
CBN-PdlC-A4-20170816,"[1646703, 1677641, 1741661]","[1355992, 1396869, 1398816, 1646703, 1677641, 1743913, 1743924]","[1395990, 1396869, 1397184, 1489036, 1646703, 1722437, 1743924]","[1398816, 1397184, 1396869, 1722437, 1677641, 1743913, 1489036, 1646703, 1743924, 1395990, 1355992, 1741661]"
CBN-PdlC-A4-20170906,"[1519650, 1651162, 1743984]","[1396869, 1426085, 1495503, 1742523, 1743984]","[1357988, 1361079, 1393946, 1394840, 1396417, 1397184, 1397535, 1742052]","[1397184, 1396417, 1519650, 1357988, 1396869, 1426085, 1742052, 1393946, 1495503, 1743984, 1361079, 1394840, 1651162, 1742523, 1397535]"
CBN-PdlC-A4-20180702,[],[1391345],"[1394502, 1590997, 1743408]","[1743408, 1391345, 1590997, 1394502]"
CBN-PdlC-A4-20180723,"[1391331, 1393200]",[1393200],"[1393200, 1400101]","[1393200, 1391331, 1400101]"
CBN-PdlC-A4-20180815,[1646703],"[1393200, 1412857]","[1393494, 1396422, 1397042, 1646703, 1743299]","[1743299, 1396422, 1646703, 1393200, 1397042, 1393494, 1412857]"
CBN-PdlC-A4-20180905,"[1360591, 1392608, 1519650, 1664563]","[1356145, 1394540, 1394840, 1396179, 1722671, 1743984]","[1359511, 1393200, 1393314]","[1392608, 1519650, 1393314, 1394540, 1360591, 1722671, 1356145, 1743984, 1664563, 1396179, 1393200, 1359511, 1394840]"
CBN-PdlC-A4-20190701,"[1360591, 1391144, 1394322, 1397475]","[1360591, 1391144, 1394322]","[1394540, 1396118, 1424208]","[1397475, 1391144, 1394540, 1360591, 1424208, 1394322, 1396118]"
CBN-PdlC-A4-20190722,"[1393824, 1397475, 1646703, 1743299]",[1397475],[1397475],"[1393824, 1397475, 1743299, 1646703]"
CBN-PdlC-A4-20190812,"[1394322, 1722545, 1742523]","[1393824, 1742523]",[1394336],"[1393824, 1394336, 1722545, 1394322, 1742523]"
CBN-PdlC-A4-20190909,"[1360591, 1397475]","[1360591, 1397475]","[1360591, 1397475, 1646703, 1677641, 1743299]","[1397475, 1743299, 1677641, 1646703, 1360591]"
CBN-PdlC-A4-20200629,"[1397475, 1412857]","[1356145, 1393314]","[1356669, 1394540, 1397535, 1646703, 1722437, 1722444, 1737655]","[1393314, 1397475, 1722437, 1394540, 1722444, 1646703, 1356145, 1737655, 1412857, 1356669, 1397535]"
CBN-PdlC-A4-20200722,"[1360590, 1393200, 1394322, 1396869, 1397475, 1646703, 1737647, 1743984]","[1392608, 1393200, 1646703]","[1393200, 1646703]","[1392608, 1397475, 1396869, 1360590, 1646703, 1393200, 1737647, 1394322, 1743984]"
CBN-PdlC-A4-20200812,"[1391771, 1397475, 1646703, 1743984]",[1646703],"[1646703, 1743984]","[1743984, 1391771, 1646703, 1397475]"
CBN-PdlC-A5-20130807,"[1356669, 1359835, 1397535]","[1359835, 1397475, 1397535]","[1356669, 1360591, 1390659, 1392626, 1402995, 1489036, 1738627]","[1397475, 1390659, 1738627, 1489036, 1360591, 1392626, 1402995, 1359835, 1356669, 1397535]"
CBN-PdlC-A5-20130903,"[1391427, 1396733, 1396857, 1495503, 1741706]","[1356145, 1397475, 1529305, 1743299]","[1389329, 1392626, 1397475, 1413421, 1677641, 1743299]","[1391427, 1397475, 1743299, 1677641, 1741706, 1529305, 1413421, 1495503, 1356145, 1389329, 1392626, 1396857, 1396733]"
CBN-PdlC-A5-20140721,"[1359511, 1360591, 1363741, 1388915, 1394303, 1397475, 1418211, 1590997]","[1359835, 1363741, 1392767, 1394663, 1395807, 1397046, 1397475, 1590997]","[1359835, 1360205, 1388915, 1393275, 1393710, 1394540, 1394598, 1394663, 1397475, 1413865, 1418211, 1677641, 1722516]","[1722516, 1359511, 1363741, 1394598, 1393710, 1394303, 1397046, 1677641, 1360205, 1360591, 1590997, 1359835, 1395807, 1397475, 1418211, 1394663, 1413865, 1394540, 1388915, 1393275, 1392767]"
CBN-PdlC-A5-20140811,"[1359511, 1396601, 1396869, 1478563, 1738627]","[1359511, 1361801, 1395807, 1741834, 1743913]","[1359511, 1395807]","[1478563, 1738627, 1396869, 1361801, 1741834, 1743913, 1359511, 1396601, 1395807]"
CBN-PdlC-A5-20150701,"[1392767, 1396094, 1402995]","[1388915, 1392767, 1393200, 1398675, 1590997, 1628790]","[1359835, 1389977, 1391310, 1393200, 1393245, 1402995]","[1391310, 1393200, 1402995, 1388915, 1398675, 1590997, 1628790, 1389977, 1359835, 1393245, 1396094, 1392767]"
CBN-PdlC-A5-20150831,"[1360591, 1363426, 1646703]","[1360591, 1397475, 1646703]","[1360591, 1397475, 1646703]","[1363426, 1397475, 1646703, 1360591]"
CBN-PdlC-A5-20160705,[1397475],"[1360591, 1363741, 1394540, 1397045, 1397475, 1744235]","[1363741, 1397475]","[1397475, 1744235, 1394540, 1360591, 1397045, 1363741]"
CBN-PdlC-A5-20160726,[1363741],"[1363741, 1398824]","[1359835, 1363741, 1392534, 1393824, 1393946, 1397046, 1397500, 1398824, 1529305, 1646703, 1743299, 1744235]","[1393824, 1743299, 1398824, 1744235, 1646703, 1392534, 1397046, 1529305, 1393946, 1359835, 1397500, 1363741]"
CBN-PdlC-A5-20170816,"[1360591, 1363016, 1677641, 1741706]",[1397475],[1397475],"[1397475, 1363016, 1677641, 1741706, 1360591]"
CBN-PdlC-A5-20170906,"[1359511, 1397475]",[1397475],[1363741],"[1397475, 1363741, 1359511]"
CBN-PdlC-A5-20180815,[1393245],"[1391881, 1393200]","[1358627, 1388915, 1391337, 1391881, 1393200, 1393245, 1489036, 1646703]","[1358627, 1391881, 1391337, 1489036, 1646703, 1393200, 1388915, 1393245]"
CBN-PdlC-A5-20180905,"[1397475, 1478563, 1628790]","[1359511, 1361079, 1363016, 1363741, 1393946, 1395190, 1396869]","[1359511, 1393946, 1396253, 1396869, 1478563]","[1396253, 1397475, 1478563, 1396869, 1359511, 1363016, 1628790, 1361079, 1395190, 1393946, 1363741]"
CBN-PdlC-A5-20190909,"[1360591, 1397046, 1742052]","[1360591, 1360840, 1393810, 1396185, 1397475, 1400110, 1741706]","[1360591, 1646703]","[1397475, 1742052, 1360840, 1741706, 1400110, 1360591, 1646703, 1393810, 1397046, 1396185]"
CBN-PdlC-A5-20200722,"[1388915, 1397043, 1418211]","[1358147, 1359511, 1359835, 1363741, 1392767, 1418211, 1646703]","[1356835, 1359835, 1393824, 1394999, 1743299]","[1393824, 1358147, 1418211, 1356835, 1394999, 1743299, 1646703, 1397043, 1388915, 1359511, 1359835, 1363741, 1392767]"
CBN-PdlC-A6-20130807,"[1360591, 1394322, 1395190, 1397475, 1646703, 1677641]","[1360591, 1395190, 1646703]","[1360591, 1397475, 1646703]","[1397475, 1677641, 1646703, 1360591, 1394322, 1395190]"
