quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A2-20180702,[1357988],"[1394336, 1396869, 1722437, 1722444, 1743924]","[1355992, 1357988, 1361079, 1393946, 1394336, 1395974, 1396417, 1396869, 1397942, 1398184, 1478563, 1502503, 1503192, 1722437, 1722444, 1737655, 1741834, 1743396, 1743924]","[1396869, 1395974, 1741834, 1393946, 1394336, 1478563, 1357988, 1743396, 1502503, 1398184, 1743924, 1397942, 1737655, 1361079, 1396417, 1722437, 1722444, 1503192, 1355992]"
CBN-PdlC-A2-20180723,[1396869],"[1391331, 1393200, 1396869, 1502503]","[1393200, 1396869, 1502503, 1722444, 1743397]","[1391331, 1396869, 1743397, 1502503, 1722444, 1393200]"
CBN-PdlC-A2-20180815,[],"[1356370, 1396869]","[1361079, 1363741, 1396869, 1398824, 1722437, 1722444, 1743396, 1743924]","[1743396, 1396869, 1722437, 1398824, 1722444, 1356370, 1743924, 1361079, 1363741]"
CBN-PdlC-A2-20180905,"[1355992, 1390955, 1394336, 1395807, 1395990, 1396869, 1722444, 1743913, 1743924]","[1394613, 1743913, 1743924]","[1359511, 1361079, 1394613, 1395974, 1396869, 1412857, 1478563, 1503192, 1722437, 1722444, 1741834, 1743924, 1743971]","[1396869, 1395974, 1741834, 1395990, 1359511, 1394336, 1478563, 1743913, 1743924, 1394613, 1361079, 1722437, 1722444, 1503192, 1355992, 1395807, 1743971, 1390955, 1412857]"
CBN-PdlC-A2-20190701,"[1392388, 1396869, 1743913, 1743924]","[1395974, 1743924]",[1395974],"[1392388, 1396869, 1395974, 1743913, 1743924]"
CBN-PdlC-A2-20190722,[1549015],"[1355992, 1361079, 1363741, 1392388, 1394336, 1394540, 1396417, 1396869, 1398816, 1502503, 1503192, 1549015, 1722437, 1722444, 1743396, 1743924]","[1361079, 1396869, 1502503, 1549015, 1722437, 1722444, 1738592, 1741834, 1743924]","[1394336, 1396417, 1398816, 1738592, 1392388, 1396869, 1722437, 1502503, 1743396, 1549015, 1741834, 1394540, 1722444, 1503192, 1743924, 1361079, 1355992, 1363741]"
CBN-PdlC-A2-20190812,[1502503],"[1394336, 1396869, 1502503, 1512231, 1743924]","[1392388, 1394336, 1396869, 1512231]","[1394336, 1392388, 1396869, 1512231, 1502503, 1743924]"
CBN-PdlC-A2-20190909,"[1355992, 1743913]","[1395974, 1396869, 1743913]","[1395974, 1412857, 1722437, 1722444, 1743924]","[1396869, 1395974, 1722437, 1743913, 1722444, 1743924, 1355992, 1412857]"
CBN-PdlC-A2-20200629,[],[1390790],[1395974],"[1390790, 1395974]"
CBN-PdlC-A2-20200722,[1390690],"[1393946, 1394336, 1395974, 1396869]","[1390690, 1395974, 1396869]","[1394336, 1390690, 1396869, 1395974, 1393946]"
CBN-PdlC-A2-20200812,[1396869],"[1356669, 1357081, 1361079, 1361402, 1361514, 1390846, 1393946, 1394613, 1396417, 1396471, 1396869, 1398184, 1478563, 1502503, 1503192, 1722444, 1743924]","[1361079, 1396869, 1502503, 1722444]","[1396417, 1478563, 1396869, 1502503, 1398184, 1361514, 1393946, 1396471, 1722444, 1743924, 1394613, 1361079, 1503192, 1357081, 1361402, 1356669, 1390846]"
CBN-PdlC-A3-20130807,[1397524],"[1392608, 1397535]","[1356669, 1394540, 1395807]","[1392608, 1394540, 1397524, 1356669, 1395807, 1397535]"
CBN-PdlC-A3-20130903,[1392608],"[1392608, 1412857]","[1392608, 1742052]","[1392608, 1412857, 1742052]"
CBN-PdlC-A3-20140721,[1363741],[1363741],"[1363741, 1390785, 1393200, 1532449]","[1393200, 1390785, 1363741, 1532449]"
CBN-PdlC-A3-20140811,[1412857],"[1392608, 1393200, 1396253, 1397535, 1412857]","[1364066, 1392608, 1412857, 1738735]","[1392608, 1364066, 1738735, 1393200, 1412857, 1396253, 1397535]"
CBN-PdlC-A3-20140901,"[1360299, 1392608, 1412857]","[1361872, 1390641, 1392608, 1393314, 1395949, 1395974, 1396869, 1412857, 1742052]","[1392608, 1412857]","[1392608, 1393314, 1742052, 1396869, 1395974, 1360299, 1395949, 1361872, 1390641, 1412857]"
CBN-PdlC-A3-20150701,[1412857],"[1363741, 1392608]","[1391331, 1397535]","[1392608, 1391331, 1412857, 1363741, 1397535]"
CBN-PdlC-A3-20150720,"[1359511, 1396733]","[1359511, 1392608, 1393200, 1396107]","[1363741, 1392608, 1393200, 1394540]","[1392608, 1363741, 1396107, 1394540, 1393200, 1359511, 1396733]"
CBN-PdlC-A3-20150810,"[1393200, 1412857]","[1363741, 1392608, 1393200, 1393314, 1398569, 1492664]","[1392608, 1393200, 1393619]","[1392608, 1393314, 1398569, 1393200, 1393619, 1492664, 1412857, 1363741]"
CBN-PdlC-A3-20150831,"[1394857, 1394864, 1394866]","[1390846, 1392608, 1394866, 1412857, 1519650]","[1356370, 1391092, 1392608, 1393200, 1393314, 1394857, 1398569, 1412857, 1722444]","[1392608, 1519650, 1393314, 1394857, 1398569, 1722444, 1394864, 1393200, 1394866, 1356370, 1391092, 1412857, 1390846]"
CBN-PdlC-A3-20160705,"[1393200, 1393824]","[1393824, 1412857]","[1393200, 1397535, 1412857]","[1393200, 1412857, 1393824, 1397535]"
CBN-PdlC-A3-20160726,[],"[1393824, 1397535]","[1393200, 1393824, 1398824]","[1393824, 1398824, 1393200, 1397535]"
CBN-PdlC-A3-20170816,"[1394643, 1512231]","[1392608, 1394643, 1412857, 1512231, 1742052, 1744215]","[1393619, 1394643, 1412857]","[1392608, 1742052, 1512231, 1394643, 1393619, 1744215, 1412857]"
CBN-PdlC-A3-20170906,"[1394866, 1412857]",[1412857],"[1394866, 1396869]","[1412857, 1394866, 1396869]"
CBN-PdlC-A3-20180702,[],[],[1363741],[1363741]
CBN-PdlC-A3-20180723,[],"[1391331, 1392565, 1392608, 1393200, 1412857, 1701831]","[1356947, 1392608, 1393200, 1396869, 1412857, 1722444]","[1392608, 1391331, 1396869, 1701831, 1722444, 1393200, 1356947, 1392565, 1412857]"
CBN-PdlC-A3-20180815,[1412857],[],"[1392484, 1400110, 1412857]","[1412857, 1392484, 1400110]"
CBN-PdlC-A3-20180905,[1426085],[1412857],[1412857],"[1412857, 1426085]"
CBN-PdlC-A3-20190701,[],[1397535],"[1396869, 1397535, 1722444, 1743913]","[1743913, 1722444, 1396869, 1397535]"
CBN-PdlC-A3-20190722,"[1363741, 1412857]","[1363741, 1412857]","[1357577, 1393824, 1412857]","[1393824, 1412857, 1363741, 1357577]"
CBN-PdlC-A3-20190812,[],[1394999],[],[1394999]
CBN-PdlC-A3-20190909,[],"[1392608, 1412857]","[1392608, 1394643, 1412857, 1742052]","[1392608, 1412857, 1394643, 1742052]"
CBN-PdlC-A3-20200629,"[1389740, 1390790]",[],[1555067],"[1555067, 1389740, 1390790]"
CBN-PdlC-A3-20200722,[1512231],"[1393200, 1412857]","[1396869, 1412857]","[1393200, 1412857, 1396869, 1512231]"
CBN-PdlC-A3-20200812,"[1412857, 1512231]",[1412857],"[1392608, 1412857]","[1392608, 1412857, 1512231]"
CBN-PdlC-A4-20130807,[],[],[],[]
CBN-PdlC-A4-20130903,"[1392608, 1394322]","[1392608, 1396717, 1742052]","[1392608, 1393200, 1646703]","[1392608, 1742052, 1396717, 1646703, 1393200, 1394322]"
CBN-PdlC-A4-20140811,"[1393200, 1393824, 1395190, 1396733]","[1360591, 1392608, 1393200, 1396733]",[1393200],"[1393824, 1392608, 1360591, 1393200, 1395190, 1396733]"
CBN-PdlC-A4-20140901,[],[1741903],[1478563],"[1478563, 1741903]"
CBN-PdlC-A4-20150701,"[1393200, 1394322]","[1393200, 1393245]","[1362745, 1392608, 1393200, 1393245]","[1392608, 1393200, 1394322, 1362745, 1393245]"
CBN-PdlC-A4-20150810,[1392608],"[1361079, 1390846, 1392608, 1393200, 1393314, 1393824, 1396869]","[1392608, 1393200, 1396869, 1646703, 1741834]","[1392608, 1393824, 1393314, 1396869, 1741834, 1646703, 1393200, 1361079, 1390846]"
CBN-PdlC-A4-20150831,"[1356145, 1363945]",[1393200],"[1392608, 1393200, 1393564, 1396733, 1646703]","[1392608, 1363945, 1646703, 1393200, 1356145, 1393564, 1396733]"
CBN-PdlC-A4-20160705,[],[1393200],[1393200],[1393200]
CBN-PdlC-A4-20160726,[],"[1392608, 1394322]","[1390846, 1392608, 1393200, 1398824]","[1392608, 1398824, 1393200, 1394322, 1390846]"
CBN-PdlC-A4-20170816,[],"[1646703, 1743924]","[1396869, 1489036, 1743924]","[1489036, 1743924, 1396869, 1646703]"
CBN-PdlC-A4-20170906,[1519650],[],[1393946],"[1519650, 1393946]"
CBN-PdlC-A4-20180702,[],[],"[1394502, 1590997]","[1590997, 1394502]"
CBN-PdlC-A4-20180723,[1393200],"[1392608, 1393200]","[1393200, 1400101]","[1393200, 1392608, 1400101]"
CBN-PdlC-A4-20180815,[1646703],[1393200],[1646703],"[1393200, 1646703]"
CBN-PdlC-A4-20180905,[1392608],"[1394540, 1394840]",[],"[1392608, 1394540, 1394840]"
CBN-PdlC-A4-20190701,[],[1391144],[1396118],"[1391144, 1396118]"
CBN-PdlC-A4-20190722,[],[1397475],"[1397475, 1646703, 1743299]","[1397475, 1743299, 1646703]"
CBN-PdlC-A4-20190812,[1722545],[1393824],"[1394999, 1397322]","[1393824, 1722545, 1397322, 1394999]"
CBN-PdlC-A4-20190909,"[1360591, 1397475]","[1360591, 1397475]","[1360591, 1397475, 1646703]","[1397475, 1646703, 1360591]"
CBN-PdlC-A4-20200629,[],[1356145],"[1646703, 1722437]","[1356145, 1722437, 1646703]"
CBN-PdlC-A4-20200722,"[1360590, 1393200, 1397475, 1646703]","[1392608, 1393200, 1646703]","[1392608, 1393200, 1646703, 1737647, 1743984]","[1392608, 1397475, 1360590, 1646703, 1393200, 1737647, 1743984]"
CBN-PdlC-A4-20200812,"[1646703, 1743984]","[1394540, 1646703, 1743984]","[1362990, 1397046, 1646703, 1743984]","[1394540, 1362990, 1646703, 1743984, 1397046]"
CBN-PdlC-A5-20130807,[],[1397475],"[1360591, 1392626]","[1392626, 1397475, 1360591]"
CBN-PdlC-A5-20130903,"[1396733, 1495503, 1741706]",[1397475],"[1392626, 1397475]","[1397475, 1741706, 1495503, 1392626, 1396733]"
CBN-PdlC-A5-20140721,"[1360591, 1363741, 1388915, 1397475, 1590997]","[1392767, 1394663, 1397046, 1397475, 1590997]","[1393275, 1394598, 1397475]","[1397475, 1394598, 1394663, 1360591, 1388915, 1590997, 1397046, 1393275, 1363741, 1392767]"
CBN-PdlC-A5-20140811,"[1359511, 1396869, 1738627]","[1359511, 1395807]","[1393710, 1741834]","[1738627, 1396869, 1741834, 1393710, 1359511, 1395807]"
CBN-PdlC-A5-20150701,[],[1388915],[1393245],"[1388915, 1393245]"
CBN-PdlC-A5-20150831,[1360591],"[1360591, 1361553, 1389028, 1397475]","[1356729, 1359511, 1397475, 1646703]","[1397475, 1389028, 1360591, 1646703, 1361553, 1359511, 1356729]"
CBN-PdlC-A5-20160705,[1397475],"[1363741, 1397475]","[1363741, 1397475, 1402995]","[1402995, 1397475, 1363741]"
CBN-PdlC-A5-20160726,"[1359835, 1363741, 1394289, 1549015, 1646703]","[1363741, 1397475, 1646703]","[1363741, 1646703]","[1397475, 1646703, 1394289, 1549015, 1359835, 1363741]"
CBN-PdlC-A5-20170816,[],[1397475],"[1360591, 1677641]","[1677641, 1397475, 1360591]"
CBN-PdlC-A5-20170906,[],[],[],[]
CBN-PdlC-A5-20180815,[1393245],[],"[1358627, 1388915, 1393200]","[1393200, 1358627, 1388915, 1393245]"
CBN-PdlC-A5-20180905,[1397475],[1393946],[1396869],"[1393946, 1397475, 1396869]"
CBN-PdlC-A5-20190909,[],"[1360591, 1393810]","[1360591, 1646703]","[1393810, 1646703, 1360591]"
CBN-PdlC-A5-20200722,"[1388915, 1418211]","[1359511, 1363741]",[1394999],"[1418211, 1363741, 1388915, 1359511, 1394999]"
CBN-PdlC-A6-20130807,"[1360591, 1395190, 1397475, 1646703]","[1360591, 1395190, 1397475, 1646703]","[1360591, 1392662, 1393857, 1395190, 1396869, 1397475, 1646703]","[1393857, 1397475, 1396869, 1646703, 1360591, 1392662, 1395190]"
CBN-PdlC-A6-20130903,"[1360591, 1396869, 1397475, 1646703]","[1360591, 1397475, 1646703]","[1360591, 1646703, 1743299]","[1397475, 1743299, 1396869, 1646703, 1360591]"
CBN-PdlC-A6-20140630,"[1355992, 1360591, 1361079, 1741834, 1743396, 1743924]","[1355992, 1359987, 1360591, 1361079, 1394065, 1396417, 1397942, 1399096, 1722437, 1741834, 1743396, 1743913, 1743924]","[1355992, 1359987, 1360591, 1361079, 1389028, 1394270, 1394322, 1722437, 1741834, 1743396, 1743924]","[1396417, 1399096, 1743396, 1722437, 1389028, 1743913, 1741834, 1360591, 1394065, 1394322, 1359987, 1743924, 1397942, 1361079, 1355992, 1394270]"
CBN-PdlC-A6-20140721,"[1360591, 1363741]","[1363741, 1397475, 1646703]","[1360591, 1397475, 1743299]","[1397475, 1743299, 1646703, 1360591, 1363741]"
CBN-PdlC-A6-20140901,"[1360591, 1396185, 1646703]","[1360591, 1396185, 1396869, 1646703]","[1360591, 1646703, 1743299]","[1743299, 1396869, 1646703, 1360591, 1396185]"
CBN-PdlC-A6-20150701,[],[1646703],[1393200],"[1393200, 1646703]"
CBN-PdlC-A6-20150810,[1360591],"[1391649, 1646703]","[1360591, 1646703]","[1391649, 1646703, 1360591]"
CBN-PdlC-A6-20150831,"[1360591, 1397475, 1743984]","[1360591, 1397475, 1646703]","[1360591, 1646703]","[1743984, 1397475, 1646703, 1360591]"
CBN-PdlC-A6-20160705,"[1359511, 1397475, 1495503, 1646703]","[1360591, 1646703]","[1360591, 1397475, 1397535, 1646703]","[1397475, 1360591, 1495503, 1646703, 1359511, 1397535]"
CBN-PdlC-A6-20160726,"[1360591, 1393824, 1397475, 1646703]","[1360591, 1397475, 1646703]","[1360591, 1393824, 1397475, 1646703, 1743299]","[1393824, 1397475, 1743299, 1646703, 1360591]"
CBN-PdlC-A6-20170816,"[1360591, 1391412, 1743299]","[1397475, 1741706, 1743299]","[1397475, 1743299]","[1397475, 1743299, 1741706, 1360591, 1391412]"
CBN-PdlC-A6-20170906,"[1360591, 1392662]","[1360591, 1392662, 1743299]","[1360591, 1390898, 1392662, 1646703]","[1743299, 1646703, 1360591, 1390898, 1392662]"
CBN-PdlC-A6-20180702,[1390846],[1397475],[1397475],"[1397475, 1390846]"
CBN-PdlC-A6-20180723,"[1389028, 1743299]",[1395868],"[1360591, 1389028, 1395868]","[1395868, 1743299, 1389028, 1360591]"
CBN-PdlC-A6-20180815,[],"[1394366, 1646703]","[1397065, 1646703]","[1397065, 1394366, 1646703]"
CBN-PdlC-A6-20180905,[1397475],"[1397475, 1399096]","[1397475, 1743299]","[1399096, 1397475, 1743299]"
CBN-PdlC-A6-20190701,[1360591],"[1360591, 1395805]","[1393314, 1394911, 1395805]","[1393314, 1394911, 1395805, 1360591]"
CBN-PdlC-A6-20190722,"[1360591, 1646703]","[1360591, 1395805]","[1390934, 1395805, 1396869, 1397942, 1502503, 1646703, 1722444, 1743924, 1743984]","[1396869, 1502503, 1722444, 1646703, 1360591, 1743984, 1743924, 1390934, 1397942, 1395805]"
CBN-PdlC-A6-20190812,"[1360591, 1646703]",[1396422],"[1360070, 1360591, 1545855, 1546251, 1646703, 1741626, 1743299, 1743984]","[1743299, 1360070, 1396422, 1546251, 1646703, 1360591, 1743984, 1741626, 1545855]"
CBN-PdlC-A6-20190909,"[1360591, 1395990, 1397475]","[1360591, 1395805, 1397475]","[1360591, 1362348, 1392553, 1397475, 1646703]","[1397475, 1392553, 1362348, 1360591, 1646703, 1395990, 1395805]"
CBN-PdlC-A6-20200722,"[1646703, 1743299]",[1646703],[1646703],"[1743299, 1646703]"
CBN-PdlC-A6-20200812,[1397475],"[1646703, 1741708]",[],"[1397475, 1741708, 1646703]"
CBN-PdlC-B1-20130807,"[1392137, 1392608, 1396733, 1396869]","[1355992, 1392608, 1393200, 1396733, 1396869]","[1355992, 1361079, 1392608, 1393200, 1396733, 1396869, 1478563, 1741834]","[1392608, 1478563, 1396869, 1392137, 1741834, 1393200, 1361079, 1355992, 1396733]"
CBN-PdlC-B1-20130903,"[1355992, 1392608, 1396857]","[1355992, 1392608]","[1355992, 1392608, 1396869]","[1355992, 1396857, 1392608, 1396869]"
CBN-PdlC-B1-20140721,[1393200],"[1355992, 1361079, 1392608, 1502503, 1722444, 1743924]","[1355992, 1361079, 1361514, 1392608, 1502503, 1722444, 1743924]","[1392608, 1502503, 1361514, 1722444, 1393200, 1743924, 1361079, 1355992]"
CBN-PdlC-B1-20140811,"[1392608, 1396733]",[1392608],[1392608],"[1392608, 1396733]"
CBN-PdlC-B1-20140901,[1392608],[1392608],[1392608],[1392608]
CBN-PdlC-B1-20150701,[],[1392608],"[1392608, 1393200, 1396663]","[1392608, 1393200, 1396663]"
CBN-PdlC-B1-20150720,[1392608],"[1360299, 1394857, 1399923, 1738592]","[1392608, 1399923, 1667464, 1738592]","[1392608, 1738592, 1667464, 1394857, 1360299, 1399923]"
CBN-PdlC-B1-20150810,"[1392608, 1412857]",[1392608],[1392608],"[1392608, 1412857]"
CBN-PdlC-B1-20150831,"[1392608, 1412857]","[1392608, 1412857]","[1392608, 1395807, 1412857]","[1392608, 1412857, 1395807]"
CBN-PdlC-B1-20160705,[1393200],[1392608],[1392608],"[1393200, 1392608]"
CBN-PdlC-B1-20160726,"[1392608, 1393200, 1396307]","[1392608, 1393200]","[1392608, 1393200]","[1392608, 1393200, 1396307]"
CBN-PdlC-B1-20170816,"[1355992, 1389771, 1392608]","[1391120, 1392220, 1392608, 1393200, 1396471]","[1392608, 1393200]","[1392608, 1389771, 1391120, 1393200, 1396471, 1355992, 1392220]"
CBN-PdlC-B1-20170906,[1392608],"[1361402, 1394866]","[1361079, 1396307, 1397490]","[1392608, 1394866, 1396307, 1397490, 1361079, 1361402]"
CBN-PdlC-B1-20180702,[],[],[],[]
CBN-PdlC-B1-20180723,"[1355992, 1392608, 1392767, 1393200, 1396733]","[1355992, 1392608, 1393200, 1738592]","[1392608, 1395974, 1396307]","[1392608, 1738592, 1395974, 1393200, 1396307, 1355992, 1396733, 1392767]"
CBN-PdlC-B1-20180815,[1355992],[],"[1398824, 1453566]","[1355992, 1398824, 1453566]"
CBN-PdlC-B1-20180905,"[1355992, 1392608, 1412857]","[1355992, 1392220, 1396307, 1412857]","[1355992, 1360299, 1392608, 1394840, 1398569, 1412857]","[1392608, 1398569, 1360299, 1396307, 1355992, 1412857, 1392220, 1394840]"
CBN-PdlC-B1-20190701,[1398824],[1395974],[],"[1398824, 1395974]"
CBN-PdlC-B1-20190722,"[1396107, 1742113]","[1392608, 1393200]","[1398824, 1741767]","[1392608, 1742113, 1741767, 1398824, 1396107, 1393200]"
CBN-PdlC-B1-20190812,"[1392611, 1396869]",[1394857],"[1355992, 1363741, 1741767]","[1392611, 1396869, 1741767, 1394857, 1355992, 1363741]"
CBN-PdlC-B1-20190909,"[1355992, 1392608, 1394866, 1396869, 1412857]","[1355992, 1392608]","[1355992, 1392608, 1393200, 1412857]","[1392608, 1396869, 1393200, 1394866, 1355992, 1412857]"
CBN-PdlC-B1-20200629,[],"[1355992, 1722437]",[],"[1355992, 1722437]"
CBN-PdlC-B1-20200722,"[1355992, 1392608, 1396869]","[1355992, 1392608, 1396307, 1396869, 1502503, 1741834]",[1392608],"[1392608, 1396869, 1502503, 1741834, 1396307, 1355992]"
CBN-PdlC-B1-20200812,"[1392608, 1503192, 1622908]","[1355993, 1392608, 1392662, 1412857, 1741564, 1742053]","[1392608, 1396869, 1412857, 1742053]","[1392608, 1741564, 1742053, 1396869, 1412857, 1392662, 1503192, 1355993, 1622908]"
CBN-PdlC-B2-20130807,"[1355992, 1360299, 1392608]","[1392608, 1396869]","[1355992, 1355993, 1360300, 1361079, 1362745, 1363630, 1392608, 1396869]","[1392608, 1396869, 1362745, 1360299, 1360300, 1363630, 1361079, 1355992, 1355993]"
CBN-PdlC-B2-20130903,"[1355992, 1392608, 1392614]",[1392608],[1392608],"[1355992, 1392608, 1392614]"
CBN-PdlC-B2-20140721,[1359632],"[1362745, 1392608, 1403109]","[1355992, 1396307, 1418211]","[1392608, 1418211, 1403109, 1359632, 1396307, 1355992, 1362745]"
CBN-PdlC-B2-20140811,"[1392608, 1396869, 1399923]","[1392608, 1396869]","[1392608, 1396869]","[1392608, 1399923, 1396869]"
CBN-PdlC-B2-20140901,[1392608],"[1355992, 1362745, 1392608]","[1355992, 1392608, 1394613, 1701831]","[1392608, 1701831, 1394613, 1355992, 1362745]"
CBN-PdlC-B2-20150701,"[1356401, 1363992, 1396307]",[1356401],[1392608],"[1363992, 1356401, 1396307, 1392608]"
CBN-PdlC-B2-20150720,[],"[1355992, 1392608, 1399923]","[1355993, 1399923, 1418211]","[1392608, 1418211, 1399923, 1355992, 1355993]"
CBN-PdlC-B2-20150810,"[1392608, 1399923]","[1392608, 1399923]",[1392608],"[1392608, 1399923]"
CBN-PdlC-B2-20150831,[1392608],[1392608],"[1355992, 1392608]","[1392608, 1355992]"
CBN-PdlC-B2-20160705,[],[1362745],[1396900],"[1362745, 1396900]"
CBN-PdlC-B2-20160726,"[1355993, 1356589, 1392608, 1392611]","[1355992, 1392608]","[1355992, 1362745, 1392608, 1396733, 1418211]","[1392608, 1392611, 1418211, 1356589, 1362745, 1355992, 1355993, 1396733]"
