quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A2-20180702,"[1357988, 1396869, 1478563]","[1394336, 1395974, 1396417, 1396869, 1398824, 1722437, 1722444, 1743924]","[1355992, 1357988, 1361079, 1393946, 1394336, 1394613, 1395974, 1396417, 1396869, 1397942, 1398184, 1398824, 1478563, 1502503, 1503192, 1722437, 1722444, 1737655, 1741834, 1743396, 1743924]","[1396869, 1395974, 1741834, 1393946, 1394336, 1478563, 1357988, 1743396, 1502503, 1398824, 1398184, 1743924, 1394613, 1397942, 1737655, 1361079, 1396417, 1722437, 1722444, 1503192, 1355992]"
CBN-PdlC-A2-20180723,[1396869],"[1391331, 1393200, 1396869, 1502503]","[1393200, 1396869, 1502503, 1722444, 1743397]","[1391331, 1396869, 1743397, 1502503, 1722444, 1393200]"
CBN-PdlC-A2-20180815,"[1355992, 1390846, 1478563]","[1356370, 1364038, 1396869]","[1356370, 1361079, 1363741, 1364038, 1390934, 1396869, 1398824, 1722437, 1722444, 1741834, 1743396, 1743924]","[1478563, 1743396, 1396869, 1364038, 1722437, 1398824, 1741834, 1722444, 1356370, 1743924, 1390934, 1361079, 1355992, 1363741, 1390846]"
CBN-PdlC-A2-20180905,"[1355992, 1357988, 1390846, 1390955, 1394336, 1395807, 1395990, 1396869, 1398816, 1646497, 1722444, 1743913, 1743924]","[1394613, 1396417, 1396869, 1410243, 1412857, 1722444, 1743396, 1743913, 1743924]","[1359511, 1361079, 1392662, 1393657, 1393946, 1394613, 1395807, 1395974, 1396737, 1396869, 1412857, 1478563, 1503192, 1722437, 1722444, 1737655, 1741834, 1743924, 1743971]","[1396737, 1396869, 1395974, 1741834, 1395990, 1359511, 1392662, 1393946, 1394336, 1398816, 1646497, 1478563, 1357988, 1743396, 1743913, 1743924, 1394613, 1361079, 1737655, 1396417, 1410243, 1722437, 1722444, 1355992, 1503192, 1395807, 1743971, 1390955, 1412857, 1393657, 1390846]"
CBN-PdlC-A2-20190701,"[1392388, 1396869, 1722444, 1743913, 1743924]","[1395974, 1737655, 1743924]","[1395974, 1396869, 1398824, 1743924]","[1392388, 1396869, 1395974, 1398824, 1743913, 1722444, 1743924, 1737655]"
CBN-PdlC-A2-20190722,"[1363741, 1503192, 1549015]","[1355992, 1357988, 1361079, 1363741, 1392388, 1394336, 1394540, 1395974, 1396417, 1396869, 1398184, 1398816, 1502503, 1503192, 1549015, 1722437, 1722444, 1741834, 1743396, 1743913, 1743924]","[1361079, 1394336, 1396417, 1396471, 1396737, 1396869, 1502503, 1503192, 1549015, 1622908, 1722437, 1722444, 1738592, 1741834, 1743422, 1743924]","[1396737, 1392388, 1396869, 1395974, 1741834, 1363741, 1394336, 1398816, 1357988, 1743396, 1502503, 1398184, 1743913, 1743924, 1361079, 1743422, 1396417, 1722437, 1722444, 1549015, 1503192, 1355992, 1738592, 1394540, 1396471, 1622908]"
CBN-PdlC-A2-20190812,"[1392745, 1396737, 1396869, 1502503]","[1359511, 1394336, 1396869, 1502503, 1512231, 1743924]","[1363741, 1392388, 1394336, 1396417, 1396869, 1412857, 1512231, 1722444]","[1394336, 1396737, 1396417, 1392388, 1396869, 1502503, 1512231, 1392745, 1722444, 1743924, 1359511, 1412857, 1363741]"
CBN-PdlC-A2-20190909,"[1355992, 1743913]","[1364038, 1391891, 1395974, 1395990, 1396869, 1412857, 1742180, 1743913]","[1361079, 1395807, 1395974, 1396417, 1412857, 1722437, 1722444, 1741834, 1743924]","[1396417, 1742180, 1396869, 1364038, 1395974, 1722437, 1743913, 1741834, 1722444, 1391891, 1743924, 1395990, 1361079, 1355992, 1412857, 1395807]"
CBN-PdlC-A2-20200629,[],"[1390790, 1743913]","[1395974, 1722437]","[1743913, 1722437, 1390790, 1395974]"
CBN-PdlC-A2-20200722,[1390690],"[1393946, 1394336, 1395974, 1396869]","[1356356, 1390690, 1395974, 1396869]","[1394336, 1390690, 1356356, 1396869, 1395974, 1393946]"
CBN-PdlC-A2-20200812,[1396869],"[1356669, 1357081, 1359636, 1361079, 1361402, 1361514, 1390846, 1390934, 1393946, 1394336, 1394613, 1396417, 1396471, 1396869, 1398184, 1418380, 1423209, 1478563, 1502503, 1503192, 1722444, 1737655, 1743924]","[1356370, 1356669, 1356871, 1361079, 1361647, 1393946, 1394336, 1396869, 1502503, 1722444]","[1396869, 1418380, 1359636, 1357081, 1393946, 1394336, 1478563, 1502503, 1398184, 1743924, 1394613, 1361079, 1737655, 1396417, 1356871, 1722444, 1356370, 1390934, 1503192, 1423209, 1361514, 1361647, 1396471, 1361402, 1356669, 1390846]"
CBN-PdlC-A3-20130807,"[1397524, 1410243]","[1392608, 1394540, 1397535]","[1356669, 1394540, 1395807, 1397524, 1397535]","[1392608, 1410243, 1394540, 1397524, 1356669, 1395807, 1397535]"
CBN-PdlC-A3-20130903,"[1392608, 1412857]","[1392608, 1393619, 1412857]","[1390639, 1392608, 1396869, 1412857, 1742052]","[1392608, 1742052, 1396869, 1390639, 1393619, 1412857]"
CBN-PdlC-A3-20140721,[1363741],[1363741],"[1363741, 1390785, 1393200, 1402995, 1532449]","[1390785, 1532449, 1393200, 1402995, 1363741]"
CBN-PdlC-A3-20140811,"[1392608, 1397535, 1412857]","[1392608, 1393200, 1396253, 1397535, 1412857]","[1364066, 1392608, 1412857, 1738735]","[1392608, 1364066, 1738735, 1393200, 1412857, 1396253, 1397535]"
CBN-PdlC-A3-20140901,"[1360299, 1390641, 1392608, 1396974, 1412857]","[1361872, 1390641, 1392608, 1393314, 1395949, 1395974, 1396869, 1412857, 1742052]","[1392608, 1393314, 1396869, 1412857]","[1392608, 1393314, 1742052, 1396869, 1395974, 1360299, 1395949, 1396974, 1361872, 1390641, 1412857]"
CBN-PdlC-A3-20150701,[1412857],"[1363741, 1392608, 1393314, 1397535, 1478563]","[1355992, 1390846, 1391331, 1397535, 1505431]","[1392608, 1393314, 1478563, 1391331, 1505431, 1355992, 1412857, 1363741, 1390846, 1397535]"
CBN-PdlC-A3-20150720,"[1359511, 1396733]","[1359511, 1392608, 1393200, 1396107, 1664563]","[1359511, 1363741, 1390764, 1392608, 1393200, 1394540]","[1392608, 1363741, 1396107, 1390764, 1394540, 1393200, 1664563, 1359511, 1396733]"
CBN-PdlC-A3-20150810,"[1355992, 1392608, 1393200, 1412857]","[1363741, 1392608, 1393200, 1393314, 1398569, 1492664]","[1392608, 1393200, 1393619, 1397528]","[1392608, 1393314, 1398569, 1492664, 1393200, 1397528, 1393619, 1355992, 1412857, 1363741]"
CBN-PdlC-A3-20150831,"[1394630, 1394857, 1394864, 1394866, 1412857, 1742052]","[1390846, 1392608, 1393200, 1394857, 1394866, 1394999, 1412857, 1519650]","[1356370, 1390846, 1391092, 1392608, 1393200, 1393314, 1394643, 1394857, 1398569, 1412857, 1722444]","[1392608, 1519650, 1393314, 1742052, 1394630, 1394857, 1398569, 1722444, 1394864, 1393200, 1394866, 1356370, 1391092, 1394643, 1394999, 1412857, 1390846]"
CBN-PdlC-A3-20160705,"[1393200, 1393824, 1394999]","[1393824, 1412857]","[1392608, 1393200, 1394857, 1397535, 1412857]","[1392608, 1393824, 1394857, 1393200, 1394999, 1412857, 1397535]"
CBN-PdlC-A3-20160726,[1397500],"[1393824, 1397535]","[1393200, 1393824, 1398824]","[1393824, 1398824, 1393200, 1397500, 1397535]"
CBN-PdlC-A3-20170816,"[1394643, 1512231]","[1390846, 1392608, 1394643, 1412857, 1512231, 1742052, 1744215]","[1393619, 1394643, 1412857]","[1392608, 1742052, 1512231, 1394643, 1393619, 1744215, 1412857, 1390846]"
CBN-PdlC-A3-20170906,"[1394866, 1412857]","[1394866, 1396869, 1412857]","[1394866, 1396869, 1412857]","[1412857, 1394866, 1396869]"
CBN-PdlC-A3-20180702,[1737655],[1363741],"[1363741, 1394598]","[1363741, 1394598, 1737655]"
CBN-PdlC-A3-20180723,"[1391331, 1412857]","[1391331, 1392565, 1392608, 1393200, 1412857, 1701831, 1743913]","[1356947, 1392608, 1393200, 1394289, 1394502, 1396869, 1397046, 1412857, 1722444]","[1392608, 1391331, 1396869, 1394502, 1701831, 1743913, 1722444, 1393200, 1394289, 1356947, 1392565, 1397046, 1412857]"
CBN-PdlC-A3-20180815,[1412857],[1394643],"[1392484, 1400110, 1412857]","[1412857, 1394643, 1392484, 1400110]"
CBN-PdlC-A3-20180905,[1426085],[1412857],[1412857],"[1412857, 1426085]"
CBN-PdlC-A3-20190701,[1396471],"[1397535, 1722444]","[1393200, 1396471, 1396869, 1397535, 1722444, 1743913]","[1396869, 1743913, 1722444, 1393200, 1396471, 1397535]"
CBN-PdlC-A3-20190722,"[1363741, 1412857]","[1358295, 1363741, 1412857]","[1356775, 1357577, 1359521, 1393824, 1395049, 1412857]","[1393824, 1359521, 1356775, 1357577, 1395049, 1358295, 1412857, 1363741]"
CBN-PdlC-A3-20190812,[1412857],"[1394999, 1412857]","[1360826, 1396471]","[1412857, 1360826, 1396471, 1394999]"
CBN-PdlC-A3-20190909,[],"[1392608, 1412857]","[1392608, 1394643, 1412857, 1742052]","[1392608, 1412857, 1394643, 1742052]"
CBN-PdlC-A3-20200629,"[1389740, 1390790]",[1399567],"[1356399, 1396471, 1555067]","[1390790, 1389740, 1356399, 1399567, 1396471, 1555067]"
CBN-PdlC-A3-20200722,[1512231],"[1393200, 1412857]","[1393314, 1396869, 1412857]","[1393314, 1396869, 1512231, 1393200, 1412857]"
CBN-PdlC-A3-20200812,"[1394866, 1412857, 1512231]","[1392608, 1412857]","[1392608, 1412857]","[1392608, 1412857, 1394866, 1512231]"
CBN-PdlC-A4-20130807,[],[],[1400126],[1400126]
CBN-PdlC-A4-20130903,"[1392608, 1394322]","[1392608, 1396717, 1742052]","[1363741, 1392608, 1393200, 1396471, 1646703]","[1392608, 1742052, 1396717, 1646703, 1393200, 1394322, 1396471, 1363741]"
CBN-PdlC-A4-20140811,"[1360591, 1393200, 1393824, 1395190, 1396733]","[1360591, 1392608, 1393200, 1396733, 1743299]",[1393200],"[1393824, 1392608, 1743299, 1360591, 1393200, 1395190, 1396733]"
CBN-PdlC-A4-20140901,[1677641],"[1646703, 1677641, 1741903]",[1478563],"[1677641, 1478563, 1741903, 1646703]"
CBN-PdlC-A4-20150701,"[1393200, 1394322]","[1356356, 1393200, 1393245]","[1362745, 1392608, 1393200, 1393245]","[1392608, 1356356, 1393200, 1394322, 1362745, 1393245]"
CBN-PdlC-A4-20150810,"[1392608, 1393200]","[1360591, 1361079, 1390846, 1392608, 1393200, 1393314, 1393824, 1394322, 1396869, 1397468, 1701831]","[1392608, 1393200, 1396869]","[1392608, 1393824, 1393314, 1396869, 1701831, 1360591, 1393200, 1394322, 1361079, 1397468, 1390846]"
CBN-PdlC-A4-20150831,"[1356145, 1363945]","[1391331, 1393200, 1394540]","[1356145, 1392608, 1393200, 1393564, 1393824, 1396733, 1646703]","[1392608, 1393824, 1391331, 1363945, 1394540, 1646703, 1393200, 1356145, 1393564, 1396733]"
CBN-PdlC-A4-20160705,[],"[1390793, 1393200]","[1392608, 1393200, 1397363]","[1393200, 1390793, 1392608, 1397363]"
CBN-PdlC-A4-20160726,[1393200],"[1392608, 1394322]","[1390846, 1392608, 1392611, 1393200, 1398824, 1400188]","[1392608, 1392611, 1398824, 1393200, 1394322, 1400188, 1390846]"
CBN-PdlC-A4-20170816,"[1646703, 1741661]","[1396869, 1646703, 1677641, 1743913, 1743924]","[1395990, 1396869, 1397184, 1489036, 1722437, 1743924]","[1397184, 1396869, 1722437, 1677641, 1743913, 1489036, 1646703, 1743924, 1395990, 1741661]"
CBN-PdlC-A4-20170906,"[1519650, 1651162, 1743984]","[1495503, 1742523, 1743984]","[1361079, 1393946, 1397535, 1742052]","[1519650, 1742052, 1393946, 1495503, 1743984, 1361079, 1651162, 1742523, 1397535]"
CBN-PdlC-A4-20180702,[],[],"[1394502, 1590997]","[1590997, 1394502]"
CBN-PdlC-A4-20180723,[1393200],"[1392608, 1393200]","[1393200, 1393245, 1400101]","[1393200, 1392608, 1393245, 1400101]"
CBN-PdlC-A4-20180815,[1646703],[1393200],"[1397042, 1646703, 1743299]","[1393200, 1397042, 1743299, 1646703]"
CBN-PdlC-A4-20180905,[1392608],"[1356145, 1394540, 1394840, 1722671]",[1393200],"[1392608, 1394540, 1722671, 1393200, 1356145, 1394840]"
CBN-PdlC-A4-20190701,[1397475],[1391144],[1396118],"[1391144, 1397475, 1396118]"
CBN-PdlC-A4-20190722,"[1393824, 1646703]","[1397475, 1502503, 1741903]","[1392767, 1397475, 1646703, 1743299, 1743984]","[1393824, 1397475, 1743299, 1502503, 1741903, 1646703, 1743984, 1392767]"
CBN-PdlC-A4-20190812,[1722545],"[1393824, 1742523]","[1355993, 1394999, 1397322, 1622908]","[1393824, 1397322, 1722545, 1394999, 1355993, 1742523, 1622908]"
CBN-PdlC-A4-20190909,"[1360591, 1397475]","[1360591, 1397475]","[1360591, 1397475, 1646703, 1677641, 1743299]","[1397475, 1743299, 1677641, 1646703, 1360591]"
CBN-PdlC-A4-20200629,[],[1356145],"[1394540, 1397535, 1646703, 1722437]","[1722437, 1394540, 1646703, 1356145, 1397535]"
CBN-PdlC-A4-20200722,"[1360590, 1393200, 1396869, 1397475, 1646703, 1737647]","[1360591, 1392608, 1393200, 1646703]","[1361511, 1392608, 1393200, 1645851, 1646703, 1737647, 1743984, 1744004]","[1392608, 1397475, 1744004, 1396869, 1361511, 1360590, 1646703, 1393200, 1737647, 1360591, 1743984, 1645851]"
CBN-PdlC-A4-20200812,"[1397475, 1646703, 1743984]","[1646703, 1743984]",[1646703],"[1743984, 1397475, 1646703]"
CBN-PdlC-A5-20130807,"[1356669, 1359835]","[1359835, 1397475, 1397535]","[1356669, 1360591, 1390659, 1392626, 1402995]","[1397475, 1390659, 1360591, 1392626, 1402995, 1359835, 1356669, 1397535]"
CBN-PdlC-A5-20130903,"[1391427, 1396733, 1396857, 1495503, 1741706]","[1397475, 1529305]","[1392626, 1397475]","[1391427, 1397475, 1741706, 1529305, 1495503, 1392626, 1396857, 1396733]"
CBN-PdlC-A5-20140721,"[1360591, 1363741, 1388915, 1397475, 1418211, 1590997]","[1392767, 1394663, 1395807, 1397046, 1397475, 1590997]","[1359835, 1388915, 1393275, 1394540, 1394598, 1394663, 1397475, 1418211]","[1397475, 1418211, 1394598, 1394663, 1394540, 1360591, 1388915, 1590997, 1397046, 1393275, 1359835, 1363741, 1395807, 1392767]"
CBN-PdlC-A5-20140811,"[1359511, 1396869, 1478563, 1738627]","[1359511, 1361801, 1395807, 1743913]","[1393710, 1395807, 1741834]","[1478563, 1738627, 1396869, 1361801, 1743913, 1741834, 1393710, 1359511, 1395807]"
CBN-PdlC-A5-20150701,[1402995],"[1388915, 1393200]","[1389977, 1393200, 1393245, 1402995]","[1393200, 1402995, 1388915, 1389977, 1393245]"
CBN-PdlC-A5-20150831,"[1360591, 1646703]","[1360591, 1361553, 1389028, 1397475, 1646703, 1743299]","[1356729, 1359511, 1364025, 1389028, 1396185, 1396253, 1397475, 1646703]","[1397475, 1389028, 1743299, 1396185, 1646703, 1360591, 1361553, 1359511, 1356729, 1396253, 1364025]"
CBN-PdlC-A5-20160705,[1397475],"[1363741, 1397045, 1397475, 1744235]","[1363741, 1397475, 1397535, 1402995, 1744235]","[1397475, 1744235, 1402995, 1397045, 1363741, 1397535]"
CBN-PdlC-A5-20160726,"[1359835, 1360985, 1363741, 1388915, 1394289, 1397475, 1549015, 1646703]","[1363741, 1397475, 1646703]","[1363741, 1397046, 1398824, 1646703]","[1397475, 1398824, 1646703, 1394289, 1388915, 1397046, 1549015, 1360985, 1359835, 1363741]"
CBN-PdlC-A5-20170816,"[1360591, 1741706]",[1397475],"[1360591, 1397475, 1677641, 1738042, 1743299]","[1397475, 1743299, 1677641, 1741706, 1360591, 1738042]"
CBN-PdlC-A5-20170906,[1397475],[],[],[1397475]
CBN-PdlC-A5-20180815,[1393245],[1393200],"[1358627, 1388915, 1393200]","[1393200, 1358627, 1388915, 1393245]"
CBN-PdlC-A5-20180905,"[1397475, 1478563]","[1359511, 1393946]","[1393946, 1396869, 1478563]","[1397475, 1478563, 1396869, 1359511, 1393946]"
CBN-PdlC-A5-20190909,[],"[1360591, 1360840, 1393810, 1396185, 1400110, 1741706]","[1360591, 1393810, 1646703]","[1360840, 1741706, 1400110, 1360591, 1646703, 1393810, 1396185]"
CBN-PdlC-A5-20200722,"[1388915, 1418211]","[1359511, 1363741, 1418211, 1646703]","[1394999, 1743299]","[1418211, 1394999, 1743299, 1646703, 1388915, 1359511, 1363741]"
CBN-PdlC-A6-20130807,"[1360591, 1394322, 1395190, 1397475, 1646703, 1677641]","[1360591, 1395190, 1397475, 1646703]","[1360591, 1392662, 1393857, 1395190, 1396869, 1397475, 1646703, 1743299, 1743924]","[1393857, 1397475, 1743299, 1396869, 1677641, 1646703, 1360591, 1394322, 1743924, 1395190, 1392662]"
CBN-PdlC-A6-20130903,"[1360591, 1397475, 1646703]","[1360591, 1397475, 1646703]","[1360591, 1646703, 1743299]","[1397475, 1646703, 1743299, 1360591]"
CBN-PdlC-A6-20140630,"[1355992, 1360591, 1361079, 1399096, 1741834, 1743396, 1743913, 1743924]","[1355992, 1359987, 1360591, 1361079, 1361576, 1364025, 1390934, 1394065, 1394322, 1396417, 1397942, 1399096, 1722437, 1737655, 1741834, 1743396, 1743913, 1743924]","[1355992, 1359987, 1360591, 1361079, 1364025, 1389028, 1394270, 1394322, 1397942, 1722437, 1741834, 1743396, 1743924]","[1741834, 1394065, 1394322, 1743396, 1361576, 1743913, 1743924, 1397942, 1737655, 1399096, 1361079, 1364025, 1396417, 1722437, 1360591, 1390934, 1355992, 1394270, 1389028, 1359987]"
CBN-PdlC-A6-20140721,"[1360591, 1363741]","[1360591, 1363741, 1397475, 1646703, 1743299]","[1360591, 1397475, 1743299]","[1397475, 1743299, 1646703, 1360591, 1363741]"
CBN-PdlC-A6-20140901,"[1360591, 1396185, 1646703]","[1360591, 1646703]","[1360591, 1397475, 1646703, 1737699, 1743299]","[1737699, 1397475, 1743299, 1646703, 1360591, 1396185]"
CBN-PdlC-A6-20150701,[],"[1356356, 1646703]","[1392626, 1392631, 1393200, 1394540]","[1356356, 1394540, 1646703, 1393200, 1392626, 1392631]"
CBN-PdlC-A6-20150810,"[1360591, 1646703]","[1360591, 1391649, 1397971, 1646703]","[1360591, 1646703, 1743299]","[1391649, 1743299, 1646703, 1360591, 1397971]"
CBN-PdlC-A6-20150831,"[1360591, 1397475, 1646703, 1743984]","[1360591, 1397475, 1646703]","[1360591, 1646703]","[1743984, 1397475, 1646703, 1360591]"
CBN-PdlC-A6-20160705,"[1359511, 1360591, 1397475, 1495503, 1646703]","[1360591, 1495503, 1646703]","[1360591, 1395807, 1397475, 1397535, 1646703]","[1397475, 1495503, 1360591, 1646703, 1397535, 1359511, 1395807]"
CBN-PdlC-A6-20160726,"[1360591, 1393824, 1397475, 1646703]","[1397475, 1646703]","[1360591, 1393824, 1397475, 1646703, 1743299]","[1393824, 1397475, 1743299, 1646703, 1360591]"
CBN-PdlC-A6-20170816,"[1360591, 1391412, 1395158, 1743299]","[1391412, 1397475, 1677641, 1741706, 1743299]","[1397475, 1743299]","[1397475, 1743299, 1677641, 1741706, 1360591, 1391412, 1395158]"
