quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A2-20180702,"[1357988, 1396869, 1478563]","[1396869, 1722437, 1722444, 1398824, 1722444, 1743924, 1395974, 1394336, 1396869, 1722437, 1722444, 1743924, 1394336, 1395974, 1396417]","[1398824, 1391427, 1395974, 1741805, 1743337, 1394336, 1394613, 1361079, 1390934, 1393946, 1396417, 1396869, 1397942, 1398184, 1502503, 1503192, 1722437, 1722444, 1737655, 1741834, 1743396, 1743397, 1743924]","[1396869, 1395974, 1741834, 1393946, 1394336, 1478563, 1357988, 1743396, 1743397, 1502503, 1398824, 1398184, 1743924, 1394613, 1397942, 1361079, 1737655, 1396417, 1391427, 1722437, 1722444, 1390934, 1503192, 1743337, 1741805]"
CBN-PdlC-A2-20180723,[1396869],"[1396869, 1393200, 1393200, 1391331, 1396869, 1502503]","[1393200, 1396869, 1743397, 1502503]","[1391331, 1396869, 1743397, 1502503, 1393200]"
CBN-PdlC-A2-20180815,"[1355992, 1478563, 1390846]","[1364038, 1356370, 1396869, 1396869]","[1397353, 1356370, 1396737, 1398824]","[1396737, 1478563, 1396869, 1364038, 1398824, 1397353, 1356370, 1355992, 1390846]"
CBN-PdlC-A2-20180905,"[1390955, 1395990, 1355992, 1396869, 1394336, 1396869, 1398816, 1722444, 1743913, 1743924, 1395807, 1743913, 1646497, 1357988, 1390846, 1394336, 1396869]","[1410243, 1412857, 1396869, 1394613, 1743913, 1396417, 1396869, 1722444, 1743396, 1743913, 1743924]","[1393946, 1412857, 1396869, 1395807, 1396737, 1361079, 1394613, 1396417, 1503192, 1722437, 1722444, 1737655, 1741834, 1743924]","[1396737, 1396869, 1741834, 1395990, 1393946, 1394336, 1398816, 1646497, 1357988, 1743396, 1743913, 1743924, 1394613, 1361079, 1737655, 1396417, 1410243, 1722437, 1722444, 1355992, 1503192, 1395807, 1390955, 1412857, 1390846]"
CBN-PdlC-A2-20190701,"[1392388, 1396869, 1722444, 1743913, 1743924]","[1737655, 1395974, 1743924]","[1737655, 1395974, 1398824]","[1392388, 1396869, 1395974, 1398824, 1743913, 1722444, 1743924, 1737655]"
CBN-PdlC-A2-20190722,"[1549015, 1549015, 1503192, 1363741]","[1549015, 1363741, 1394540, 1363741, 1396869, 1743913, 1395974, 1355992, 1357988, 1361079, 1392388, 1394336, 1396417, 1396869, 1398184, 1398816, 1502503, 1503192, 1722437, 1722444, 1741834, 1743396, 1743913, 1743924]","[1549015, 1394540, 1363741, 1390846, 1396869, 1394336, 1361079, 1502503, 1503192, 1722437, 1722444, 1741834, 1743924]","[1392388, 1396869, 1395974, 1741834, 1363741, 1394336, 1398816, 1357988, 1743396, 1502503, 1398184, 1743913, 1743924, 1361079, 1396417, 1722437, 1722444, 1549015, 1503192, 1355992, 1394540, 1390846]"
CBN-PdlC-A2-20190812,"[1502503, 1392745, 1396737, 1396869]","[1396869, 1359511, 1394336, 1396869, 1743924, 1394336, 1512231, 1396869, 1502503]","[1396869, 1398824, 1394336, 1722437, 1743924, 1512231, 1412857, 1394613]","[1394336, 1396737, 1396869, 1722437, 1502503, 1512231, 1392745, 1398824, 1743924, 1394613, 1359511, 1412857]"
CBN-PdlC-A2-20190909,"[1355992, 1743913, 1743913]","[1396869, 1391891, 1412857, 1364038, 1396869, 1395990, 1395974, 1743913, 1742180]","[1741706, 1414365, 1412857, 1395974, 1395807]","[1742180, 1396869, 1364038, 1395974, 1743913, 1741706, 1391891, 1395990, 1355992, 1412857, 1414365, 1395807]"
CBN-PdlC-A2-20200629,[],"[1743913, 1390790]",[1395974],"[1743913, 1390790, 1395974]"
CBN-PdlC-A2-20200722,[1390690],"[1395974, 1395974, 1394336, 1396869, 1395974, 1393946]","[1390690, 1395974, 1394336, 1396869]","[1394336, 1390690, 1396869, 1395974, 1393946]"
CBN-PdlC-A2-20200812,"[1396869, 1396869]","[1396869, 1423209, 1396869, 1356669, 1357081, 1359636, 1361079, 1361402, 1361514, 1390846, 1390934, 1393946, 1394336, 1394613, 1396417, 1396471, 1396869, 1398184, 1410243, 1418380, 1478563, 1502503, 1503192, 1722444, 1737655, 1743924]","[1359511, 1394336, 1396869]","[1396869, 1418380, 1359636, 1359511, 1357081, 1393946, 1394336, 1478563, 1502503, 1398184, 1743924, 1394613, 1361079, 1737655, 1396417, 1410243, 1722444, 1390934, 1503192, 1423209, 1361514, 1396471, 1361402, 1356669, 1390846]"
CBN-PdlC-A3-20130807,"[1410243, 1397524]","[1394540, 1397535, 1397535, 1392608]",[1356669],"[1392608, 1410243, 1394540, 1397524, 1356669, 1397535]"
CBN-PdlC-A3-20130903,"[1412857, 1392608]","[1412857, 1393619, 1392608, 1392608]","[1396869, 1412857, 1364179, 1392608, 1395807]","[1392608, 1396869, 1393619, 1364179, 1412857, 1395807]"
CBN-PdlC-A3-20140721,[1363741],[1363741],"[1390785, 1532449, 1363741, 1402995]","[1390785, 1402995, 1363741, 1532449]"
CBN-PdlC-A3-20140811,"[1397535, 1412857, 1412857, 1392608]","[1393200, 1412857, 1412857, 1412857, 1396253, 1397535, 1392608, 1412857, 1392608]","[1393200, 1392608, 1393619, 1412857, 1395807, 1360299]","[1392608, 1360299, 1393200, 1393619, 1412857, 1396253, 1395807, 1397535]"
CBN-PdlC-A3-20140901,"[1390641, 1412857, 1412857, 1360299, 1392608, 1396974]","[1393314, 1361872, 1390641, 1412857, 1742052, 1412857, 1393314, 1412857, 1412857, 1742052, 1392608, 1392608, 1392608, 1395949, 1395974, 1396869]","[1361872, 1390641, 1412857, 1742052, 1392608, 1395974, 1391331, 1396869, 1741834, 1743924, 1743913]","[1392608, 1393314, 1391331, 1742052, 1396869, 1395974, 1743913, 1741834, 1360299, 1395949, 1396974, 1361872, 1390641, 1743924, 1412857]"
CBN-PdlC-A3-20150701,"[1412857, 1412857]","[1393314, 1397535, 1363741, 1392608, 1478563]","[1391331, 1397535, 1392626]","[1392608, 1393314, 1478563, 1391331, 1392626, 1412857, 1363741, 1397535]"
CBN-PdlC-A3-20150720,"[1359511, 1396733]","[1393200, 1359511, 1396107, 1664563, 1392608]","[1398824, 1393200, 1390764, 1664563]","[1392608, 1398824, 1396107, 1390764, 1393200, 1664563, 1359511, 1396733]"
CBN-PdlC-A3-20150810,"[1393200, 1412857, 1355992, 1392608]","[1393200, 1398569, 1393200, 1363741, 1393314, 1392608, 1393314, 1492664, 1392608, 1392608]","[1393200, 1363741, 1394540, 1393619, 1412857, 1392608, 1400096]","[1392608, 1400096, 1393314, 1398569, 1394540, 1492664, 1393200, 1393619, 1355992, 1412857, 1363741]"
CBN-PdlC-A3-20150831,"[1742052, 1412857, 1412857, 1394630, 1394857, 1394864, 1394866, 1394866]","[1394999, 1412857, 1519650, 1390846, 1392608, 1394857, 1392608, 1394866]","[1393200, 1394999, 1398569, 1412857, 1391092, 1394643, 1394857, 1392608]","[1392608, 1519650, 1742052, 1394630, 1394857, 1398569, 1394864, 1393200, 1394866, 1394643, 1391092, 1394999, 1412857, 1390846]"
CBN-PdlC-A3-20160705,"[1393200, 1393824, 1394999, 1357577]","[1393824, 1412857]","[1393200, 1397535, 1412857]","[1393824, 1357577, 1393200, 1394999, 1412857, 1397535]"
CBN-PdlC-A3-20160726,[1397500],"[1393824, 1397535]","[1393200, 1393824, 1394999, 1394540, 1397046, 1412857, 1398824]","[1393824, 1398824, 1394540, 1393200, 1397046, 1394999, 1412857, 1397500, 1397535]"
CBN-PdlC-A3-20170816,"[1394643, 1512231]","[1742052, 1412857, 1394643, 1412857, 1744215, 1392608, 1512231, 1390846]","[1412857, 1393619, 1394643]","[1392608, 1742052, 1512231, 1394643, 1393619, 1744215, 1412857, 1390846]"
CBN-PdlC-A3-20170906,"[1412857, 1394866]","[1412857, 1394866, 1396869]","[1393200, 1394840, 1394866, 1394366, 1356370, 1356399, 1396869]","[1396869, 1356399, 1393200, 1394866, 1356370, 1394840, 1412857, 1394366]"
CBN-PdlC-A3-20180702,[1737655],[1363741],[],"[1363741, 1737655]"
CBN-PdlC-A3-20180723,"[1391331, 1412857]","[1393200, 1392565, 1391331, 1412857, 1392608, 1701831, 1743913]","[1393200, 1396185, 1397046, 1356947, 1412857]","[1392608, 1391331, 1701831, 1743913, 1396185, 1393200, 1356947, 1392565, 1397046, 1412857]"
CBN-PdlC-A3-20180815,[1412857],[1394643],"[1391331, 1394643]","[1412857, 1394643, 1391331]"
CBN-PdlC-A3-20180905,[1426085],"[1361617, 1390846, 1412857, 1412857, 1412857, 1357608, 1412857, 1412857]","[1412857, 1397535, 1390641, 1356370, 1356399, 1742180, 1478563]","[1478563, 1742180, 1426085, 1357608, 1356399, 1361617, 1390641, 1356370, 1412857, 1390846, 1397535]"
CBN-PdlC-A3-20190701,[1396471],"[1397535, 1722444]","[1393947, 1397535]","[1393947, 1397535, 1722444, 1396471]"
CBN-PdlC-A3-20190722,"[1363741, 1412857]","[1363741, 1363741, 1412857, 1358295, 1412857]","[1356669, 1393200, 1412857, 1395049, 1357577]","[1395049, 1357577, 1356669, 1393200, 1358295, 1412857, 1363741]"
CBN-PdlC-A3-20190812,[1412857],"[1394999, 1412857]","[1742052, 1360826, 1489036]","[1742052, 1489036, 1394999, 1412857, 1360826]"
CBN-PdlC-A3-20190909,[],"[1412857, 1392608]","[1391337, 1412857, 1742052, 1394643, 1392608]","[1392608, 1742052, 1391337, 1394643, 1412857]"
CBN-PdlC-A3-20200629,"[1389740, 1390790]",[1399567],"[1396471, 1555067]","[1390790, 1389740, 1399567, 1396471, 1555067]"
CBN-PdlC-A3-20200722,[1512231],"[1393200, 1412857, 1412857]","[1412857, 1398167, 1355992, 1503192]","[1512231, 1503192, 1393200, 1398167, 1355992, 1412857]"
CBN-PdlC-A3-20200812,"[1512231, 1412857, 1412857, 1394866, 1512231]","[1412857, 1412857, 1412857, 1412857, 1412857, 1412857, 1392608, 1394866, 1394840, 1392608]","[1738592, 1412857, 1742053, 1392608, 1400096]","[1392608, 1738592, 1400096, 1742053, 1512231, 1394866, 1394840, 1412857]"
CBN-PdlC-A4-20130807,[],[],[1394908],[1394908]
CBN-PdlC-A4-20130903,"[1392608, 1394322]","[1392608, 1392608, 1742052, 1396717]","[1392608, 1363741, 1646703]","[1392608, 1742052, 1396717, 1646703, 1394322, 1363741]"
CBN-PdlC-A4-20140811,"[1396733, 1396733, 1393200, 1393200, 1393824, 1396733, 1393200, 1396733, 1393824, 1360591, 1395190]","[1392608, 1396733, 1393200, 1393200, 1396733, 1393200, 1396733, 1360591, 1743299]","[1393200, 1400096, 1396842]","[1393824, 1392608, 1400096, 1743299, 1396842, 1360591, 1393200, 1395190, 1396733]"
CBN-PdlC-A4-20140901,[1677641],"[1741903, 1646703, 1677641]",[],"[1677641, 1646703, 1741903]"
CBN-PdlC-A4-20150701,"[1393200, 1393200, 1393200, 1394322]","[1356356, 1393245, 1393200, 1393200, 1393200]","[1359521, 1392608, 1393200, 1743299]","[1392608, 1359521, 1743299, 1356356, 1393200, 1394322, 1393245]"
CBN-PdlC-A4-20150810,[1392608],"[1393200, 1392608, 1393824, 1397468, 1392608, 1392608, 1361079, 1390846, 1393314, 1396869, 1701831, 1393200, 1393200, 1394322, 1360591]","[1393200, 1392608, 1742100, 1391412]","[1392608, 1393824, 1393314, 1396869, 1701831, 1360591, 1393200, 1394322, 1742100, 1391412, 1361079, 1397468, 1390846]"
CBN-PdlC-A4-20150831,"[1363945, 1356145]","[1393200, 1393200, 1393200, 1391331, 1394540]","[1356356, 1391331, 1392608, 1396733, 1393200, 1646703, 1360591, 1393564]","[1392608, 1391331, 1356356, 1363945, 1394540, 1646703, 1393200, 1356145, 1360591, 1393564, 1396733]"
CBN-PdlC-A4-20160705,[],"[1393200, 1390793]","[1393200, 1426085]","[1393200, 1390793, 1426085]"
CBN-PdlC-A4-20160726,[1393200],"[1392608, 1394322]","[1393200, 1392608, 1400188, 1392611, 1398824, 1646703]","[1392608, 1392611, 1398824, 1646703, 1393200, 1394322, 1400188]"
CBN-PdlC-A4-20170816,"[1741661, 1646703]","[1677641, 1396869, 1743913, 1743924, 1646703]","[1395990, 1489036, 1743971, 1646703]","[1743971, 1396869, 1677641, 1743913, 1489036, 1646703, 1743924, 1395990, 1741661]"
CBN-PdlC-A4-20170906,"[1519650, 1651162, 1743984]","[1495503, 1742523, 1743984]","[1360110, 1743971]","[1519650, 1743971, 1360110, 1495503, 1743984, 1651162, 1742523]"
CBN-PdlC-A4-20180702,[],[],[],[]
CBN-PdlC-A4-20180723,[1393200],"[1393200, 1393200, 1392608, 1393200, 1393200]","[1393200, 1400101, 1392608, 1362745, 1394065, 1742115]","[1392608, 1742115, 1400101, 1393200, 1394065, 1362745]"
CBN-PdlC-A4-20180815,[1646703],[1393200],"[1393245, 1396185, 1397046]","[1646703, 1393200, 1397046, 1396185, 1393245]"
CBN-PdlC-A4-20180905,[1392608],"[1394540, 1394840, 1356145, 1722671]","[1393200, 1392608]","[1392608, 1394540, 1722671, 1393200, 1356145, 1394840]"
CBN-PdlC-A4-20190701,[1397475],[1391144],"[1360591, 1394322]","[1391144, 1394322, 1397475, 1360591]"
CBN-PdlC-A4-20190722,"[1393824, 1646703, 1646703]","[1741903, 1397475, 1502503, 1397475]","[1357445, 1646703, 1743299, 1397475, 1502503, 1677641, 1356145]","[1393824, 1397475, 1743299, 1357445, 1502503, 1677641, 1741903, 1646703, 1356145]"
CBN-PdlC-A4-20190812,[1722545],"[1393824, 1393824, 1742523, 1742523, 1742523]","[1355993, 1363056]","[1393824, 1363056, 1722545, 1355993, 1742523]"
CBN-PdlC-A4-20190909,"[1360591, 1360591, 1360591, 1397475, 1397475]","[1360591, 1397475, 1397475, 1397475, 1360591, 1397475, 1360591, 1389028, 1397475]","[1389771, 1397475, 1743299, 1360591, 1395805, 1394641, 1356145, 1677641, 1646703]","[1397475, 1389028, 1743299, 1677641, 1389771, 1360591, 1646703, 1394641, 1356145, 1395805]"
CBN-PdlC-A4-20200629,[],[1356145],[1646703],"[1356145, 1646703]"
CBN-PdlC-A4-20200722,"[1393200, 1737647, 1397475, 1646703, 1360590, 1646703, 1396869]","[1393200, 1392608, 1360591, 1393200, 1646703, 1646703, 1646703, 1646703]","[1392608, 1393200, 1737647, 1361511, 1646703, 1743984, 1744004]","[1392608, 1397475, 1744004, 1396869, 1361511, 1360590, 1646703, 1393200, 1737647, 1360591, 1743984]"
CBN-PdlC-A4-20200812,"[1646703, 1646703, 1397475, 1743984]","[1394540, 1646703, 1743984, 1646703, 1646703, 1646703, 1391331, 1646703, 1743984]","[1392608, 1359665, 1743984, 1646703]","[1392608, 1391331, 1397475, 1394540, 1646703, 1743984, 1359665]"
CBN-PdlC-A5-20130807,"[1356669, 1359835]","[1359835, 1397475, 1397535]","[1358925, 1393857, 1397432, 1359511, 1400110, 1392626, 1393200, 1402995]","[1393857, 1397475, 1358925, 1400110, 1393200, 1392626, 1402995, 1359511, 1397432, 1359835, 1356669, 1397535]"
CBN-PdlC-A5-20130903,"[1396857, 1396733, 1741706, 1391427, 1495503]","[1397475, 1529305, 1397475]",[1397475],"[1391427, 1397475, 1741706, 1529305, 1495503, 1396857, 1396733]"
CBN-PdlC-A5-20140721,"[1418211, 1363741, 1397475, 1388915, 1590997, 1360591, 1397475]","[1392767, 1397046, 1397475, 1394663, 1590997, 1397475, 1395807, 1590997]","[1359835, 1397475, 1418211, 1394598, 1388915, 1590997]","[1418211, 1397475, 1394598, 1394663, 1360591, 1388915, 1590997, 1397046, 1359835, 1363741, 1395807, 1392767]"
CBN-PdlC-A5-20140811,"[1738627, 1359511, 1396869, 1478563]","[1359511, 1359511, 1361801, 1395807, 1743913]","[1359511, 1395807]","[1478563, 1738627, 1396869, 1361801, 1743913, 1359511, 1395807]"
CBN-PdlC-A5-20150701,[1402995],"[1393200, 1388915]","[1393200, 1392767, 1359835, 1396094]","[1393200, 1402995, 1388915, 1359835, 1396094, 1392767]"
CBN-PdlC-A5-20150831,"[1360591, 1360591, 1646703]","[1361553, 1397475, 1360591, 1397475, 1389028, 1743299, 1646703]","[1364025, 1397475, 1359511, 1402995, 1741880, 1396253, 1360591, 1646703, 1743299, 1363741]","[1397475, 1389028, 1743299, 1363741, 1646703, 1360591, 1361553, 1402995, 1359511, 1741880, 1364025, 1396253]"
CBN-PdlC-A5-20160705,"[1397475, 1397475]","[1363741, 1397475, 1744235, 1397045, 1397475]","[1363741, 1397475]","[1397475, 1397045, 1363741, 1744235]"
CBN-PdlC-A5-20160726,"[1360985, 1549015, 1359835, 1363741, 1363741, 1388915, 1394289, 1397475, 1646703]","[1363741, 1363741, 1646703, 1397475]","[1393946, 1363741, 1392534, 1398824, 1646703]","[1397475, 1398824, 1646703, 1394289, 1388915, 1392534, 1549015, 1360985, 1393946, 1359835, 1363741]"
CBN-PdlC-A5-20170816,"[1741706, 1360591]","[1397475, 1397475]","[1535234, 1677641, 1743299, 1363016, 1397475, 1395807]","[1535234, 1397475, 1743299, 1363016, 1677641, 1741706, 1360591, 1395807]"
CBN-PdlC-A5-20170906,[1397475],[],"[1396900, 1743299]","[1397475, 1396900, 1743299]"
CBN-PdlC-A5-20180815,[1393245],[1393200],"[1393200, 1395049, 1358627]","[1393200, 1395049, 1358627, 1393245]"
CBN-PdlC-A5-20180905,"[1478563, 1397475]","[1393946, 1359511]","[1396869, 1502503, 1743971]","[1478563, 1397475, 1396869, 1743971, 1502503, 1359511, 1393946]"
CBN-PdlC-A5-20190909,[],"[1393810, 1393810, 1741706, 1396185, 1360591, 1360840, 1400110]","[1393810, 1603775]","[1360840, 1741706, 1400110, 1360591, 1393810, 1396185, 1603775]"
CBN-PdlC-A5-20200722,"[1397043, 1418211, 1388915]","[1359511, 1363741, 1418211, 1646703, 1418211]","[1743299, 1423209, 1356042, 1363738]","[1418211, 1743299, 1423209, 1356042, 1646703, 1397043, 1388915, 1359511, 1363738, 1363741]"
CBN-PdlC-A6-20130807,"[1360591, 1397475, 1677641, 1394322, 1395190, 1646703, 1395190, 1397475]","[1360591, 1397475, 1646703, 1360591, 1395190, 1395190]","[1646703, 1360591, 1396869, 1397475, 1743299, 1395190, 1393857]","[1393857, 1397475, 1743299, 1396869, 1677641, 1360591, 1646703, 1394322, 1395190]"
CBN-PdlC-A6-20130903,"[1646703, 1389028, 1396869, 1646703, 1646703, 1360591, 1360591, 1397475, 1646703, 1360591, 1646703, 1397475, 1646703, 1397475]","[1646703, 1646703, 1646703, 1646703, 1360591, 1646703, 1397475, 1360591, 1360591, 1646703, 1397475, 1360591, 1743299, 1397475]","[1743299, 1389028, 1396869, 1360591, 1646703, 1743984, 1395990, 1396185, 1391412, 1393245]","[1397475, 1389028, 1396869, 1743299, 1360591, 1646703, 1743984, 1391412, 1395990, 1396185, 1393245]"
