quadrat_id,species_ids_5x5,species_ids_7x7,species_ids_9x9,species_ids
CBN-PdlC-A1-20190812,[1390846],"[1743971, 1392608]",[1390846],"[1392608, 1743971, 1390846]"
CBN-PdlC-A1-20190909,[],"[1390966, 1392608]","[1391331, 1362745]","[1392608, 1362745, 1391331, 1390966]"
CBN-PdlC-A1-20200629,"[1396417, 1743913]","[1743924, 1361079, 1394336, 1722437, 1722444, 1743913]","[1722437, 1361079, 1701831]","[1394336, 1396417, 1722437, 1701831, 1743913, 1722444, 1743924, 1361079]"
CBN-PdlC-A1-20200722,[1394540],"[1392549, 1549015, 1392608]","[1393824, 1549015, 1742052]","[1392608, 1393824, 1742052, 1392549, 1394540, 1549015]"
CBN-PdlC-A1-20200812,[],[],[1360299],[1360299]
CBN-PdlC-A2-20130807,"[1396471, 1397468]","[1396471, 1412857, 1355992, 1396869, 1388915, 1396737]","[1396869, 1502503, 1395990]","[1396737, 1396869, 1502503, 1388915, 1395990, 1396471, 1355992, 1412857, 1397468]"
CBN-PdlC-A2-20130903,"[1395974, 1396737]","[1396869, 1394613, 1722444, 1743924]","[1396869, 1394613, 1396471, 1722444, 1743924]","[1396737, 1396869, 1395974, 1722444, 1743924, 1394613, 1396471]"
CBN-PdlC-A2-20140721,[],"[1356370, 1743337, 1396869]",[1363741],"[1743337, 1356370, 1396869, 1363741]"
CBN-PdlC-A2-20140901,"[1412857, 1396737]",[],[1395974],"[1412857, 1396737, 1395974]"
CBN-PdlC-A2-20150720,[],[1395974],[1396869],"[1396869, 1395974]"
CBN-PdlC-A2-20150810,[1412857],[1412857],"[1412857, 1395974]","[1412857, 1395974]"
CBN-PdlC-A2-20150831,[1412857],"[1412857, 1395974]","[1412857, 1396253, 1395974]","[1412857, 1396253, 1395974]"
CBN-PdlC-A2-20160705,[],"[1394336, 1396869, 1722444, 1743924, 1396471, 1395974]","[1396253, 1394336, 1722444, 1743924, 1394613, 1395974]","[1394336, 1396869, 1395974, 1722444, 1743924, 1394613, 1396471, 1396253]"
CBN-PdlC-A2-20160726,"[1412857, 1396869]","[1393200, 1412857, 1396869]","[1393200, 1412857, 1743337, 1395974, 1396869]","[1396869, 1395974, 1743337, 1393200, 1412857]"
CBN-PdlC-A2-20170816,[],[1742052],"[1393200, 1394911, 1412857, 1395974, 1395807]","[1742052, 1395974, 1393200, 1412857, 1395807, 1394911]"
CBN-PdlC-A2-20180702,[],"[1396869, 1743924, 1394336, 1722444]","[1722444, 1722437, 1743924, 1355992, 1357988, 1361079, 1393946, 1396417, 1396869, 1397942, 1478563, 1502503, 1503192, 1737655, 1743396]","[1394336, 1396417, 1478563, 1357988, 1722437, 1396869, 1502503, 1743396, 1722444, 1503192, 1737655, 1743924, 1397942, 1361079, 1355992, 1393946]"
CBN-PdlC-A2-20180723,[1396869],"[1396869, 1393200]","[1393200, 1396869, 1502503]","[1393200, 1396869, 1502503]"
CBN-PdlC-A2-20180815,[],[1396869],"[1361079, 1396869, 1722444, 1743396]","[1722444, 1396869, 1743396, 1361079]"
CBN-PdlC-A2-20180905,"[1395990, 1355992, 1394336, 1396869, 1722444, 1743913, 1743924, 1395807]","[1743913, 1743924]","[1359511, 1743971, 1412857, 1394613, 1396869, 1503192, 1722437, 1722444, 1743924]","[1394336, 1743971, 1396869, 1722437, 1743913, 1722444, 1503192, 1743924, 1394613, 1395990, 1359511, 1355992, 1412857, 1395807]"
CBN-PdlC-A2-20190701,"[1396869, 1743913, 1743924]","[1395974, 1743924]",[],"[1743913, 1743924, 1396869, 1395974]"
CBN-PdlC-A2-20190722,[1549015],"[1396869, 1361079, 1392388, 1394336, 1396417, 1503192, 1722437, 1722444, 1743396, 1743924]","[1396869, 1361079, 1722437, 1722444, 1741834, 1743924]","[1394336, 1396417, 1392388, 1396869, 1722437, 1743396, 1549015, 1741834, 1722444, 1743924, 1361079, 1503192]"
CBN-PdlC-A2-20190812,[1502503],"[1396869, 1743924, 1512231, 1502503]","[1392388, 1396869]","[1392388, 1396869, 1512231, 1502503, 1743924]"
CBN-PdlC-A2-20190909,[1743913],"[1395974, 1743913]","[1412857, 1395974, 1722437, 1743924]","[1722437, 1395974, 1743913, 1743924, 1412857]"
CBN-PdlC-A2-20200629,[],[],[],[]
CBN-PdlC-A2-20200722,[1390690],"[1395974, 1396869]","[1390690, 1395974, 1396869]","[1390690, 1396869, 1395974]"
CBN-PdlC-A2-20200812,[1396869],"[1356669, 1361079, 1361402, 1390846, 1393946, 1396471, 1396869, 1502503, 1503192, 1722444, 1743924]","[1396869, 1502503, 1722444]","[1396869, 1502503, 1393946, 1396471, 1722444, 1743924, 1361079, 1503192, 1361402, 1356669, 1390846]"
CBN-PdlC-A3-20130807,[],[1397535],"[1356669, 1395807]","[1356669, 1395807, 1397535]"
CBN-PdlC-A3-20130903,[1392608],[1392608],[1392608],[1392608]
CBN-PdlC-A3-20140721,[],[],"[1393200, 1532449, 1363741]","[1393200, 1532449, 1363741]"
CBN-PdlC-A3-20140811,[1412857],"[1412857, 1392608]","[1412857, 1392608]","[1392608, 1412857]"
CBN-PdlC-A3-20140901,"[1412857, 1392608]","[1361872, 1412857, 1742052, 1392608]","[1412857, 1742052, 1393314, 1392608, 1395974, 1743924]","[1392608, 1393314, 1742052, 1395974, 1361872, 1743924, 1412857]"
CBN-PdlC-A3-20150701,[1412857],[1363741],[],"[1412857, 1363741]"
CBN-PdlC-A3-20150720,"[1359511, 1396733]","[1359511, 1396107]",[],"[1396107, 1396733, 1359511]"
CBN-PdlC-A3-20150810,[],"[1393200, 1363741, 1393314, 1392608]",[1393200],"[1393200, 1393314, 1392608, 1363741]"
CBN-PdlC-A3-20150831,"[1394857, 1394864, 1394866]","[1412857, 1390846, 1392608]","[1393200, 1391092, 1394857, 1722444, 1392608, 1356370, 1398569]","[1392608, 1394857, 1398569, 1722444, 1394864, 1393200, 1394866, 1356370, 1391092, 1412857, 1390846]"
CBN-PdlC-A3-20160705,[],"[1393824, 1412857]","[1393200, 1397535, 1412857]","[1393824, 1412857, 1393200, 1397535]"
CBN-PdlC-A3-20160726,[],[1397535],"[1393200, 1393824]","[1393200, 1393824, 1397535]"
CBN-PdlC-A3-20170816,"[1394643, 1512231]","[1742052, 1394643]","[1412857, 1393619, 1394643]","[1742052, 1512231, 1394643, 1393619, 1412857]"
CBN-PdlC-A3-20170906,[1394866],[],[1396869],"[1394866, 1396869]"
CBN-PdlC-A3-20180702,[],[],[1363741],[1363741]
CBN-PdlC-A3-20180723,[],"[1391331, 1701831]","[1393200, 1392608, 1396869]","[1392608, 1391331, 1396869, 1701831, 1393200]"
CBN-PdlC-A3-20180815,[1412857],[],[],[1412857]
CBN-PdlC-A3-20180905,[],[1412857],[1412857],[1412857]
CBN-PdlC-A3-20190701,[],[],"[1743913, 1397535, 1722444]","[1743913, 1722444, 1397535]"
CBN-PdlC-A3-20190722,[],"[1363741, 1412857]","[1412857, 1357577]","[1412857, 1363741, 1357577]"
CBN-PdlC-A3-20190812,[],[],[],[]
CBN-PdlC-A3-20190909,[],[1392608],"[1412857, 1742052, 1392608, 1394643]","[1392608, 1412857, 1394643, 1742052]"
CBN-PdlC-A3-20200629,[1389740],[],[],[1389740]
CBN-PdlC-A3-20200722,[],[1412857],"[1412857, 1396869]","[1412857, 1396869]"
CBN-PdlC-A3-20200812,"[1412857, 1512231]","[1412857, 1394866, 1394840, 1392608]","[1412857, 1742053, 1392608]","[1392608, 1742053, 1512231, 1394866, 1394840, 1412857]"
CBN-PdlC-A4-20130807,[],[],[],[]
CBN-PdlC-A4-20130903,[1394322],"[1392608, 1742052, 1396717]","[1392608, 1646703]","[1392608, 1742052, 1396717, 1646703, 1394322]"
CBN-PdlC-A4-20140811,"[1396733, 1393200, 1395190]","[1392608, 1396733, 1393200, 1360591]","[1400101, 1393200, 1395807, 1360591]","[1392608, 1400101, 1360591, 1393200, 1395190, 1396733, 1395807]"
CBN-PdlC-A4-20140901,[],[],[1478563],[1478563]
CBN-PdlC-A4-20150701,[1393200],[1393200],"[1393245, 1392608, 1362745, 1393200]","[1393200, 1362745, 1392608, 1393245]"
CBN-PdlC-A4-20150810,[1392608],"[1393200, 1392608, 1393824, 1361079, 1393314, 1396869]","[1393200, 1396869, 1392608, 1646703]","[1392608, 1393824, 1393314, 1396869, 1646703, 1393200, 1361079]"
CBN-PdlC-A4-20150831,[1356145],[1393200],"[1392608, 1393200, 1646703, 1393564]","[1392608, 1646703, 1393200, 1356145, 1393564]"
CBN-PdlC-A4-20160705,[],[1393200],[1393200],[1393200]
CBN-PdlC-A4-20160726,[],[1392608],"[1393200, 1392608, 1390846]","[1392608, 1393200, 1390846]"
CBN-PdlC-A4-20170816,[],"[1743924, 1646703]",[1396869],"[1743924, 1396869, 1646703]"
CBN-PdlC-A4-20170906,[],[],[],[]
CBN-PdlC-A4-20180702,[],[],"[1394502, 1590997]","[1590997, 1394502]"
CBN-PdlC-A4-20180723,[1393200],"[1392608, 1393200]","[1393200, 1400101]","[1393200, 1392608, 1400101]"
CBN-PdlC-A4-20180815,[1646703],[],[],[1646703]
CBN-PdlC-A4-20180905,[],[1394840],[],[1394840]
CBN-PdlC-A4-20190701,[],[],[1396118],[1396118]
CBN-PdlC-A4-20190722,[],[1397475],"[1646703, 1397475]","[1397475, 1646703]"
CBN-PdlC-A4-20190812,[1722545],[1393824],[1394999],"[1393824, 1722545, 1394999]"
CBN-PdlC-A4-20190909,"[1360591, 1397475]","[1360591, 1397475, 1389028]","[1360591, 1395805, 1397475, 1677641, 1646703]","[1397475, 1389028, 1677641, 1360591, 1646703, 1395805]"
CBN-PdlC-A4-20200629,[],[1356145],[1722437],"[1356145, 1722437]"
CBN-PdlC-A4-20200722,"[1393200, 1646703, 1360590]","[1393200, 1392608, 1646703]","[1392608, 1393200, 1646703]","[1393200, 1392608, 1360590, 1646703]"
CBN-PdlC-A4-20200812,[],"[1394540, 1646703]","[1646703, 1743984]","[1743984, 1394540, 1646703]"
CBN-PdlC-A5-20130807,[],[1397475],[1360591],"[1397475, 1360591]"
CBN-PdlC-A5-20130903,"[1741706, 1495503]",[1397475],[],"[1741706, 1397475, 1495503]"
CBN-PdlC-A5-20140721,"[1363741, 1397475, 1590997]","[1392767, 1397046, 1397475]",[1397475],"[1397475, 1590997, 1397046, 1363741, 1392767]"
CBN-PdlC-A5-20140811,[],[1395807],"[1393710, 1741834]","[1741834, 1393710, 1395807]"
CBN-PdlC-A5-20150701,[],[1388915],[1393245],"[1388915, 1393245]"
CBN-PdlC-A5-20150831,[1360591],"[1397475, 1389028]",[1646703],"[1397475, 1389028, 1646703, 1360591]"
CBN-PdlC-A5-20160705,[1397475],[1397475],"[1363741, 1397475]","[1397475, 1363741]"
CBN-PdlC-A5-20160726,"[1363741, 1646703]","[1363741, 1646703, 1397475]","[1363741, 1646703]","[1397475, 1363741, 1646703]"
CBN-PdlC-A5-20170816,[],[1397475],"[1360591, 1677641]","[1677641, 1397475, 1360591]"
CBN-PdlC-A5-20170906,[],[],[],[]
CBN-PdlC-A5-20180815,[],[],"[1393200, 1358627]","[1393200, 1358627]"
CBN-PdlC-A5-20180905,[],[1393946],[1396869],"[1393946, 1396869]"
CBN-PdlC-A5-20190909,[],[1360591],[1360591],[1360591]
CBN-PdlC-A5-20200722,"[1418211, 1388915]",[1363741],[],"[1418211, 1388915, 1363741]"
CBN-PdlC-A6-20130807,"[1360591, 1397475, 1646703, 1395190]","[1397475, 1646703, 1360591, 1395190]","[1646703, 1360591, 1396869, 1395190, 1397475, 1393857]","[1393857, 1397475, 1396869, 1646703, 1360591, 1395190]"
CBN-PdlC-A6-20130903,"[1646703, 1396869, 1360591, 1397475]","[1646703, 1360591, 1743299]","[1743299, 1646703, 1396185]","[1397475, 1743299, 1396869, 1360591, 1646703, 1396185]"
CBN-PdlC-A6-20140630,"[1355992, 1743924, 1741834]","[1355992, 1359987, 1361079, 1396417, 1397942, 1399096, 1722437, 1741834, 1743396, 1743924, 1743913, 1394065]","[1394270, 1741834, 1355992, 1361079, 1743924, 1360591, 1389028, 1743396]","[1396417, 1399096, 1743396, 1722437, 1389028, 1743913, 1741834, 1360591, 1394065, 1359987, 1743924, 1397942, 1361079, 1355992, 1394270]"
CBN-PdlC-A6-20140721,"[1363741, 1360591]","[1646703, 1397475, 1363741]","[1360591, 1743299, 1397475]","[1397475, 1743299, 1646703, 1360591, 1363741]"
CBN-PdlC-A6-20140901,"[1646703, 1360591]","[1396185, 1360591, 1646703, 1396869]","[1360591, 1646703]","[1396185, 1360591, 1396869, 1646703]"
CBN-PdlC-A6-20150701,[],[1646703],[1393200],"[1393200, 1646703]"
CBN-PdlC-A6-20150810,[],[1391649],[1646703],"[1391649, 1646703]"
CBN-PdlC-A6-20150831,"[1397475, 1360591, 1743984]","[1360591, 1397475, 1646703, 1742052, 1395870]","[1360591, 1646703, 1743984]","[1397475, 1742052, 1646703, 1743984, 1360591, 1395870]"
CBN-PdlC-A6-20160705,"[1397475, 1646703, 1495503]","[1646703, 1360591]","[1646703, 1360591]","[1360591, 1495503, 1397475, 1646703]"
CBN-PdlC-A6-20160726,"[1646703, 1360591, 1397475]","[1397475, 1646703, 1360591]","[1397475, 1360591, 1393824]","[1393824, 1360591, 1397475, 1646703]"
CBN-PdlC-A6-20170816,[1743299],"[1397475, 1741706]","[1397475, 1743299]","[1741706, 1743299, 1397475]"
CBN-PdlC-A6-20170906,[],[1392662],[],[1392662]
CBN-PdlC-A6-20180702,[],[1397475],[1397475],[1397475]
CBN-PdlC-A6-20180723,[],[1395868],[1360591],"[1395868, 1360591]"
CBN-PdlC-A6-20180815,[],"[1646703, 1394366]",[1397065],"[1397065, 1394366, 1646703]"
CBN-PdlC-A6-20180905,[],"[1399096, 1397475]",[1397475],"[1399096, 1397475]"
CBN-PdlC-A6-20190701,[1360591],[1360591],[1395805],"[1395805, 1360591]"
CBN-PdlC-A6-20190722,"[1646703, 1360591]",[1395805],"[1390934, 1395805, 1396869]","[1396869, 1360591, 1646703, 1390934, 1395805]"
CBN-PdlC-A6-20190812,[1646703],[],"[1646703, 1360591, 1743984, 1360070]","[1743984, 1360591, 1360070, 1646703]"
CBN-PdlC-A6-20190909,"[1360591, 1397475]","[1397475, 1360591]","[1392553, 1360591, 1646703]","[1392553, 1397475, 1646703, 1360591]"
CBN-PdlC-A6-20200722,[],[1646703],"[1360591, 1646703, 1743299]","[1360591, 1743299, 1646703]"
CBN-PdlC-A6-20200812,[1397475],[1646703],[],"[1397475, 1646703]"
CBN-PdlC-B1-20130807,"[1396733, 1392608, 1396869]","[1392608, 1396733, 1393200, 1355992, 1396869]","[1396733, 1392608, 1393200, 1396869, 1478563, 1355992]","[1392608, 1478563, 1396869, 1393200, 1355992, 1396733]"
CBN-PdlC-B1-20130903,"[1355992, 1392608, 1396857]","[1392608, 1355992, 1396869, 1701831, 1743924, 1360215, 1666569]","[1392608, 1394848, 1355992, 1396869, 1743397]","[1392608, 1394848, 1396869, 1743397, 1701831, 1666569, 1743924, 1360215, 1355992, 1396857]"
CBN-PdlC-B1-20140721,[1393200],"[1722444, 1392608, 1355992, 1743924, 1502503]","[1392608, 1722444, 1355992, 1361079, 1502503, 1743924]","[1392608, 1502503, 1722444, 1393200, 1743924, 1361079, 1355992]"
CBN-PdlC-B1-20140811,[1392608],"[1396869, 1393314, 1737655, 1392608, 1393200, 1360299]","[1412857, 1392608, 1393200]","[1392608, 1393314, 1396869, 1360299, 1393200, 1737655, 1412857]"
CBN-PdlC-B1-20140901,[1392608],[1392608],"[1392608, 1738870, 1744004]","[1392608, 1744004, 1738870]"
CBN-PdlC-B1-20150701,[],[1392608],"[1392608, 1393200]","[1392608, 1393200]"
CBN-PdlC-B1-20150720,[1392608],"[1399923, 1394857, 1738592]","[1399923, 1392608, 1738592]","[1392608, 1394857, 1399923, 1738592]"
CBN-PdlC-B1-20150810,[1392608],"[1412857, 1392608, 1393245]",[1392608],"[1392608, 1412857, 1393245]"
CBN-PdlC-B1-20150831,"[1412857, 1392608]","[1412857, 1395807, 1392608]","[1412857, 1392608]","[1392608, 1412857, 1395807]"
CBN-PdlC-B1-20160705,[1393200],[],[],[1393200]
CBN-PdlC-B1-20160726,"[1392608, 1396307, 1393200]","[1392608, 1393200]","[1394322, 1392608, 1393200]","[1392608, 1393200, 1396307, 1394322]"
CBN-PdlC-B1-20170816,"[1392608, 1389771]","[1391120, 1392608]","[1396869, 1392608, 1393200, 1394366]","[1392608, 1396869, 1389771, 1391120, 1393200, 1394366]"
CBN-PdlC-B1-20170906,[],[1394866],[1397490],"[1394866, 1397490]"
CBN-PdlC-B1-20180702,[],[],[],[]
CBN-PdlC-B1-20180723,"[1392767, 1355992, 1393200, 1392608]","[1393200, 1392608, 1738592]","[1392608, 1396307]","[1392608, 1738592, 1393200, 1396307, 1355992, 1392767]"
CBN-PdlC-B1-20180815,[1355992],[],[1453566],"[1355992, 1453566]"
CBN-PdlC-B1-20180905,"[1412857, 1355992, 1392608]","[1355992, 1412857, 1392220, 1396307]","[1398569, 1412857, 1392608, 1360299]","[1392608, 1398569, 1360299, 1396307, 1355992, 1412857, 1392220]"
CBN-PdlC-B1-20190701,[1398824],[],[],[1398824]
CBN-PdlC-B1-20190722,[1742113],[1393200],"[1741767, 1398824]","[1393200, 1742113, 1398824, 1741767]"
CBN-PdlC-B1-20190812,[1396869],[1394857],"[1363741, 1741767]","[1394857, 1363741, 1396869, 1741767]"
CBN-PdlC-B1-20190909,"[1412857, 1355992, 1392608]","[1412857, 1392608, 1355992]","[1392608, 1355992]","[1355992, 1412857, 1392608]"
CBN-PdlC-B1-20200629,[],"[1722437, 1355992]",[],"[1355992, 1722437]"
CBN-PdlC-B1-20200722,"[1396869, 1392608, 1355992]","[1396869, 1392608, 1355992, 1396307]","[1392608, 1355993, 1393200]","[1392608, 1396869, 1393200, 1396307, 1355992, 1355993]"
CBN-PdlC-B1-20200812,"[1503192, 1392608]","[1412857, 1742053, 1392662, 1355993, 1392608]","[1396869, 1412857, 1742053, 1392608]","[1392608, 1355993, 1742053, 1396869, 1392662, 1503192, 1412857]"
CBN-PdlC-B2-20130807,[1392608],"[1356401, 1392608, 1396869]","[1392608, 1360300, 1396869, 1362745, 1355992]","[1392608, 1396869, 1360300, 1356401, 1355992, 1362745]"
CBN-PdlC-B2-20130903,"[1392608, 1355992]","[1741767, 1392608, 1355992]","[1392608, 1362745, 1355992]","[1392608, 1362745, 1741767, 1355992]"
CBN-PdlC-B2-20140721,[1359632],[1392608],"[1418211, 1355992, 1396307]","[1392608, 1418211, 1359632, 1396307, 1355992]"
CBN-PdlC-B2-20140811,"[1396869, 1392608, 1399923]","[1396869, 1741834, 1392608, 1399923, 1392612]","[1396869, 1743924, 1393946, 1392608, 1394848]","[1392608, 1394848, 1392612, 1396869, 1741834, 1399923, 1743924, 1393946]"
CBN-PdlC-B2-20140901,"[1392608, 1362745]","[1701831, 1355992, 1392608, 1362745]","[1701831, 1355992, 1392608, 1362745]","[1392608, 1362745, 1355992, 1701831]"
CBN-PdlC-B2-20150701,[1363992],[1356401],[1392608],"[1363992, 1356401, 1392608]"
CBN-PdlC-B2-20150720,[],"[1399923, 1392608]","[1399923, 1418211]","[1392608, 1399923, 1418211]"
CBN-PdlC-B2-20150810,"[1392608, 1399923]","[1392608, 1399923]",[1392608],"[1392608, 1399923]"
CBN-PdlC-B2-20150831,[1392608],[1392608],"[1392608, 1355992, 1396958]","[1392608, 1396958, 1355992]"
CBN-PdlC-B2-20160705,[],[],[],[]
CBN-PdlC-B2-20160726,"[1356589, 1355993, 1392608]","[1355992, 1392608]","[1355992, 1396733, 1392608, 1362745]","[1392608, 1356589, 1362745, 1355992, 1355993, 1396733]"
CBN-PdlC-B2-20170816,"[1355992, 1392608]",[1392608],"[1390846, 1392608, 1362745, 1355992]","[1355992, 1362745, 1392608, 1390846]"
CBN-PdlC-B2-20170906,[1355992],"[1355992, 1550275]","[1426085, 1355992, 1394336, 1701831]","[1394336, 1550275, 1426085, 1701831, 1355992]"
CBN-PdlC-B2-20180702,"[1363741, 1355992]",[],[1398824],"[1355992, 1398824, 1363741]"
CBN-PdlC-B2-20180723,"[1392608, 1355992]","[1396869, 1392608, 1355992]","[1395974, 1396869, 1392608, 1355992]","[1392608, 1396869, 1395974, 1355992]"
CBN-PdlC-B2-20180815,"[1355992, 1667464]",[1355992],[],"[1355992, 1667464]"
CBN-PdlC-B2-20180905,"[1355992, 1741706]","[1355992, 1392608]","[1396869, 1512231, 1355992, 1392608, 1394613, 1394336]","[1392608, 1394336, 1396869, 1512231, 1741706, 1394613, 1355992]"
CBN-PdlC-B2-20190701,[1395974],[1395974],[1395974],[1395974]
CBN-PdlC-B2-20190722,"[1391869, 1355993]","[1400101, 1355992, 1356669, 1396869, 1478563]","[1400101, 1355992, 1396307]","[1478563, 1400101, 1396869, 1356669, 1396307, 1355992, 1355993, 1391869]"
CBN-PdlC-B2-20190812,[1355992],"[1722437, 1392662, 1355992, 1394613, 1701831, 1392608]","[1392662, 1361079]","[1392608, 1722437, 1701831, 1394613, 1392662, 1361079, 1355992]"
CBN-PdlC-B2-20190909,[1392608],"[1355992, 1392608]","[1392608, 1355992]","[1392608, 1355992]"
CBN-PdlC-B2-20200629,[1390880],[],[1743924],"[1390880, 1743924]"
CBN-PdlC-B2-20200722,"[1396869, 1392608, 1355992]","[1392608, 1355992, 1392611]","[1397468, 1392608, 1355992, 1394613, 1392611]","[1392608, 1392611, 1396869, 1394613, 1355992, 1397468]"
CBN-PdlC-B2-20200812,[1355992],"[1396869, 1361079, 1742050, 1355992]","[1356669, 1393564, 1396869, 1742050, 1355992, 1392608]","[1392608, 1742050, 1396869, 1361079, 1355992, 1393564, 1356669]"
CBN-PdlC-B3-20130807,"[1426085, 1743924]",[],"[1743971, 1362729]","[1362729, 1743971, 1743924, 1426085]"
CBN-PdlC-B3-20130903,[1396869],[],[1395974],"[1396869, 1395974]"
CBN-PdlC-B3-20140721,[],"[1390934, 1394336, 1396869, 1478563, 1722444, 1743924]","[1396869, 1363741]","[1394336, 1478563, 1396869, 1722444, 1743924, 1390934, 1363741]"
CBN-PdlC-B3-20140811,[1396869],"[1396869, 1394643, 1364066]","[1393200, 1395807]","[1364066, 1396869, 1393200, 1394643, 1395807]"
CBN-PdlC-B3-20140901,[1391331],"[1393200, 1357577]","[1393200, 1394540]","[1393200, 1357577, 1391331, 1394540]"
CBN-PdlC-B3-20150701,[],[],[1398824],[1398824]
CBN-PdlC-B3-20150810,[],[1394910],[1393314],"[1393314, 1394910]"
CBN-PdlC-B3-20150831,"[1357577, 1412857, 1742052]",[1391331],[1397046],"[1391331, 1742052, 1357577, 1397046, 1412857]"
CBN-PdlC-B3-20160705,[1393314],[1393200],"[1393200, 1744235]","[1393200, 1393314, 1744235]"
CBN-PdlC-B3-20160726,[1393200],[1393200],[1393200],[1393200]
CBN-PdlC-B3-20170816,[1391331],[1391331],[1558164],"[1391331, 1558164]"
CBN-PdlC-B3-20170906,[],[1742052],[],[1742052]
CBN-PdlC-B3-20180702,[],[1395974],[1395974],[1395974]
CBN-PdlC-B3-20180723,"[1396869, 1701831, 1722444, 1743913]","[1396869, 1722444, 1393200, 1394911]","[1394613, 1393200, 1361079]","[1396869, 1701831, 1743913, 1722444, 1393200, 1394613, 1361079, 1394911]"
CBN-PdlC-B3-20180815,[1742052],[],[],[1742052]
CBN-PdlC-B3-20180905,[1363741],[],"[1741834, 1396869, 1412857]","[1412857, 1741834, 1363741, 1396869]"
CBN-PdlC-B3-20190701,[],[],[1737655],[1737655]
CBN-PdlC-B3-20190722,"[1398816, 1743913, 1722444, 1743924]","[1722444, 1743913, 1743924, 1742052]","[1396869, 1393200, 1743924, 1398824]","[1398816, 1742052, 1396869, 1398824, 1743913, 1722444, 1393200, 1743924]"
CBN-PdlC-B3-20190812,[],[1393200],[1393200],[1393200]
CBN-PdlC-B3-20190909,"[1396417, 1396869]",[],[1722437],"[1396417, 1722437, 1396869]"
CBN-PdlC-B3-20200629,[1390846],[],[],[1390846]
CBN-PdlC-B3-20200722,"[1393200, 1412857, 1722444]","[1412857, 1393200, 1742052, 1396869, 1722444]","[1393200, 1742052, 1396869, 1361079, 1722444, 1394336]","[1394336, 1742052, 1396869, 1722444, 1393200, 1361079, 1412857]"
CBN-PdlC-B3-20200812,[],"[1412857, 1742052]","[1393200, 1412857, 1396869]","[1393200, 1412857, 1742052, 1396869]"
CBN-PdlC-B4-20130807,"[1360591, 1394322, 1677641]","[1396185, 1742052]",[1360591],"[1742052, 1677641, 1360591, 1394322, 1396185]"
CBN-PdlC-B4-20130903,[],"[1646703, 1360591, 1743299]","[1646703, 1360591, 1394322]","[1360591, 1743299, 1394322, 1646703]"
CBN-PdlC-B4-20140721,[1646703],[],[1360591],"[1360591, 1646703]"
CBN-PdlC-B4-20140811,[1397475],"[1397475, 1392136]","[1743924, 1396869, 1743952, 1397475, 1743984, 1392136, 1391649, 1395190]","[1391649, 1397475, 1396869, 1392136, 1743952, 1743984, 1743924, 1395190]"
CBN-PdlC-B4-20140901,[1397475],[1646703],[1646703],"[1397475, 1646703]"
CBN-PdlC-B4-20150701,[],[],[],[]
CBN-PdlC-B4-20150810,[1360591],"[1391412, 1360591]","[1360591, 1389028, 1646703]","[1389028, 1391412, 1646703, 1360591]"
CBN-PdlC-B4-20150831,"[1397475, 1646703, 1360591]",[1360591],"[1360591, 1397475, 1646703]","[1360591, 1397475, 1646703]"
CBN-PdlC-B4-20160726,[1397475],"[1395990, 1646703]","[1646703, 1355993, 1360591]","[1397475, 1360591, 1646703, 1395990, 1355993]"
CBN-PdlC-B4-20170816,[],"[1397475, 1646703, 1743984]","[1646703, 1743299, 1743984]","[1743984, 1397475, 1743299, 1646703]"
